,best
anaphoric-one-semantics,0.002
anaphoric-one-syntax,0.15
island-adjunct,0.64
island-complex-np,0.418
island-wh,0.956
principle_a_command,0.502
principle_a_locality,0.256
question-formation_or,0.72
question-formation_or_strict,0.036
question-formation_rr,0.726
question-formation_rr_strict,0.044
question-formation_sr,0.712
question-formation_sr_strict,0.076
wanna,0.402
