,anaphoric-one-semantics,anaphoric-one-syntax,island-adjunct,island-complex-np,island-wh,principle_a_command,principle_a_locality,question-formation_or,question-formation_or_strict,question-formation_rr,question-formation_rr_strict,question-formation_sr,question-formation_sr_strict,wanna
0,"[(0, 540.7008666992188), (1, 606.4546508789062)]","[(0, 409.0622863769531), (1, 475.36163330078125)]","[(0, 2881.662353515625), (1, 3391.9716796875)]","[(0, 1148.087890625), (1, 1336.13134765625)]","[(0, 3575.389892578125), (1, 1627.743408203125)]","[(0, 3573.34130859375), (1, 3767.7236328125)]","[(0, 3814.631103515625), (1, 4645.0244140625)]","[(0, 592.9403076171875), (1, 379.5183410644531)]","[(4, 30.546322093290442), (3, 31.590457916259766), (1, 43.536625162760416), (0, 46.195953369140625), (5, 49.173779296875), (2, 61.95774489182692)]","[(0, 2440.5185546875), (1, 2405.49267578125)]","[(0, 22.998443603515625), (3, 28.512621198381698), (4, 33.16616617838542), (2, 40.75926347212358), (5, 48.31743915264423), (1, 50.66490760216346)]","[(0, 1892.3651123046875), (1, 1062.919189453125)]","[(4, 188.04469992897728), (5, 196.12166748046874), (1, 222.40309836647728), (3, 225.621875), (2, 232.3025146484375), (0, 286.986669921875)]","[(0, 7409.96240234375), (1, 7126.93408203125)]"
1,"[(0, 684.2071533203125), (1, 744.6107788085938)]","[(0, 655.0787963867188), (1, 824.1531982421875)]","[(0, 879.2984008789062), (1, 776.4366455078125)]","[(0, 1848.6607666015625), (1, 2418.379638671875)]","[(0, 3361.09423828125), (1, 1713.8497314453125)]","[(0, 3759.4501953125), (1, 3657.1318359375)]","[(0, 2824.224609375), (1, 3570.59228515625)]","[(0, 624.11083984375), (1, 292.3702392578125)]","[(4, 68.98832563920455), (5, 76.219970703125), (1, 83.41683127663352), (2, 90.27982177734376), (3, 101.19909057617187), (0, 132.63289794921874)]","[(0, 1154.14111328125), (1, 925.9021606445312)]","[(5, 204.0765713778409), (4, 211.61031087239584), (3, 239.14268909801137), (2, 247.93128551136363), (1, 248.97977701822916), (0, 290.305908203125)]","[(0, 1034.2684326171875), (1, 985.6845092773438)]","[(4, 91.71092224121094), (1, 94.22231619698661), (5, 119.62428501674107), (2, 137.53366088867188), (0, 144.07475398137018), (3, 152.99103190104168)]","[(0, 1021.3101806640625), (1, 1132.595458984375)]"
2,"[(0, 640.9525756835938), (1, 736.4641723632812)]","[(0, 609.057373046875), (1, 737.383056640625)]","[(0, 1550.2047119140625), (1, 1561.9251708984375)]","[(0, 1785.5531005859375), (1, 2351.8828125)]","[(0, 1176.494873046875), (1, 1178.50390625)]","[(0, 4426.193359375), (1, 4433.5947265625)]","[(0, 1648.9776611328125), (1, 1569.4566650390625)]","[(0, 492.69256591796875), (1, 452.6343688964844)]","[(2, 63.331028529575896), (1, 63.81153157552083), (5, 92.25616455078125), (4, 94.21439302884616), (0, 114.42202524038461), (3, 172.48652787642047)]","[(0, 903.039794921875), (1, 593.951416015625)]","[(1, 100.10683186848958), (4, 122.51326206752232), (2, 143.55574951171874), (0, 173.06455300071022), (3, 173.4295372596154), (5, 177.46382649739584)]","[(0, 2412.469970703125), (1, 2721.661865234375)]","[(1, 84.80831076882102), (2, 93.031982421875), (4, 95.42240767045455), (0, 100.89611206054687), (5, 108.39495849609375), (3, 111.3544189453125)]","[(0, 2292.38720703125), (1, 2366.0400390625)]"
3,"[(0, 873.1148071289062), (1, 976.2465209960938)]","[(0, 412.8755187988281), (1, 437.4630432128906)]","[(0, 9754.732421875), (1, 7187.90185546875)]","[(0, 3675.14794921875), (1, 5435.4599609375)]","[(0, 1106.7398681640625), (1, 1153.009521484375)]","[(0, 2316.1796875), (1, 2581.67578125)]","[(0, 2511.307861328125), (1, 2787.85888671875)]","[(0, 2239.41748046875), (1, 1120.357666015625)]","[(4, 81.14448131214489), (1, 92.7461991743608), (3, 101.08209228515625), (5, 103.39884033203126), (0, 116.42080078125), (2, 121.8082275390625)]","[(0, 668.264404296875), (1, 720.1494140625)]","[(2, 127.06247965494792), (0, 128.87751261393228), (5, 192.55000813802084), (4, 194.43851412259616), (1, 194.53635817307693), (3, 196.5167032877604)]","[(0, 1848.6282958984375), (1, 696.944091796875)]","[(4, 185.65486283735797), (1, 196.6566716974432), (5, 261.0196533203125), (2, 281.24990234375), (3, 322.4730712890625), (0, 349.90068359375)]","[(0, 3959.479248046875), (1, 3864.970947265625)]"
4,"[(0, 459.42132568359375), (1, 647.1629028320312)]","[(0, 352.8671875), (1, 302.24224853515625)]","[(0, 11564.6474609375), (1, 6944.86962890625)]","[(0, 3398.943603515625), (1, 4476.919921875)]","[(0, 5784.23486328125), (1, 3155.92333984375)]","[(0, 3309.7900390625), (1, 3097.471923828125)]","[(0, 1798.2003173828125), (1, 1869.5391845703125)]","[(0, 1303.3060302734375), (1, 785.7782592773438)]","[(3, 33.90461222330729), (4, 37.005889892578125), (1, 56.633015950520836), (0, 60.91538649338942), (5, 66.88870239257812), (2, 95.10330904447116)]","[(0, 2469.369140625), (1, 2160.5751953125)]","[(5, 103.54018147786458), (1, 108.79894147600446), (4, 109.510009765625), (2, 110.9170673076923), (3, 157.1026056463068), (0, 178.5914103190104)]","[(0, 279.0243225097656), (1, 375.16082763671875)]","[(4, 59.323692321777344), (1, 60.508487701416016), (3, 69.2040536063058), (0, 69.50933837890625), (5, 99.221923828125), (2, 101.79323904854911)]","[(0, 4271.47119140625), (1, 3953.521484375)]"
5,"[(0, 504.0205993652344), (1, 706.6061401367188)]","[(0, 209.25918579101562), (1, 202.6386260986328)]","[(0, 2181.978515625), (1, 2669.306640625)]","[(0, 2161.571533203125), (1, 2508.019287109375)]","[(0, 6548.33642578125), (1, 3700.487548828125)]","[(0, 4076.029541015625), (1, 4221.4453125)]","[(0, 2330.73779296875), (1, 2417.083740234375)]","[(0, 1384.9144287109375), (1, 671.0556030273438)]","[(5, 52.91629638671875), (2, 61.29091186523438), (4, 63.26460959694602), (1, 74.8839444247159), (3, 89.52670288085938), (0, 107.29033203125)]","[(0, 1110.5052490234375), (1, 1174.2049560546875)]","[(2, 40.9473876953125), (4, 51.2810293344351), (5, 55.57087198893229), (1, 57.31595720563616), (3, 69.098876953125), (0, 69.87213643391927)]","[(0, 372.1761779785156), (1, 532.62451171875)]","[(4, 175.1533406575521), (1, 189.57855224609375), (5, 213.7899724786932), (3, 214.97025923295453), (2, 230.39990234375), (0, 237.09053178267047)]","[(0, 1381.12451171875), (1, 1413.0985107421875)]"
6,"[(0, 519.10400390625), (1, 615.7503051757812)]","[(0, 544.4268798828125), (1, 672.0838623046875)]","[(0, 1872.1484375), (1, 1529.315185546875)]","[(0, 1921.050537109375), (1, 1886.6295166015625)]","[(0, 2016.3968505859375), (1, 1665.341064453125)]","[(0, 2463.996337890625), (1, 2352.61181640625)]","[(0, 5320.03955078125), (1, 5884.974609375)]","[(0, 595.6541748046875), (1, 530.6067504882812)]","[(4, 99.47572835286458), (5, 107.7461270419034), (1, 120.2017110188802), (2, 131.8207452947443), (3, 148.840087890625), (0, 185.61592240767047)]","[(0, 1462.99072265625), (1, 1571.0499267578125)]","[(4, 62.91676548549107), (1, 64.43138122558594), (3, 99.65985576923077), (5, 106.57571411132812), (0, 111.70658735795455), (2, 132.21583251953126)]","[(0, 1807.312255859375), (1, 1288.7357177734375)]","[(0, 57.32664271763393), (1, 70.45218912760417), (2, 81.03811410757211), (5, 83.21828787667411), (4, 90.41323852539062), (3, 96.14674479166666)]","[(0, 6219.74462890625), (1, 5827.5947265625)]"
7,"[(0, 532.9022216796875), (1, 700.5525512695312)]","[(0, 922.8607788085938), (1, 1267.9302978515625)]","[(0, 1419.865478515625), (1, 1211.8485107421875)]","[(0, 6189.05322265625), (1, 5061.2822265625)]","[(0, 2831.484375), (1, 2086.804443359375)]","[(0, 2188.596435546875), (1, 2419.90234375)]","[(0, 3431.198974609375), (1, 3788.0)]","[(0, 1164.096435546875), (1, 966.4237670898438)]","[(4, 69.6396484375), (5, 70.85570819561298), (1, 86.25276947021484), (2, 86.9387451171875), (0, 100.63725062779018), (3, 102.43130493164062)]","[(0, 769.4302978515625), (1, 819.9667358398438)]","[(1, 165.00049937855113), (2, 180.8892578125), (4, 202.1261319247159), (0, 215.7533935546875), (5, 222.654150390625), (3, 263.11279296875)]","[(0, 738.0619506835938), (1, 1237.6229248046875)]","[(4, 53.418814522879465), (3, 62.73236553485577), (1, 63.266222272600444), (5, 69.26822134164664), (0, 73.56667856069711), (2, 80.44554725060097)]","[(0, 4985.86572265625), (1, 5170.06787109375)]"
8,"[(0, 935.8622436523438), (1, 1269.523193359375)]","[(0, 857.5020751953125), (1, 1017.3585815429688)]","[(0, 4690.05419921875), (1, 4894.6181640625)]","[(0, 3303.275146484375), (1, 4531.126953125)]","[(0, 3539.735595703125), (1, 1666.5960693359375)]","[(0, 2464.043212890625), (1, 2161.572509765625)]","[(0, 1919.507568359375), (1, 1936.8311767578125)]","[(0, 493.3694152832031), (1, 371.75830078125)]","[(4, 28.292400360107422), (5, 28.56744384765625), (2, 33.262333170572916), (1, 33.364871978759766), (3, 37.50835367838542), (0, 46.542724609375)]","[(0, 2017.01220703125), (1, 2527.295654296875)]","[(4, 36.0256233215332), (5, 48.110464913504465), (2, 51.48912635216346), (1, 64.43288981119791), (3, 69.35085623604911), (0, 87.43831693209134)]","[(0, 1572.6771240234375), (1, 1484.76513671875)]","[(1, 26.95146942138672), (5, 28.411298479352677), (2, 32.49303385416667), (4, 36.37234293619792), (0, 51.96160452706473), (3, 74.55477201021634)]","[(0, 672.886474609375), (1, 745.7271728515625)]"
9,"[(0, 585.0545654296875), (1, 764.918701171875)]","[(0, 443.1392517089844), (1, 533.9868774414062)]","[(0, 2047.6583251953125), (1, 2580.870849609375)]","[(0, 7232.68017578125), (1, 5600.501953125)]","[(0, 1469.4073486328125), (1, 1111.828857421875)]","[(0, 1663.6988525390625), (1, 1605.34423828125)]","[(0, 2659.763427734375), (1, 2872.202392578125)]","[(0, 977.7079467773438), (1, 647.25830078125)]","[(4, 31.346258980887278), (5, 32.95780123197115), (2, 36.94716099330357), (1, 46.10806884765625), (0, 66.06793212890625), (3, 72.52448018391927)]","[(0, 774.243896484375), (1, 991.0028076171875)]","[(4, 45.745262993706596), (3, 45.9182559742647), (0, 57.2130241394043), (1, 65.32427619485294), (5, 68.81295013427734), (2, 81.43492024739584)]","[(0, 1368.31640625), (1, 1376.40869140625)]","[(1, 25.680260794503347), (2, 38.62375112680289), (4, 46.85648756760817), (5, 49.35652160644531), (0, 71.61695353190105), (3, 115.68934215198864)]","[(0, 2044.89208984375), (1, 2334.211181640625)]"
10,"[(0, 585.2459106445312), (1, 690.5941772460938)]","[(0, 328.6004943847656), (1, 321.7970275878906)]","[(0, 7748.80322265625), (1, 7069.0107421875)]","[(0, 2244.374755859375), (1, 2442.5361328125)]","[(0, 1035.7080078125), (1, 753.5223999023438)]","[(0, 1086.2489013671875), (1, 1168.6754150390625)]","[(0, 3513.066650390625), (1, 4584.11865234375)]","[(0, 1522.3267822265625), (1, 668.0812377929688)]","[(3, 49.096217564174104), (4, 52.77423095703125), (5, 80.91439115084134), (1, 89.9054424579327), (0, 105.90266927083333), (2, 130.76012073863637)]","[(0, 1590.296875), (1, 2125.912109375)]","[(2, 11.384158863740808), (4, 15.056934557462993), (1, 16.198680676912005), (0, 16.458417107077207), (5, 16.940248377182904), (3, 24.426876292509192)]","[(0, 990.454345703125), (1, 890.34228515625)]","[(3, 21.860078938802083), (5, 23.8773136138916), (1, 25.97801931280839), (2, 29.057902018229168), (4, 29.914478975183822), (0, 32.00286865234375)]","[(0, 3396.7724609375), (1, 3163.78857421875)]"
11,"[(0, 702.563720703125), (1, 853.0880126953125)]","[(0, 321.87713623046875), (1, 306.8947448730469)]","[(0, 1708.4921875), (1, 1334.5406494140625)]","[(0, 1294.21728515625), (1, 1241.1849365234375)]","[(0, 1239.681884765625), (1, 681.5484619140625)]","[(0, 3993.701416015625), (1, 4050.87548828125)]","[(0, 3984.373779296875), (1, 5253.9541015625)]","[(0, 960.5623779296875), (1, 571.2173461914062)]","[(1, 49.692596435546875), (2, 53.61359112079327), (5, 75.09788004557292), (4, 90.15662560096153), (0, 107.3521016438802), (3, 233.34623579545453)]","[(0, 708.8212280273438), (1, 815.3760986328125)]","[(2, 82.040478515625), (4, 86.1500244140625), (1, 117.86897277832031), (5, 119.54894080528847), (0, 119.56834193638393), (3, 237.167724609375)]","[(0, 1190.0469970703125), (1, 720.7606201171875)]","[(5, 65.0786641438802), (3, 66.96692911783855), (4, 70.62660099909856), (2, 90.75330607096355), (0, 93.67235310872395), (1, 95.25266676682692)]","[(0, 4856.736328125), (1, 4185.1201171875)]"
12,"[(0, 649.0914306640625), (1, 839.1139526367188)]","[(0, 244.99349975585938), (1, 435.656982421875)]","[(0, 8742.67578125), (1, 6229.1533203125)]","[(0, 3834.1982421875), (1, 3847.373779296875)]","[(0, 2020.825439453125), (1, 2015.9112548828125)]","[(0, 5204.23046875), (1, 5146.072265625)]","[(0, 2944.635009765625), (1, 2923.167236328125)]","[(0, 772.8470458984375), (1, 914.8358764648438)]","[(1, 127.5211690266927), (4, 131.36105346679688), (2, 160.6207275390625), (5, 163.85109641335228), (0, 179.3439275568182), (3, 179.88041548295453)]","[(0, 522.2974853515625), (1, 755.6139526367188)]","[(1, 30.396448771158855), (2, 36.71307095614347), (4, 76.44709916548295), (0, 78.850732421875), (5, 91.7597900390625), (3, 116.39543999565973)]","[(0, 1098.2601318359375), (1, 1122.9019775390625)]","[(1, 71.67797296697444), (2, 85.63056640625), (4, 94.30597478693181), (0, 96.71701049804688), (5, 116.82119140625), (3, 132.96053466796874)]","[(0, 2586.126220703125), (1, 2668.18798828125)]"
