,anaphoric-one-semantics,anaphoric-one-syntax,island-adjunct,island-complex-np,island-wh,principle_a_command,principle_a_locality,question-formation_or,question-formation_rr,question-formation_sr,wanna
10,"[(0, 1111.8123779296875), (1, 1372.0870361328125)]","[(0, 394.9524841308594), (1, 379.88079833984375)]","[(0, 16764.587890625), (1, 19567.404296875)]","[(0, 5349.14990234375), (1, 5151.58642578125)]","[(0, 2381.608154296875), (1, 1603.1678466796875)]","[(0, 2082.7744140625), (1, 2333.816162109375)]","[(0, 23496.09375), (1, 24600.412109375)]","[(0, 4565.38916015625), (1, 2329.64892578125)]","[(0, 3072.555419921875), (1, 3412.3505859375)]","[(0, 2761.52197265625), (1, 1943.40234375)]","[(0, 10069.4111328125), (1, 7870.8818359375)]"
11,"[(0, 1049.4193115234375), (1, 1249.527099609375)]","[(0, 377.51397705078125), (1, 389.66363525390625)]","[(0, 2928.65478515625), (1, 2251.38134765625)]","[(0, 4046.867431640625), (1, 3463.86669921875)]","[(0, 3737.55810546875), (1, 2150.869384765625)]","[(0, 11451.2998046875), (1, 12694.451171875)]","[(0, 15182.8837890625), (1, 18803.080078125)]","[(0, 1816.0963134765625), (1, 1506.1102294921875)]","[(0, 2467.3447265625), (1, 1753.1661376953125)]","[(0, 2945.01123046875), (1, 2146.31005859375)]","[(0, 13450.634765625), (1, 10372.4169921875)]"
12,"[(0, 1745.354736328125), (1, 2134.011962890625)]","[(0, 446.9034729003906), (1, 901.80517578125)]","[(0, 17621.79296875), (1, 14782.1025390625)]","[(0, 8511.255859375), (1, 8269.193359375)]","[(0, 5035.44775390625), (1, 4076.981689453125)]","[(0, 12009.744140625), (1, 10952.65625)]","[(0, 5361.1162109375), (1, 4794.5810546875)]","[(0, 2090.74267578125), (1, 2025.823974609375)]","[(0, 1335.714111328125), (1, 1417.272216796875)]","[(0, 2189.69873046875), (1, 2095.621337890625)]","[(0, 10706.6953125), (1, 9083.3447265625)]"
13,"[(0, 1788.6328125), (1, 2204.92578125)]","[(0, 778.7979125976562), (1, 1828.0496826171875)]","[(0, 4922.69140625), (1, 4811.02001953125)]","[(0, 27819.66796875), (1, 23564.15625)]","[(0, 4939.0751953125), (1, 4012.09033203125)]","[(0, 4343.97412109375), (1, 4099.880859375)]","[(0, 15178.49609375), (1, 17474.224609375)]","[(0, 477.595458984375), (1, 397.6492919921875)]","[(0, 2911.9599609375), (1, 3013.920166015625)]","[(0, 5930.40673828125), (1, 6449.08935546875)]","[(0, 2959.452880859375), (1, 2992.131591796875)]"
14,"[(0, 1506.3486328125), (1, 1798.560546875)]","[(0, 608.3912353515625), (1, 1175.02490234375)]","[(0, 2450.0458984375), (1, 2610.583740234375)]","[(0, 20613.087890625), (1, 23103.625)]","[(0, 4652.8369140625), (1, 2698.65673828125)]","[(0, 6087.537109375), (1, 6463.93505859375)]","[(0, 7368.97607421875), (1, 6213.67919921875)]","[(0, 3638.41259765625), (1, 2127.587646484375)]","[(0, 3340.371337890625), (1, 2205.02978515625)]","[(0, 4872.99755859375), (1, 4800.103515625)]","[(0, 16944.013671875), (1, 13292.447265625)]"
15,"[(0, 810.2334594726562), (1, 901.239013671875)]","[(0, 469.8515319824219), (1, 760.9170532226562)]","[(0, 2084.422607421875), (1, 2077.21533203125)]","[(0, 4106.1923828125), (1, 3294.786865234375)]","[(0, 1832.6859130859375), (1, 1318.488525390625)]","[(0, 15877.3291015625), (1, 16963.59375)]","[(0, 4668.30419921875), (1, 5328.14306640625)]","[(0, 3370.495849609375), (1, 2723.33154296875)]","[(0, 2803.62548828125), (1, 3730.3681640625)]","[(0, 932.876708984375), (1, 745.4257202148438)]","[(0, 1618.0177001953125), (1, 1475.2210693359375)]"
16,"[(0, 1385.0458984375), (1, 1615.41748046875)]","[(0, 465.08026123046875), (1, 443.58721923828125)]","[(0, 6526.615234375), (1, 5314.5224609375)]","[(0, 5679.94189453125), (1, 5800.4091796875)]","[(0, 3386.176513671875), (1, 2890.999267578125)]","[(0, 11739.75390625), (1, 10923.5419921875)]","[(0, 12792.4765625), (1, 13317.671875)]","[(0, 1892.1729736328125), (1, 1917.279296875)]","[(0, 2316.68896484375), (1, 1026.640625)]","[(0, 2061.17724609375), (1, 1713.3577880859375)]","[(0, 4191.74267578125), (1, 3961.741943359375)]"
17,"[(0, 1040.473388671875), (1, 1333.2418212890625)]","[(0, 427.8262939453125), (1, 436.3099670410156)]","[(0, 9355.6513671875), (1, 11670.0546875)]","[(0, 2793.33056640625), (1, 2999.9775390625)]","[(0, 2871.067138671875), (1, 2416.22412109375)]","[(0, 6093.44384765625), (1, 5749.89404296875)]","[(0, 8539.3056640625), (1, 8602.48046875)]","[(0, 1889.295166015625), (1, 1112.3638916015625)]","[(0, 3738.748779296875), (1, 3665.33349609375)]","[(0, 4814.99951171875), (1, 5036.41748046875)]","[(0, 12876.3330078125), (1, 12140.9326171875)]"
18,"[(0, 1462.9000244140625), (1, 1819.1446533203125)]","[(0, 671.7119140625), (1, 1406.5037841796875)]","[(0, 8487.8134765625), (1, 8268.2314453125)]","[(0, 4301.86572265625), (1, 4582.6015625)]","[(0, 12472.828125), (1, 6609.50927734375)]","[(0, 10755.80859375), (1, 11422.9521484375)]","[(0, 8368.3603515625), (1, 10593.6708984375)]","[(0, 3861.1689453125), (1, 4528.53515625)]","[(0, 4571.34033203125), (1, 4344.1357421875)]","[(0, 2472.367431640625), (1, 1464.6365966796875)]","[(0, 1986.6221923828125), (1, 1955.457763671875)]"
19,"[(0, 1218.27685546875), (1, 1535.114013671875)]","[(0, 1105.3489990234375), (1, 2617.69140625)]","[(0, 5363.478515625), (1, 5835.27490234375)]","[(0, 4448.3974609375), (1, 3832.754150390625)]","[(0, 4093.01318359375), (1, 3051.247802734375)]","[(0, 8994.92578125), (1, 8466.3896484375)]","[(0, 10191.5654296875), (1, 14055.0947265625)]","[(0, 2259.4658203125), (1, 2200.873291015625)]","[(0, 1656.443115234375), (1, 919.6824951171875)]","[(0, 1269.1279296875), (1, 1128.6473388671875)]","[(0, 12405.328125), (1, 9685.994140625)]"
20,"[(0, 1991.7127685546875), (1, 2514.707275390625)]","[(0, 844.432373046875), (1, 1674.3951416015625)]","[(0, 19577.185546875), (1, 14438.890625)]","[(0, 5474.4453125), (1, 5910.7744140625)]","[(0, 9894.2109375), (1, 6071.962890625)]","[(0, 16223.6806640625), (1, 17309.474609375)]","[(0, 12658.171875), (1, 10680.1806640625)]","[(0, 3538.18310546875), (1, 3100.184814453125)]","[(0, 2318.328857421875), (1, 2280.15966796875)]","[(0, 2385.80126953125), (1, 2465.5263671875)]","[(0, 12028.966796875), (1, 8872.0830078125)]"
21,"[(0, 1389.2486572265625), (1, 1526.6966552734375)]","[(0, 583.2604370117188), (1, 917.2286376953125)]","[(0, 1734.0147705078125), (1, 1617.14306640625)]","[(0, 4403.61328125), (1, 5030.50830078125)]","[(0, 3215.0517578125), (1, 2335.11279296875)]","[(0, 10984.8642578125), (1, 12845.1787109375)]","[(0, 6726.48828125), (1, 7798.7265625)]","[(0, 2753.52490234375), (1, 2117.749267578125)]","[(0, 3638.93994140625), (1, 2952.478759765625)]","[(0, 820.6861572265625), (1, 889.9390258789062)]","[(0, 10906.1689453125), (1, 9846.0458984375)]"
22,"[(0, 1407.938232421875), (1, 1886.788818359375)]","[(0, 382.79962158203125), (1, 373.7698669433594)]","[(0, 2819.731689453125), (1, 4479.23046875)]","[(0, 13032.0419921875), (1, 15941.8720703125)]","[(0, 6474.9228515625), (1, 3407.4921875)]","[(0, 13299.0654296875), (1, 11701.2470703125)]","[(0, 8897.12109375), (1, 13603.99609375)]","[(0, 2381.335693359375), (1, 2305.508056640625)]","[(0, 2163.141845703125), (1, 2563.941162109375)]","[(0, 2923.315185546875), (1, 2192.002197265625)]","[(0, 1869.491943359375), (1, 1727.067626953125)]"
23,"[(0, 1432.2994384765625), (1, 1879.777099609375)]","[(0, 731.69384765625), (1, 1043.5419921875)]","[(0, 1645.0689697265625), (1, 1712.54345703125)]","[(0, 7942.84814453125), (1, 8339.384765625)]","[(0, 3834.574951171875), (1, 3680.2724609375)]","[(0, 8872.5654296875), (1, 8186.45166015625)]","[(0, 6893.1376953125), (1, 10805.208984375)]","[(0, 2837.5615234375), (1, 2829.82177734375)]","[(0, 2574.3896484375), (1, 2440.8515625)]","[(0, 1309.1678466796875), (1, 1407.43359375)]","[(0, 21412.419921875), (1, 16017.962890625)]"
24,"[(0, 1383.30810546875), (1, 1611.761962890625)]","[(0, 1058.552001953125), (1, 1602.0528564453125)]","[(0, 30808.693359375), (1, 23306.732421875)]","[(0, 2956.61767578125), (1, 2785.909423828125)]","[(0, 7027.90625), (1, 3694.9970703125)]","[(0, 5502.47998046875), (1, 6159.51171875)]","[(0, 4827.3955078125), (1, 4274.79248046875)]","[(0, 3660.746826171875), (1, 3178.065185546875)]","[(0, 2978.676025390625), (1, 2810.6650390625)]","[(0, 1664.01611328125), (1, 1730.4127197265625)]","[(0, 7403.5908203125), (1, 6338.6083984375)]"
25,"[(0, 2088.77978515625), (1, 2670.64208984375)]","[(0, 995.1908569335938), (1, 1428.0037841796875)]","[(0, 24301.3828125), (1, 24856.306640625)]","[(0, 17764.052734375), (1, 15456.314453125)]","[(0, 2939.760986328125), (1, 1961.5272216796875)]","[(0, 6426.63037109375), (1, 7695.14013671875)]","[(0, 3362.177978515625), (1, 3767.048095703125)]","[(0, 1612.8551025390625), (1, 1017.7841186523438)]","[(0, 7538.31103515625), (1, 7607.6650390625)]","[(0, 806.3422241210938), (1, 1151.952880859375)]","[(0, 10760.640625), (1, 8890.1572265625)]"
26,"[(0, 1576.86279296875), (1, 1738.3380126953125)]","[(0, 712.4789428710938), (1, 824.0140380859375)]","[(0, 9981.3837890625), (1, 11863.2626953125)]","[(0, 15224.8583984375), (1, 13424.1201171875)]","[(0, 5845.03857421875), (1, 3807.1806640625)]","[(0, 11908.0029296875), (1, 10424.201171875)]","[(0, 5459.7841796875), (1, 7090.298828125)]","[(0, 3547.461181640625), (1, 2936.12158203125)]","[(0, 1863.9766845703125), (1, 1099.0726318359375)]","[(0, 1463.2802734375), (1, 1000.2041625976562)]","[(0, 16929.31640625), (1, 14110.5087890625)]"
27,"[(0, 966.13671875), (1, 1245.5543212890625)]","[(0, 403.6543273925781), (1, 388.29754638671875)]","[(0, 3944.4228515625), (1, 3562.527587890625)]","[(0, 14365.970703125), (1, 11620.43359375)]","[(0, 3043.584228515625), (1, 2182.20751953125)]","[(0, 10050.779296875), (1, 11424.7607421875)]","[(0, 3469.73193359375), (1, 3975.65869140625)]","[(0, 4470.23046875), (1, 4707.0771484375)]","[(0, 2619.288330078125), (1, 2910.960205078125)]","[(0, 2702.66015625), (1, 3406.2216796875)]","[(0, 2599.55908203125), (1, 2546.453125)]"
28,"[(0, 1208.006591796875), (1, 1478.897705078125)]","[(0, 897.0048828125), (1, 1123.88330078125)]","[(0, 3243.900634765625), (1, 3431.6015625)]","[(0, 5422.521484375), (1, 6257.130859375)]","[(0, 2833.44287109375), (1, 1997.6497802734375)]","[(0, 8804.7607421875), (1, 7606.57666015625)]","[(0, 9206.6279296875), (1, 12682.7744140625)]","[(0, 1458.6552734375), (1, 1427.141357421875)]","[(0, 728.316650390625), (1, 797.46923828125)]","[(0, 3232.677978515625), (1, 2742.20654296875)]","[(0, 13885.57421875), (1, 11280.03515625)]"
29,"[(0, 2283.364990234375), (1, 3022.85205078125)]","[(0, 440.08837890625), (1, 376.52520751953125)]","[(0, 3092.93798828125), (1, 3048.85107421875)]","[(0, 3993.499755859375), (1, 4040.697265625)]","[(0, 11111.541015625), (1, 6790.3349609375)]","[(0, 2934.951171875), (1, 2758.391357421875)]","[(0, 5840.8369140625), (1, 7995.0888671875)]","[(0, 3096.343505859375), (1, 2201.628173828125)]","[(0, 14396.87109375), (1, 7829.623046875)]","[(0, 6637.5869140625), (1, 3967.246826171875)]","[(0, 3828.381591796875), (1, 3576.689453125)]"
30,"[(0, 995.1192016601562), (1, 1137.0672607421875)]","[(0, 353.4589538574219), (1, 329.2718200683594)]","[(0, 22049.7109375), (1, 23131.755859375)]","[(0, 7715.20849609375), (1, 8368.87890625)]","[(0, 7981.09423828125), (1, 4609.05322265625)]","[(0, 3725.29150390625), (1, 3900.923583984375)]","[(0, 2502.59326171875), (1, 2152.028564453125)]","[(0, 2233.326416015625), (1, 2608.96728515625)]","[(0, 3685.5830078125), (1, 1941.8489990234375)]","[(0, 2843.415283203125), (1, 1551.8902587890625)]","[(0, 9404.84375), (1, 9603.3154296875)]"
31,"[(0, 1611.535888671875), (1, 1866.8756103515625)]","[(0, 1138.1890869140625), (1, 1755.3284912109375)]","[(0, 6303.85498046875), (1, 4671.787109375)]","[(0, 3424.5859375), (1, 3196.29296875)]","[(0, 4046.05322265625), (1, 3396.2119140625)]","[(0, 9664.8740234375), (1, 9001.1640625)]","[(0, 2185.385498046875), (1, 2627.268798828125)]","[(0, 898.6784057617188), (1, 731.0807495117188)]","[(0, 1599.9635009765625), (1, 1324.15966796875)]","[(0, 7152.11279296875), (1, 6885.220703125)]","[(0, 4196.95068359375), (1, 3732.1796875)]"
32,"[(0, 1573.3717041015625), (1, 1979.8538818359375)]","[(0, 1747.783203125), (1, 2672.646240234375)]","[(0, 3908.311279296875), (1, 3639.22802734375)]","[(0, 11920.841796875), (1, 11793.5390625)]","[(0, 4310.40771484375), (1, 3861.150390625)]","[(0, 8044.94140625), (1, 8627.119140625)]","[(0, 5943.60498046875), (1, 8487.392578125)]","[(0, 1737.8282470703125), (1, 1093.478271484375)]","[(0, 1606.7532958984375), (1, 1673.272216796875)]","[(0, 1816.5076904296875), (1, 1176.5869140625)]","[(0, 19700.138671875), (1, 14648.0009765625)]"
33,"[(0, 2156.81689453125), (1, 2802.911865234375)]","[(0, 1404.7073974609375), (1, 2094.857177734375)]","[(0, 18211.833984375), (1, 25695.271484375)]","[(0, 7660.5498046875), (1, 7492.70556640625)]","[(0, 16053.642578125), (1, 10161.7421875)]","[(0, 12829.4228515625), (1, 13961.7529296875)]","[(0, 4209.4208984375), (1, 5981.63525390625)]","[(0, 2010.456787109375), (1, 1481.9068603515625)]","[(0, 1588.873291015625), (1, 1342.0740966796875)]","[(0, 6035.74072265625), (1, 5728.79931640625)]","[(0, 1449.1787109375), (1, 1436.0272216796875)]"
34,"[(0, 1139.3902587890625), (1, 1386.879150390625)]","[(0, 962.79833984375), (1, 1155.637939453125)]","[(0, 7078.85986328125), (1, 6403.92626953125)]","[(0, 13221.080078125), (1, 12028.646484375)]","[(0, 2395.46240234375), (1, 1670.4444580078125)]","[(0, 27987.236328125), (1, 24921.748046875)]","[(0, 8858.361328125), (1, 7562.52685546875)]","[(0, 4807.025390625), (1, 5729.2744140625)]","[(0, 2236.90234375), (1, 2460.039794921875)]","[(0, 1726.6187744140625), (1, 1331.087158203125)]","[(0, 4316.52880859375), (1, 4085.248779296875)]"
35,"[(0, 1626.416748046875), (1, 1900.052490234375)]","[(0, 1614.6026611328125), (1, 2201.784423828125)]","[(0, 24623.931640625), (1, 25813.583984375)]","[(0, 8230.759765625), (1, 8518.6533203125)]","[(0, 1443.60400390625), (1, 1099.45166015625)]","[(0, 17179.916015625), (1, 16031.412109375)]","[(0, 12495.0908203125), (1, 13929.22265625)]","[(0, 7800.7119140625), (1, 9971.1748046875)]","[(0, 15917.5048828125), (1, 7454.66650390625)]","[(0, 2174.1435546875), (1, 2566.25048828125)]","[(0, 3230.93359375), (1, 3031.05322265625)]"
36,"[(0, 1149.123046875), (1, 1294.837646484375)]","[(0, 2540.905517578125), (1, 3626.55078125)]","[(0, 4148.359375), (1, 5139.46630859375)]","[(0, 5881.68115234375), (1, 5797.19580078125)]","[(0, 3874.281494140625), (1, 2834.91357421875)]","[(0, 6093.94921875), (1, 6885.10888671875)]","[(0, 9791.640625), (1, 13648.2041015625)]","[(0, 3850.743408203125), (1, 4927.54833984375)]","[(0, 4065.904052734375), (1, 4946.0888671875)]","[(0, 569.6248168945312), (1, 434.3243408203125)]","[(0, 11182.2021484375), (1, 9030.5009765625)]"
37,"[(0, 1209.0560302734375), (1, 1589.259765625)]","[(0, 1968.9761962890625), (1, 2769.7353515625)]","[(0, 12086.1279296875), (1, 10427.5419921875)]","[(0, 3359.680908203125), (1, 3762.4306640625)]","[(0, 3843.105224609375), (1, 2931.52587890625)]","[(0, 6604.63818359375), (1, 7636.60302734375)]","[(0, 16592.060546875), (1, 19682.375)]","[(0, 1863.367919921875), (1, 1388.5518798828125)]","[(0, 2831.0107421875), (1, 3960.812744140625)]","[(0, 3725.47998046875), (1, 3568.607421875)]","[(0, 2917.534423828125), (1, 2780.852783203125)]"
38,"[(0, 1134.0545654296875), (1, 1386.8751220703125)]","[(0, 1248.6728515625), (1, 1558.11865234375)]","[(0, 2311.259033203125), (1, 2573.909912109375)]","[(0, 7105.271484375), (1, 7955.326171875)]","[(0, 8252.6025390625), (1, 4945.46630859375)]","[(0, 7573.9091796875), (1, 6414.17578125)]","[(0, 5944.98828125), (1, 7017.37109375)]","[(0, 4677.84130859375), (1, 5492.74365234375)]","[(0, 2420.22314453125), (1, 1906.75341796875)]","[(0, 1715.9783935546875), (1, 1570.458251953125)]","[(0, 15525.4091796875), (1, 12599.0146484375)]"
39,"[(0, 1526.7139892578125), (1, 1815.7801513671875)]","[(0, 433.36627197265625), (1, 420.99005126953125)]","[(0, 14459.6982421875), (1, 16831.23046875)]","[(0, 10781.5966796875), (1, 9077.404296875)]","[(0, 5261.39013671875), (1, 3138.269775390625)]","[(0, 2232.890869140625), (1, 1923.447509765625)]","[(0, 4776.7314453125), (1, 6154.90234375)]","[(0, 1899.84326171875), (1, 1003.9776000976562)]","[(0, 2821.395263671875), (1, 3544.982177734375)]","[(0, 1646.94873046875), (1, 1914.263671875)]","[(0, 15006.5263671875), (1, 12876.369140625)]"
40,"[(0, 2106.220458984375), (1, 2669.46435546875)]","[(0, 406.8423156738281), (1, 371.8052673339844)]","[(0, 5098.6826171875), (1, 4901.064453125)]","[(0, 2404.809326171875), (1, 3563.29541015625)]","[(0, 2968.580322265625), (1, 2697.48193359375)]","[(0, 5488.7119140625), (1, 6298.1943359375)]","[(0, 10970.5419921875), (1, 9789.9697265625)]","[(0, 2745.069091796875), (1, 4200.322265625)]","[(0, 3490.984130859375), (1, 3369.518798828125)]","[(0, 2255.97900390625), (1, 1733.8759765625)]","[(0, 12245.517578125), (1, 9401.767578125)]"
41,"[(0, 1165.4749755859375), (1, 1337.2161865234375)]","[(0, 535.6312255859375), (1, 547.8908081054688)]","[(0, 15489.162109375), (1, 15220.5771484375)]","[(0, 4605.4765625), (1, 5311.03173828125)]","[(0, 1998.575927734375), (1, 1847.7523193359375)]","[(0, 4003.555419921875), (1, 4081.634765625)]","[(0, 4720.896484375), (1, 5254.94140625)]","[(0, 2208.555908203125), (1, 1651.304443359375)]","[(0, 2782.29443359375), (1, 2581.67822265625)]","[(0, 1454.857666015625), (1, 1915.750244140625)]","[(0, 1343.6064453125), (1, 1309.33642578125)]"
42,"[(0, 1392.4871826171875), (1, 1791.5511474609375)]","[(0, 1108.6343994140625), (1, 1799.9735107421875)]","[(0, 6144.77392578125), (1, 5124.71484375)]","[(0, 12057.1171875), (1, 12243.228515625)]","[(0, 8042.81689453125), (1, 4848.5546875)]","[(0, 4830.42578125), (1, 4531.287109375)]","[(0, 5311.5078125), (1, 5540.71484375)]","[(0, 1742.0081787109375), (1, 1495.884521484375)]","[(0, 1061.3682861328125), (1, 1351.344970703125)]","[(0, 1611.01123046875), (1, 1519.9718017578125)]","[(0, 15491.91015625), (1, 12759.8486328125)]"
43,"[(0, 1270.1292724609375), (1, 1581.337646484375)]","[(0, 1761.7374267578125), (1, 3176.919677734375)]","[(0, 13128.693359375), (1, 12391.990234375)]","[(0, 7429.22998046875), (1, 8948.0908203125)]","[(0, 7156.97802734375), (1, 4432.9267578125)]","[(0, 6448.7939453125), (1, 7227.08154296875)]","[(0, 7840.5546875), (1, 8008.3818359375)]","[(0, 2193.260986328125), (1, 2276.8310546875)]","[(0, 1131.8336181640625), (1, 836.1223754882812)]","[(0, 2273.652099609375), (1, 3283.794921875)]","[(0, 6144.76220703125), (1, 6013.65478515625)]"
44,"[(0, 1007.3271484375), (1, 1268.3505859375)]","[(0, 1373.09619140625), (1, 2147.593017578125)]","[(0, 3362.722900390625), (1, 3180.138916015625)]","[(0, 2851.816162109375), (1, 2831.06201171875)]","[(0, 10839.1953125), (1, 6995.67529296875)]","[(0, 7814.2490234375), (1, 6917.96533203125)]","[(0, 7473.81494140625), (1, 6285.31787109375)]","[(0, 3460.95751953125), (1, 2229.76611328125)]","[(0, 2177.504150390625), (1, 1997.460205078125)]","[(0, 2341.75634765625), (1, 2132.334716796875)]","[(0, 2624.725830078125), (1, 2328.0517578125)]"
45,"[(0, 2708.19189453125), (1, 3493.261962890625)]","[(0, 578.9571533203125), (1, 740.3463745117188)]","[(0, 16666.8359375), (1, 19116.677734375)]","[(0, 2727.0986328125), (1, 2723.588623046875)]","[(0, 10751.265625), (1, 9839.7939453125)]","[(0, 5998.47607421875), (1, 5269.1728515625)]","[(0, 7847.60888671875), (1, 9410.2900390625)]","[(0, 4173.23095703125), (1, 5407.79296875)]","[(0, 994.3119506835938), (1, 1042.835693359375)]","[(0, 1289.7254638671875), (1, 1206.9029541015625)]","[(0, 17279.359375), (1, 14074.98828125)]"
