,anaphoric-one-semantics,anaphoric-one-syntax,island-adjunct,island-complex-np,island-wh,principle_a_command,principle_a_locality,question-formation_or,question-formation_rr,question-formation_sr,wanna
10,"[(0, 5108.2802734375), (1, 5469.45166015625)]","[(0, 2085.77783203125), (1, 1869.0516357421875)]","[(0, 8261.0986328125), (1, 8356.142578125)]","[(0, 3573.886474609375), (1, 3922.1376953125)]","[(0, 2238.376708984375), (1, 2208.940673828125)]","[(0, 2577.015625), (1, 2834.505126953125)]","[(0, 5916.4140625), (1, 6046.44482421875)]","[(0, 2946.541015625), (1, 2682.0537109375)]","[(0, 3906.191162109375), (1, 3849.2783203125)]","[(0, 2459.184814453125), (1, 2324.352783203125)]","[(0, 4246.345703125), (1, 4029.395263671875)]"
11,"[(0, 7527.57861328125), (1, 8329.1708984375)]","[(0, 2302.833740234375), (1, 2052.944580078125)]","[(0, 2363.377685546875), (1, 2167.813232421875)]","[(0, 4444.7373046875), (1, 4363.35986328125)]","[(0, 2806.28466796875), (1, 1936.5191650390625)]","[(0, 5472.962890625), (1, 6090.37060546875)]","[(0, 5969.736328125), (1, 6040.19775390625)]","[(0, 3009.571533203125), (1, 1953.9442138671875)]","[(0, 1905.302001953125), (1, 2430.96923828125)]","[(0, 2347.49951171875), (1, 3521.09326171875)]","[(0, 3266.2451171875), (1, 3047.667724609375)]"
12,"[(0, 4535.5498046875), (1, 5016.796875)]","[(0, 2327.384765625), (1, 2531.290283203125)]","[(0, 6839.33203125), (1, 7484.77099609375)]","[(0, 4750.990234375), (1, 4609.45751953125)]","[(0, 2657.5830078125), (1, 2732.500732421875)]","[(0, 5506.63720703125), (1, 4981.78759765625)]","[(0, 5116.8125), (1, 4530.6171875)]","[(0, 3966.35791015625), (1, 3396.416015625)]","[(0, 2205.24658203125), (1, 3178.9775390625)]","[(0, 3560.261962890625), (1, 3584.5703125)]","[(0, 4436.77099609375), (1, 4383.6552734375)]"
13,"[(0, 3324.123046875), (1, 3728.65771484375)]","[(0, 2011.653564453125), (1, 2341.329833984375)]","[(0, 4401.79931640625), (1, 4601.49462890625)]","[(0, 8101.53076171875), (1, 7899.6533203125)]","[(0, 2916.22998046875), (1, 3034.587890625)]","[(0, 4184.4697265625), (1, 3952.371826171875)]","[(0, 4175.1416015625), (1, 4584.52978515625)]","[(0, 1889.2861328125), (1, 2336.03515625)]","[(0, 3086.658447265625), (1, 2228.4130859375)]","[(0, 3360.584716796875), (1, 3626.3466796875)]","[(0, 2218.208984375), (1, 1978.2138671875)]"
14,"[(0, 6564.11181640625), (1, 6969.3447265625)]","[(0, 2088.66015625), (1, 2248.729248046875)]","[(0, 3024.68896484375), (1, 2861.96923828125)]","[(0, 9152.8486328125), (1, 9309.56640625)]","[(0, 3484.255615234375), (1, 2338.50927734375)]","[(0, 5285.10205078125), (1, 5615.04833984375)]","[(0, 3394.8583984375), (1, 3117.124755859375)]","[(0, 2164.689453125), (1, 2326.40966796875)]","[(0, 3016.01318359375), (1, 3113.149658203125)]","[(0, 2594.91259765625), (1, 2850.377685546875)]","[(0, 4525.11572265625), (1, 4546.31982421875)]"
15,"[(0, 5655.07373046875), (1, 6087.56005859375)]","[(0, 2442.422119140625), (1, 2341.680419921875)]","[(0, 2336.919677734375), (1, 2256.98486328125)]","[(0, 3284.3837890625), (1, 3585.421630859375)]","[(0, 2512.167724609375), (1, 2424.42041015625)]","[(0, 5743.36669921875), (1, 6258.5927734375)]","[(0, 5182.7548828125), (1, 5631.4150390625)]","[(0, 2163.38525390625), (1, 2854.375244140625)]","[(0, 2778.8486328125), (1, 2625.656982421875)]","[(0, 2401.148193359375), (1, 2763.91455078125)]","[(0, 2027.446533203125), (1, 1799.4896240234375)]"
16,"[(0, 5747.267578125), (1, 6376.9345703125)]","[(0, 2584.434814453125), (1, 2430.525146484375)]","[(0, 5586.06201171875), (1, 5618.72802734375)]","[(0, 4325.94140625), (1, 4170.18310546875)]","[(0, 2823.28759765625), (1, 2759.73046875)]","[(0, 5123.1162109375), (1, 4648.9248046875)]","[(0, 7347.138671875), (1, 7430.859375)]","[(0, 2464.9208984375), (1, 3256.0068359375)]","[(0, 1625.24609375), (1, 1734.6773681640625)]","[(0, 3539.25634765625), (1, 3002.17578125)]","[(0, 3543.021728515625), (1, 3120.878662109375)]"
17,"[(0, 5746.0400390625), (1, 6051.31396484375)]","[(0, 3419.34130859375), (1, 3001.640380859375)]","[(0, 6045.69580078125), (1, 6384.6201171875)]","[(0, 2896.06298828125), (1, 2858.5390625)]","[(0, 2571.943115234375), (1, 2522.750732421875)]","[(0, 4542.73583984375), (1, 4200.23779296875)]","[(0, 6730.5498046875), (1, 6715.06005859375)]","[(0, 2645.396240234375), (1, 2412.30078125)]","[(0, 4621.0458984375), (1, 3828.9072265625)]","[(0, 3240.208984375), (1, 3346.132568359375)]","[(0, 4910.7626953125), (1, 4650.39697265625)]"
18,"[(0, 3973.108154296875), (1, 4406.43994140625)]","[(0, 2298.354736328125), (1, 2857.687255859375)]","[(0, 6322.62158203125), (1, 6719.65966796875)]","[(0, 3513.116943359375), (1, 4016.3740234375)]","[(0, 5300.5068359375), (1, 3628.70263671875)]","[(0, 4812.44287109375), (1, 5196.1123046875)]","[(0, 6135.46337890625), (1, 7273.46337890625)]","[(0, 5420.67041015625), (1, 4681.8623046875)]","[(0, 2553.9755859375), (1, 2398.846923828125)]","[(0, 3568.668701171875), (1, 3704.255126953125)]","[(0, 2431.620849609375), (1, 2080.57080078125)]"
19,"[(0, 5412.26123046875), (1, 5785.791015625)]","[(0, 2360.114013671875), (1, 3068.959228515625)]","[(0, 5284.4462890625), (1, 5698.6982421875)]","[(0, 3480.151123046875), (1, 3449.15478515625)]","[(0, 2598.896240234375), (1, 2645.266357421875)]","[(0, 5450.30029296875), (1, 5096.1494140625)]","[(0, 5035.26025390625), (1, 6299.828125)]","[(0, 2781.58740234375), (1, 3537.080078125)]","[(0, 3054.58154296875), (1, 1829.3385009765625)]","[(0, 2134.0048828125), (1, 1831.91259765625)]","[(0, 4406.4736328125), (1, 3893.746337890625)]"
20,"[(0, 4638.0439453125), (1, 5073.828125)]","[(0, 2206.758056640625), (1, 2622.995361328125)]","[(0, 6756.6796875), (1, 6747.28515625)]","[(0, 3708.36962890625), (1, 3578.634033203125)]","[(0, 4865.75830078125), (1, 3204.653076171875)]","[(0, 8856.4267578125), (1, 9520.796875)]","[(0, 4055.533447265625), (1, 3945.006103515625)]","[(0, 2043.5791015625), (1, 2180.5888671875)]","[(0, 2210.504150390625), (1, 2051.009033203125)]","[(0, 2853.65673828125), (1, 2695.45556640625)]","[(0, 4895.04296875), (1, 4551.9814453125)]"
21,"[(0, 5763.998046875), (1, 6363.41748046875)]","[(0, 2204.45166015625), (1, 2296.07958984375)]","[(0, 2311.86328125), (1, 2167.625244140625)]","[(0, 4510.53564453125), (1, 4292.849609375)]","[(0, 2710.13232421875), (1, 2662.67333984375)]","[(0, 4036.68359375), (1, 4633.75146484375)]","[(0, 2910.457763671875), (1, 3072.86328125)]","[(0, 2155.31494140625), (1, 2081.25830078125)]","[(0, 3130.47119140625), (1, 3207.8544921875)]","[(0, 1731.7333984375), (1, 1826.728759765625)]","[(0, 5325.2783203125), (1, 5141.6474609375)]"
22,"[(0, 5726.80517578125), (1, 5875.951171875)]","[(0, 2324.8525390625), (1, 2112.23388671875)]","[(0, 3881.374755859375), (1, 3765.5859375)]","[(0, 8404.5263671875), (1, 8664.1396484375)]","[(0, 3713.47998046875), (1, 2652.042236328125)]","[(0, 9385.47265625), (1, 8251.89453125)]","[(0, 5530.81591796875), (1, 5384.208984375)]","[(0, 2717.8349609375), (1, 2679.81787109375)]","[(0, 3785.483154296875), (1, 2918.522705078125)]","[(0, 2365.6044921875), (1, 2483.50390625)]","[(0, 1960.23681640625), (1, 1780.7183837890625)]"
23,"[(0, 6813.921875), (1, 7684.5869140625)]","[(0, 4773.71240234375), (1, 5114.91015625)]","[(0, 2260.722412109375), (1, 2404.965087890625)]","[(0, 5635.26171875), (1, 5780.88232421875)]","[(0, 1885.953125), (1, 1893.612548828125)]","[(0, 9667.7490234375), (1, 8917.2607421875)]","[(0, 3453.199951171875), (1, 3235.947509765625)]","[(0, 2367.069091796875), (1, 2574.672119140625)]","[(0, 3167.501953125), (1, 2070.689208984375)]","[(0, 1664.904296875), (1, 2210.5546875)]","[(0, 4961.15869140625), (1, 4863.0908203125)]"
24,"[(0, 5334.12744140625), (1, 5854.57275390625)]","[(0, 4339.06396484375), (1, 4765.392578125)]","[(0, 7899.03515625), (1, 8908.5830078125)]","[(0, 2367.695556640625), (1, 2445.626953125)]","[(0, 3539.24951171875), (1, 2442.480224609375)]","[(0, 4347.81640625), (1, 4805.07763671875)]","[(0, 3051.31201171875), (1, 2746.68212890625)]","[(0, 3806.959228515625), (1, 3476.46875)]","[(0, 3856.234130859375), (1, 3731.05859375)]","[(0, 2707.119140625), (1, 2742.450927734375)]","[(0, 3908.89306640625), (1, 3707.30517578125)]"
25,"[(0, 5247.19921875), (1, 5732.7998046875)]","[(0, 4503.744140625), (1, 4267.96923828125)]","[(0, 8976.17578125), (1, 9783.6220703125)]","[(0, 6180.7421875), (1, 6182.1689453125)]","[(0, 3522.43994140625), (1, 2801.47021484375)]","[(0, 2856.138427734375), (1, 3163.640625)]","[(0, 3341.21240234375), (1, 3577.3134765625)]","[(0, 1972.089111328125), (1, 1764.8289794921875)]","[(0, 4065.186767578125), (1, 3634.5107421875)]","[(0, 1580.2906494140625), (1, 1575.032958984375)]","[(0, 3843.907958984375), (1, 3627.48828125)]"
26,"[(0, 5592.20751953125), (1, 6319.2880859375)]","[(0, 3950.095947265625), (1, 3706.014892578125)]","[(0, 8332.26953125), (1, 7711.05908203125)]","[(0, 6566.3466796875), (1, 6373.517578125)]","[(0, 4490.54736328125), (1, 3383.613525390625)]","[(0, 4526.38037109375), (1, 4320.21484375)]","[(0, 5665.076171875), (1, 5943.85986328125)]","[(0, 3530.79443359375), (1, 3228.244873046875)]","[(0, 2551.056884765625), (1, 2690.651611328125)]","[(0, 2204.074462890625), (1, 2353.384765625)]","[(0, 4150.32568359375), (1, 3936.024658203125)]"
27,"[(0, 8025.638671875), (1, 8899.19140625)]","[(0, 2730.97802734375), (1, 2566.523193359375)]","[(0, 4635.0419921875), (1, 4437.1181640625)]","[(0, 5550.234375), (1, 5512.791015625)]","[(0, 3373.92724609375), (1, 3285.18603515625)]","[(0, 5965.64990234375), (1, 6879.25439453125)]","[(0, 4695.5634765625), (1, 5090.4326171875)]","[(0, 2792.371826171875), (1, 3398.05224609375)]","[(0, 3417.890380859375), (1, 3055.216552734375)]","[(0, 4117.6748046875), (1, 4018.2744140625)]","[(0, 2730.799560546875), (1, 2298.500244140625)]"
28,"[(0, 4264.83642578125), (1, 4695.05712890625)]","[(0, 4345.2919921875), (1, 4196.4462890625)]","[(0, 3344.811767578125), (1, 3216.867431640625)]","[(0, 3506.961181640625), (1, 3434.856201171875)]","[(0, 3329.5927734375), (1, 3177.56201171875)]","[(0, 6565.8271484375), (1, 5766.93408203125)]","[(0, 8037.82470703125), (1, 8878.4912109375)]","[(0, 2672.489501953125), (1, 3445.88037109375)]","[(0, 3136.97998046875), (1, 3217.293701171875)]","[(0, 3410.463623046875), (1, 3534.416015625)]","[(0, 4660.97314453125), (1, 4656.7607421875)]"
29,"[(0, 5621.30078125), (1, 6183.28369140625)]","[(0, 4127.56640625), (1, 3440.88232421875)]","[(0, 2574.69921875), (1, 2611.333251953125)]","[(0, 3916.0830078125), (1, 3845.792724609375)]","[(0, 6136.0546875), (1, 4133.9208984375)]","[(0, 4136.86669921875), (1, 3915.4931640625)]","[(0, 6480.82275390625), (1, 6886.3173828125)]","[(0, 4130.0078125), (1, 3552.478515625)]","[(0, 3621.2353515625), (1, 4577.55712890625)]","[(0, 3631.20556640625), (1, 3242.01416015625)]","[(0, 3118.201171875), (1, 2894.841064453125)]"
30,"[(0, 5597.5380859375), (1, 6047.57568359375)]","[(0, 2628.74755859375), (1, 2524.153564453125)]","[(0, 9463.0537109375), (1, 9501.61328125)]","[(0, 5987.166015625), (1, 6045.12451171875)]","[(0, 7108.314453125), (1, 4730.0673828125)]","[(0, 4399.6923828125), (1, 4751.90966796875)]","[(0, 2762.8642578125), (1, 2637.26513671875)]","[(0, 1895.792724609375), (1, 1686.0830078125)]","[(0, 2145.498779296875), (1, 2418.220458984375)]","[(0, 2621.77001953125), (1, 2417.875732421875)]","[(0, 5046.59619140625), (1, 4390.8349609375)]"
31,"[(0, 5667.32373046875), (1, 6400.916015625)]","[(0, 5124.60693359375), (1, 5615.1708984375)]","[(0, 3514.286376953125), (1, 3434.115966796875)]","[(0, 2945.688232421875), (1, 3145.968017578125)]","[(0, 4089.501220703125), (1, 4248.8779296875)]","[(0, 6665.4912109375), (1, 6257.3154296875)]","[(0, 2873.82421875), (1, 3004.226318359375)]","[(0, 3116.9287109375), (1, 2963.6513671875)]","[(0, 2547.0107421875), (1, 3184.354248046875)]","[(0, 3581.946044921875), (1, 3593.181640625)]","[(0, 3193.718505859375), (1, 2785.3291015625)]"
32,"[(0, 4594.1015625), (1, 5142.61328125)]","[(0, 5021.31982421875), (1, 5270.4296875)]","[(0, 3576.36181640625), (1, 3985.004150390625)]","[(0, 4783.2958984375), (1, 4737.10986328125)]","[(0, 3821.22119140625), (1, 4019.646728515625)]","[(0, 7251.5625), (1, 8116.74267578125)]","[(0, 4973.49462890625), (1, 4804.0556640625)]","[(0, 1974.964111328125), (1, 2181.096435546875)]","[(0, 2879.851806640625), (1, 2142.6474609375)]","[(0, 2512.25634765625), (1, 2716.150634765625)]","[(0, 4627.11865234375), (1, 4523.666015625)]"
33,"[(0, 7266.55712890625), (1, 8187.91943359375)]","[(0, 4884.09423828125), (1, 4801.46337890625)]","[(0, 6972.43603515625), (1, 6934.822265625)]","[(0, 4697.06396484375), (1, 5182.37939453125)]","[(0, 8383.0009765625), (1, 5589.89892578125)]","[(0, 5076.73681640625), (1, 5755.87939453125)]","[(0, 3745.30078125), (1, 3548.91943359375)]","[(0, 2907.565673828125), (1, 2722.578369140625)]","[(0, 2769.346923828125), (1, 2022.1160888671875)]","[(0, 3799.781005859375), (1, 3364.654052734375)]","[(0, 2554.068359375), (1, 2129.666259765625)]"
34,"[(0, 4056.937744140625), (1, 4209.56982421875)]","[(0, 5235.62255859375), (1, 4915.7158203125)]","[(0, 4821.607421875), (1, 4918.412109375)]","[(0, 5599.7861328125), (1, 5819.591796875)]","[(0, 3675.03955078125), (1, 2824.239501953125)]","[(0, 7620.04541015625), (1, 7110.43701171875)]","[(0, 3783.736328125), (1, 3439.638671875)]","[(0, 3059.9111328125), (1, 3590.872802734375)]","[(0, 1601.6021728515625), (1, 1895.8099365234375)]","[(0, 2757.224853515625), (1, 2186.637451171875)]","[(0, 3548.124267578125), (1, 3250.177734375)]"
35,"[(0, 5495.384765625), (1, 6111.8173828125)]","[(0, 4528.96240234375), (1, 4497.486328125)]","[(0, 8820.3251953125), (1, 9021.2216796875)]","[(0, 4238.52490234375), (1, 4365.61181640625)]","[(0, 2612.988525390625), (1, 2574.038818359375)]","[(0, 7815.3369140625), (1, 7380.6865234375)]","[(0, 6528.21484375), (1, 7113.29248046875)]","[(0, 4637.212890625), (1, 4373.89208984375)]","[(0, 4352.068359375), (1, 4396.982421875)]","[(0, 4063.516357421875), (1, 4251.82421875)]","[(0, 3612.239990234375), (1, 3367.97021484375)]"
36,"[(0, 6413.03857421875), (1, 6919.16650390625)]","[(0, 4686.9599609375), (1, 4707.35546875)]","[(0, 3083.20458984375), (1, 3096.59765625)]","[(0, 4398.1904296875), (1, 4304.0244140625)]","[(0, 3421.683349609375), (1, 3373.486572265625)]","[(0, 3522.067138671875), (1, 3965.189453125)]","[(0, 5900.794921875), (1, 6903.43310546875)]","[(0, 3960.982666015625), (1, 3851.713134765625)]","[(0, 2927.66748046875), (1, 2347.689697265625)]","[(0, 1727.5098876953125), (1, 2059.539306640625)]","[(0, 6549.1669921875), (1, 6422.0048828125)]"
37,"[(0, 7722.4072265625), (1, 7919.1669921875)]","[(0, 4499.31396484375), (1, 4163.97998046875)]","[(0, 4526.57470703125), (1, 4430.26416015625)]","[(0, 3052.592529296875), (1, 3210.47119140625)]","[(0, 2537.41357421875), (1, 2338.8125)]","[(0, 3117.35986328125), (1, 3476.956298828125)]","[(0, 4681.29541015625), (1, 5319.4609375)]","[(0, 2120.7861328125), (1, 1730.0125732421875)]","[(0, 2647.5263671875), (1, 2376.575927734375)]","[(0, 3353.281982421875), (1, 3129.808349609375)]","[(0, 3342.33740234375), (1, 3148.12890625)]"
38,"[(0, 4723.5400390625), (1, 5159.1875)]","[(0, 3924.802001953125), (1, 3737.64697265625)]","[(0, 2110.4306640625), (1, 2289.886474609375)]","[(0, 4608.349609375), (1, 4961.30078125)]","[(0, 4238.4404296875), (1, 2861.844970703125)]","[(0, 3106.698974609375), (1, 2692.9208984375)]","[(0, 2920.096923828125), (1, 3090.80908203125)]","[(0, 3326.856689453125), (1, 3019.99951171875)]","[(0, 2795.87451171875), (1, 3192.83544921875)]","[(0, 2295.246337890625), (1, 2085.8095703125)]","[(0, 5488.67529296875), (1, 5387.984375)]"
39,"[(0, 4202.5537109375), (1, 4725.06298828125)]","[(0, 2649.377685546875), (1, 2412.421630859375)]","[(0, 8796.5439453125), (1, 8132.12255859375)]","[(0, 4865.85107421875), (1, 4745.6103515625)]","[(0, 3695.48681640625), (1, 2402.111328125)]","[(0, 2309.09912109375), (1, 2079.546142578125)]","[(0, 2934.447509765625), (1, 3554.759033203125)]","[(0, 1781.654541015625), (1, 1950.667236328125)]","[(0, 3197.350830078125), (1, 2952.6083984375)]","[(0, 2344.8447265625), (1, 2657.526123046875)]","[(0, 4552.04638671875), (1, 4351.13525390625)]"
40,"[(0, 5264.98388671875), (1, 5924.55615234375)]","[(0, 2098.05322265625), (1, 1986.7518310546875)]","[(0, 4221.30419921875), (1, 3936.230712890625)]","[(0, 2804.712646484375), (1, 2932.867919921875)]","[(0, 2494.157470703125), (1, 2618.284423828125)]","[(0, 4227.7705078125), (1, 4506.3095703125)]","[(0, 4200.7587890625), (1, 3786.10791015625)]","[(0, 2543.919189453125), (1, 2340.89453125)]","[(0, 1723.7255859375), (1, 1795.6580810546875)]","[(0, 2356.298828125), (1, 2602.518310546875)]","[(0, 4877.32177734375), (1, 5122.5498046875)]"
41,"[(0, 5644.73876953125), (1, 6270.9365234375)]","[(0, 3452.044189453125), (1, 3040.404541015625)]","[(0, 7740.9296875), (1, 7699.08154296875)]","[(0, 3682.54052734375), (1, 3833.38671875)]","[(0, 2577.552734375), (1, 2680.7431640625)]","[(0, 3831.292724609375), (1, 4065.973876953125)]","[(0, 4676.2314453125), (1, 5359.22412109375)]","[(0, 3529.434326171875), (1, 2967.787841796875)]","[(0, 2176.52734375), (1, 2055.116943359375)]","[(0, 3376.943603515625), (1, 3130.345703125)]","[(0, 2183.474365234375), (1, 1884.5301513671875)]"
42,"[(0, 5780.904296875), (1, 6368.2744140625)]","[(0, 5535.4912109375), (1, 5826.87255859375)]","[(0, 3945.213134765625), (1, 3961.89697265625)]","[(0, 6328.16552734375), (1, 6021.60888671875)]","[(0, 4589.91943359375), (1, 3279.610595703125)]","[(0, 3440.97412109375), (1, 2995.751708984375)]","[(0, 5981.89208984375), (1, 5914.2255859375)]","[(0, 3351.031494140625), (1, 2110.94189453125)]","[(0, 2159.093994140625), (1, 2067.89794921875)]","[(0, 3180.69384765625), (1, 2726.646240234375)]","[(0, 4984.50146484375), (1, 4721.05419921875)]"
43,"[(0, 4472.87451171875), (1, 4718.12841796875)]","[(0, 5985.99560546875), (1, 6547.880859375)]","[(0, 6316.54052734375), (1, 7365.28759765625)]","[(0, 5189.55517578125), (1, 5490.86865234375)]","[(0, 5304.673828125), (1, 3631.71826171875)]","[(0, 2392.649658203125), (1, 2633.21875)]","[(0, 4907.90234375), (1, 5095.68798828125)]","[(0, 3524.308349609375), (1, 3047.95263671875)]","[(0, 2191.3271484375), (1, 1794.2904052734375)]","[(0, 2857.072998046875), (1, 3331.45703125)]","[(0, 4294.287109375), (1, 3909.549072265625)]"
44,"[(0, 9204.5556640625), (1, 10110.0654296875)]","[(0, 5050.4814453125), (1, 5005.65234375)]","[(0, 3491.020751953125), (1, 3508.891357421875)]","[(0, 2313.802978515625), (1, 2358.056396484375)]","[(0, 6172.3544921875), (1, 3938.0107421875)]","[(0, 3258.482666015625), (1, 3030.535888671875)]","[(0, 5506.43798828125), (1, 4930.19482421875)]","[(0, 2790.554931640625), (1, 2443.935546875)]","[(0, 2814.719482421875), (1, 2226.17431640625)]","[(0, 3180.882080078125), (1, 3261.563720703125)]","[(0, 2780.97998046875), (1, 2550.510986328125)]"
45,"[(0, 6238.18359375), (1, 7079.1435546875)]","[(0, 3472.933349609375), (1, 3127.08740234375)]","[(0, 8809.0693359375), (1, 8935.3681640625)]","[(0, 3449.908203125), (1, 3579.279296875)]","[(0, 5213.072265625), (1, 5151.87158203125)]","[(0, 3341.135986328125), (1, 2962.046630859375)]","[(0, 2974.515869140625), (1, 3297.229248046875)]","[(0, 3306.745361328125), (1, 3655.96337890625)]","[(0, 2966.445068359375), (1, 2366.767822265625)]","[(0, 1744.8770751953125), (1, 2048.48828125)]","[(0, 6207.501953125), (1, 5928.10009765625)]"
