,epoch_7
anaphoric-one-semantics,0.0
anaphoric-one-syntax,0.356
island-adjunct,0.812
island-complex-np,0.156
island-wh,1.0
principle_a_command,0.486
principle_a_locality,0.312
question-formation_or,0.504
question-formation_or_strict,0.132
question-formation_rr,0.424
question-formation_rr_strict,0.158
question-formation_sr,0.482
question-formation_sr_strict,0.172
wanna,0.49
