,best
anaphoric-one-semantics,0.0
anaphoric-one-syntax,0.08
island-adjunct,0.718
island-complex-np,0.362
island-wh,0.996
principle_a_command,0.482
principle_a_locality,0.258
question-formation_or,0.674
question-formation_or_strict,0.018
question-formation_rr,0.652
question-formation_rr_strict,0.014
question-formation_sr,0.636
question-formation_sr_strict,0.01
wanna,0.488
