,anaphoric-one-semantics,anaphoric-one-syntax,island-adjunct,island-complex-np,island-wh,principle_a_command,principle_a_locality,question-formation_or,question-formation_rr,question-formation_sr,wanna
10,"[(0, 2059.801513671875), (1, 2843.956298828125)]","[(0, 868.0221557617188), (1, 736.7015991210938)]","[(0, 6984.72216796875), (1, 6899.58251953125)]","[(0, 2454.8662109375), (1, 2410.185302734375)]","[(0, 853.052978515625), (1, 739.43994140625)]","[(0, 2836.660400390625), (1, 2654.953369140625)]","[(0, 5117.0810546875), (1, 7316.5966796875)]","[(0, 1859.557373046875), (1, 1366.2628173828125)]","[(0, 2501.814208984375), (1, 3636.487060546875)]","[(0, 1691.8656005859375), (1, 1593.677978515625)]","[(0, 2787.0361328125), (1, 2493.681884765625)]"
11,"[(0, 2593.739990234375), (1, 3482.28564453125)]","[(0, 742.1539306640625), (1, 666.095703125)]","[(0, 1391.765625), (1, 1365.811279296875)]","[(0, 2642.089599609375), (1, 2860.855712890625)]","[(0, 1855.404296875), (1, 1170.359619140625)]","[(0, 5745.9306640625), (1, 5643.46337890625)]","[(0, 5698.53515625), (1, 7472.74609375)]","[(0, 2188.794677734375), (1, 1554.787109375)]","[(0, 1483.212646484375), (1, 1186.5706787109375)]","[(0, 1787.98974609375), (1, 1851.0574951171875)]","[(0, 2463.09423828125), (1, 2182.2626953125)]"
12,"[(0, 3500.30517578125), (1, 4995.37548828125)]","[(0, 1009.5049438476562), (1, 1242.0889892578125)]","[(0, 4961.9443359375), (1, 4916.1142578125)]","[(0, 3392.020263671875), (1, 3220.563232421875)]","[(0, 1850.9066162109375), (1, 1565.748291015625)]","[(0, 6450.294921875), (1, 6781.94091796875)]","[(0, 6933.361328125), (1, 7341.6474609375)]","[(0, 2136.16552734375), (1, 2606.682861328125)]","[(0, 943.9959716796875), (1, 1587.89111328125)]","[(0, 2816.740234375), (1, 2523.89111328125)]","[(0, 2439.7216796875), (1, 2074.589111328125)]"
13,"[(0, 3630.052490234375), (1, 5080.80029296875)]","[(0, 1102.6748046875), (1, 1462.6461181640625)]","[(0, 2643.2451171875), (1, 2766.2626953125)]","[(0, 6340.45263671875), (1, 6428.50634765625)]","[(0, 1793.3187255859375), (1, 1447.0616455078125)]","[(0, 4385.2275390625), (1, 4645.57861328125)]","[(0, 5003.5234375), (1, 4604.1767578125)]","[(0, 1195.1033935546875), (1, 1384.3988037109375)]","[(0, 2247.780517578125), (1, 1823.3878173828125)]","[(0, 3193.07275390625), (1, 3828.23193359375)]","[(0, 1917.1357421875), (1, 1591.3126220703125)]"
14,"[(0, 3103.25830078125), (1, 4235.0908203125)]","[(0, 898.150146484375), (1, 1057.4462890625)]","[(0, 1922.408447265625), (1, 1866.5328369140625)]","[(0, 7429.50634765625), (1, 8037.5029296875)]","[(0, 2010.3914794921875), (1, 1297.7186279296875)]","[(0, 5264.24560546875), (1, 5189.1201171875)]","[(0, 3234.944580078125), (1, 3315.460693359375)]","[(0, 1647.4444580078125), (1, 1755.5068359375)]","[(0, 1692.950927734375), (1, 1065.3089599609375)]","[(0, 1797.158935546875), (1, 2565.4638671875)]","[(0, 3124.937744140625), (1, 2874.08056640625)]"
15,"[(0, 2410.334716796875), (1, 3172.93798828125)]","[(0, 882.4923706054688), (1, 994.7116088867188)]","[(0, 1304.6497802734375), (1, 1263.9691162109375)]","[(0, 2443.702392578125), (1, 2545.4892578125)]","[(0, 871.7195434570312), (1, 762.524658203125)]","[(0, 6491.41259765625), (1, 6355.181640625)]","[(0, 5629.8203125), (1, 5474.94140625)]","[(0, 1604.839111328125), (1, 2579.71435546875)]","[(0, 2111.157470703125), (1, 2559.6826171875)]","[(0, 1334.7532958984375), (1, 1201.202392578125)]","[(0, 1352.8768310546875), (1, 1273.27587890625)]"
16,"[(0, 3264.65087890625), (1, 4371.744140625)]","[(0, 652.5426025390625), (1, 619.7380981445312)]","[(0, 3894.98681640625), (1, 3896.25341796875)]","[(0, 3146.47216796875), (1, 3139.685791015625)]","[(0, 1333.0740966796875), (1, 1146.6063232421875)]","[(0, 4882.82275390625), (1, 4948.78759765625)]","[(0, 5225.341796875), (1, 5987.65673828125)]","[(0, 1621.4058837890625), (1, 2444.921630859375)]","[(0, 1409.2535400390625), (1, 1060.4759521484375)]","[(0, 2369.02587890625), (1, 2195.441650390625)]","[(0, 2173.603515625), (1, 1862.009033203125)]"
17,"[(0, 3355.7197265625), (1, 4683.5771484375)]","[(0, 908.1629028320312), (1, 840.7813110351562)]","[(0, 4747.51171875), (1, 5070.06982421875)]","[(0, 1675.1490478515625), (1, 1852.74853515625)]","[(0, 1487.291259765625), (1, 1315.5130615234375)]","[(0, 3875.024169921875), (1, 3969.81298828125)]","[(0, 6633.93505859375), (1, 7060.65625)]","[(0, 2601.36572265625), (1, 1936.4359130859375)]","[(0, 2111.3720703125), (1, 2126.167724609375)]","[(0, 2449.228515625), (1, 2593.656982421875)]","[(0, 3108.773681640625), (1, 2818.1171875)]"
18,"[(0, 2992.333984375), (1, 4047.373046875)]","[(0, 1436.2880859375), (1, 1842.884521484375)]","[(0, 4638.80078125), (1, 3701.959716796875)]","[(0, 2640.7607421875), (1, 2404.28759765625)]","[(0, 3639.533447265625), (1, 2146.787109375)]","[(0, 7354.25439453125), (1, 7108.82958984375)]","[(0, 5588.78466796875), (1, 5605.7861328125)]","[(0, 3409.04248046875), (1, 4200.337890625)]","[(0, 1644.634521484375), (1, 2100.935302734375)]","[(0, 1720.9866943359375), (1, 1524.65234375)]","[(0, 1664.484375), (1, 1258.4945068359375)]"
19,"[(0, 2723.679443359375), (1, 3704.820556640625)]","[(0, 1429.4910888671875), (1, 1955.369140625)]","[(0, 3644.8408203125), (1, 4112.38427734375)]","[(0, 2588.927001953125), (1, 2703.157958984375)]","[(0, 943.5262451171875), (1, 815.129638671875)]","[(0, 5746.9609375), (1, 5929.6943359375)]","[(0, 4609.0087890625), (1, 4621.00244140625)]","[(0, 1996.3603515625), (1, 2401.24560546875)]","[(0, 1153.8819580078125), (1, 761.6804809570312)]","[(0, 1525.0594482421875), (1, 1276.171630859375)]","[(0, 2628.3427734375), (1, 2528.076904296875)]"
20,"[(0, 3136.51953125), (1, 4244.2001953125)]","[(0, 1298.5877685546875), (1, 1578.209228515625)]","[(0, 6490.91748046875), (1, 6194.20263671875)]","[(0, 2566.451171875), (1, 2827.974853515625)]","[(0, 3999.330810546875), (1, 2512.410888671875)]","[(0, 8379.8759765625), (1, 7983.96435546875)]","[(0, 4467.03857421875), (1, 4667.59619140625)]","[(0, 2039.4000244140625), (1, 1935.30712890625)]","[(0, 1410.28466796875), (1, 1163.5491943359375)]","[(0, 2113.7431640625), (1, 1766.8328857421875)]","[(0, 3103.1220703125), (1, 2588.756591796875)]"
21,"[(0, 3377.06591796875), (1, 4849.41943359375)]","[(0, 1001.7616577148438), (1, 1120.1910400390625)]","[(0, 1324.664306640625), (1, 1383.0997314453125)]","[(0, 2366.036376953125), (1, 2569.958251953125)]","[(0, 1333.3048095703125), (1, 1181.05615234375)]","[(0, 4348.74560546875), (1, 4411.30908203125)]","[(0, 2679.9892578125), (1, 2617.1982421875)]","[(0, 1759.5445556640625), (1, 1801.3568115234375)]","[(0, 2320.9091796875), (1, 2159.254638671875)]","[(0, 954.4771118164062), (1, 1010.4498291015625)]","[(0, 3205.010498046875), (1, 2813.589599609375)]"
22,"[(0, 2366.373779296875), (1, 3324.9345703125)]","[(0, 744.2675170898438), (1, 639.6427612304688)]","[(0, 1901.997802734375), (1, 2377.711669921875)]","[(0, 5580.2421875), (1, 5734.642578125)]","[(0, 2762.84716796875), (1, 1699.6563720703125)]","[(0, 8542.7021484375), (1, 8515.314453125)]","[(0, 5952.07373046875), (1, 9107.2412109375)]","[(0, 1499.5302734375), (1, 2155.21826171875)]","[(0, 1908.2587890625), (1, 1759.3851318359375)]","[(0, 1654.690673828125), (1, 2053.79052734375)]","[(0, 1481.20263671875), (1, 1221.3380126953125)]"
23,"[(0, 2923.736328125), (1, 4225.4208984375)]","[(0, 2452.65966796875), (1, 2754.592529296875)]","[(0, 1063.621826171875), (1, 1087.0054931640625)]","[(0, 4104.4033203125), (1, 4399.4404296875)]","[(0, 2233.800537109375), (1, 2048.1123046875)]","[(0, 8777.5048828125), (1, 9275.2001953125)]","[(0, 3494.051513671875), (1, 4819.72705078125)]","[(0, 1469.6043701171875), (1, 1680.2481689453125)]","[(0, 1882.024658203125), (1, 1466.513671875)]","[(0, 1182.8636474609375), (1, 1416.2183837890625)]","[(0, 3929.430908203125), (1, 3469.755126953125)]"
24,"[(0, 4006.78271484375), (1, 5898.76904296875)]","[(0, 2555.87255859375), (1, 2928.61962890625)]","[(0, 8311.6669921875), (1, 8095.45263671875)]","[(0, 1592.855224609375), (1, 1641.4395751953125)]","[(0, 2484.150634765625), (1, 1591.97900390625)]","[(0, 3835.478515625), (1, 3614.280029296875)]","[(0, 2495.857666015625), (1, 2770.613525390625)]","[(0, 1942.951171875), (1, 2055.261962890625)]","[(0, 1824.6219482421875), (1, 2427.9130859375)]","[(0, 1080.6558837890625), (1, 1883.006591796875)]","[(0, 1923.107177734375), (1, 1715.4154052734375)]"
25,"[(0, 2798.67041015625), (1, 3794.42529296875)]","[(0, 2260.188720703125), (1, 2343.133544921875)]","[(0, 6376.84912109375), (1, 6422.53759765625)]","[(0, 5355.1015625), (1, 5334.47314453125)]","[(0, 2367.9755859375), (1, 1709.0152587890625)]","[(0, 2990.222900390625), (1, 2944.406005859375)]","[(0, 4622.130859375), (1, 4043.931640625)]","[(0, 1532.132568359375), (1, 1290.0269775390625)]","[(0, 3046.151123046875), (1, 2944.599609375)]","[(0, 793.57080078125), (1, 1540.7813720703125)]","[(0, 2456.566650390625), (1, 2310.828369140625)]"
26,"[(0, 2923.479736328125), (1, 4181.31787109375)]","[(0, 1526.8311767578125), (1, 1409.4107666015625)]","[(0, 5860.95263671875), (1, 6194.1728515625)]","[(0, 5590.89599609375), (1, 5040.82421875)]","[(0, 3278.94140625), (1, 2282.129638671875)]","[(0, 3895.339599609375), (1, 4045.35888671875)]","[(0, 4416.28857421875), (1, 4443.9111328125)]","[(0, 3206.300537109375), (1, 1868.178466796875)]","[(0, 1261.5340576171875), (1, 1083.309326171875)]","[(0, 1933.8642578125), (1, 1423.877197265625)]","[(0, 2881.806640625), (1, 2717.5537109375)]"
27,"[(0, 2185.890869140625), (1, 3134.061767578125)]","[(0, 695.1651000976562), (1, 585.3961181640625)]","[(0, 3460.406494140625), (1, 2941.662353515625)]","[(0, 4508.1533203125), (1, 4402.1181640625)]","[(0, 1446.2705078125), (1, 1193.506591796875)]","[(0, 4004.406982421875), (1, 3912.898681640625)]","[(0, 4415.5810546875), (1, 4634.498046875)]","[(0, 3077.441162109375), (1, 4220.90966796875)]","[(0, 1779.6751708984375), (1, 2529.658935546875)]","[(0, 2697.921875), (1, 3355.578857421875)]","[(0, 1780.2066650390625), (1, 1447.0355224609375)]"
28,"[(0, 2825.970458984375), (1, 3867.8173828125)]","[(0, 1422.8524169921875), (1, 1473.6336669921875)]","[(0, 2118.34716796875), (1, 1886.2401123046875)]","[(0, 2709.79248046875), (1, 2934.016357421875)]","[(0, 1482.0015869140625), (1, 1181.8876953125)]","[(0, 3760.10302734375), (1, 3894.09912109375)]","[(0, 6231.15576171875), (1, 9170.04296875)]","[(0, 1476.375244140625), (1, 2084.61865234375)]","[(0, 1112.29443359375), (1, 1406.666015625)]","[(0, 2143.173583984375), (1, 1721.7393798828125)]","[(0, 3742.95849609375), (1, 3306.18408203125)]"
29,"[(0, 3715.90673828125), (1, 4957.3515625)]","[(0, 630.0010986328125), (1, 542.2071533203125)]","[(0, 1468.0452880859375), (1, 1534.1064453125)]","[(0, 2411.07177734375), (1, 2437.673828125)]","[(0, 4623.5458984375), (1, 3233.8681640625)]","[(0, 2653.573974609375), (1, 2711.675537109375)]","[(0, 5354.42236328125), (1, 7682.27880859375)]","[(0, 2539.17724609375), (1, 2235.713134765625)]","[(0, 4363.7802734375), (1, 3456.076171875)]","[(0, 3048.87744140625), (1, 2829.920166015625)]","[(0, 2163.29345703125), (1, 2110.80419921875)]"
30,"[(0, 2613.00244140625), (1, 3602.418212890625)]","[(0, 860.5770263671875), (1, 805.1339111328125)]","[(0, 7341.0244140625), (1, 6944.021484375)]","[(0, 4077.091064453125), (1, 3914.8916015625)]","[(0, 4338.6044921875), (1, 2986.3359375)]","[(0, 3851.20263671875), (1, 3772.264404296875)]","[(0, 2273.69970703125), (1, 2334.459228515625)]","[(0, 1395.9761962890625), (1, 1496.556640625)]","[(0, 2169.02197265625), (1, 1975.35302734375)]","[(0, 1474.501708984375), (1, 1241.50927734375)]","[(0, 3799.828125), (1, 3318.61474609375)]"
31,"[(0, 4191.22705078125), (1, 5591.38671875)]","[(0, 3059.41796875), (1, 3696.49169921875)]","[(0, 2833.691650390625), (1, 2411.502685546875)]","[(0, 2045.057861328125), (1, 2030.0692138671875)]","[(0, 1831.114501953125), (1, 1575.7406005859375)]","[(0, 5713.935546875), (1, 6029.87255859375)]","[(0, 2208.67822265625), (1, 2188.346923828125)]","[(0, 1402.051513671875), (1, 1414.571533203125)]","[(0, 1418.0780029296875), (1, 1653.964111328125)]","[(0, 2634.89794921875), (1, 3308.98193359375)]","[(0, 1901.244384765625), (1, 1822.22314453125)]"
32,"[(0, 3526.298583984375), (1, 4855.212890625)]","[(0, 3480.12451171875), (1, 3992.117431640625)]","[(0, 1826.579833984375), (1, 1991.24072265625)]","[(0, 4662.84912109375), (1, 4869.84814453125)]","[(0, 1924.126220703125), (1, 1721.364990234375)]","[(0, 7333.65625), (1, 6706.669921875)]","[(0, 3994.04833984375), (1, 4206.7119140625)]","[(0, 1493.9962158203125), (1, 969.5333251953125)]","[(0, 1351.8134765625), (1, 1427.7696533203125)]","[(0, 1303.4210205078125), (1, 1378.692626953125)]","[(0, 4175.8984375), (1, 3802.796875)]"
33,"[(0, 4035.3173828125), (1, 5416.92919921875)]","[(0, 2687.83544921875), (1, 2883.146728515625)]","[(0, 5381.154296875), (1, 6143.4375)]","[(0, 2603.61572265625), (1, 2602.844970703125)]","[(0, 5744.80712890625), (1, 3945.897705078125)]","[(0, 5080.8154296875), (1, 5181.6923828125)]","[(0, 3584.823486328125), (1, 3859.41650390625)]","[(0, 2210.597900390625), (1, 1523.22509765625)]","[(0, 1353.977294921875), (1, 1072.7340087890625)]","[(0, 2493.348876953125), (1, 3403.085205078125)]","[(0, 1342.181640625), (1, 1003.9910278320312)]"
34,"[(0, 2488.259521484375), (1, 3378.141845703125)]","[(0, 1886.990234375), (1, 1778.9268798828125)]","[(0, 3469.288330078125), (1, 3809.915283203125)]","[(0, 4908.04736328125), (1, 5162.9873046875)]","[(0, 1869.7637939453125), (1, 1469.389892578125)]","[(0, 9326.939453125), (1, 9418.91015625)]","[(0, 3340.68359375), (1, 3309.71728515625)]","[(0, 2868.2236328125), (1, 4205.26806640625)]","[(0, 1166.0587158203125), (1, 1799.3299560546875)]","[(0, 1999.0867919921875), (1, 1248.203125)]","[(0, 2933.6416015625), (1, 2297.593017578125)]"
35,"[(0, 2878.473388671875), (1, 4027.55859375)]","[(0, 2452.2900390625), (1, 2550.769775390625)]","[(0, 8009.13818359375), (1, 7858.93310546875)]","[(0, 3925.591796875), (1, 4031.37109375)]","[(0, 1167.706787109375), (1, 999.3589477539062)]","[(0, 8393.12890625), (1, 8706.4326171875)]","[(0, 5675.36083984375), (1, 5621.927734375)]","[(0, 3996.5400390625), (1, 5051.37255859375)]","[(0, 3101.444580078125), (1, 2087.045166015625)]","[(0, 2089.7421875), (1, 2698.643798828125)]","[(0, 2294.84375), (1, 2147.28662109375)]"
36,"[(0, 2391.788330078125), (1, 3239.968017578125)]","[(0, 2751.114013671875), (1, 2945.683837890625)]","[(0, 2208.185302734375), (1, 2836.518310546875)]","[(0, 2845.938232421875), (1, 2710.330078125)]","[(0, 1699.3946533203125), (1, 1421.2921142578125)]","[(0, 4283.24365234375), (1, 4239.86328125)]","[(0, 5541.45458984375), (1, 6597.29833984375)]","[(0, 2156.520751953125), (1, 2447.36279296875)]","[(0, 2200.571044921875), (1, 2073.109619140625)]","[(0, 1065.7734375), (1, 799.5000610351562)]","[(0, 2842.1396484375), (1, 2768.77783203125)]"
37,"[(0, 2639.140625), (1, 3726.7060546875)]","[(0, 2423.05810546875), (1, 2606.760009765625)]","[(0, 3593.58251953125), (1, 3587.056396484375)]","[(0, 2277.498779296875), (1, 2251.46728515625)]","[(0, 1988.4483642578125), (1, 1731.3363037109375)]","[(0, 3449.177978515625), (1, 3384.671875)]","[(0, 5281.615234375), (1, 5235.58251953125)]","[(0, 1349.3077392578125), (1, 1555.59912109375)]","[(0, 1590.149658203125), (1, 2300.716552734375)]","[(0, 2332.826904296875), (1, 2211.320068359375)]","[(0, 2621.336181640625), (1, 2393.80908203125)]"
38,"[(0, 2053.5810546875), (1, 2739.257080078125)]","[(0, 1644.7427978515625), (1, 1734.1116943359375)]","[(0, 1296.9892578125), (1, 1429.23486328125)]","[(0, 3732.393310546875), (1, 3809.959228515625)]","[(0, 2580.28515625), (1, 1544.367919921875)]","[(0, 3105.253662109375), (1, 3049.232177734375)]","[(0, 2542.26171875), (1, 2501.16162109375)]","[(0, 2665.67529296875), (1, 2692.443359375)]","[(0, 2078.220703125), (1, 2270.577392578125)]","[(0, 1502.1854248046875), (1, 2001.888427734375)]","[(0, 5106.44384765625), (1, 4547.33056640625)]"
39,"[(0, 2630.556884765625), (1, 3460.35693359375)]","[(0, 698.510498046875), (1, 655.5474853515625)]","[(0, 7879.62353515625), (1, 8322.2626953125)]","[(0, 3438.490966796875), (1, 3748.212890625)]","[(0, 2137.74267578125), (1, 1279.4490966796875)]","[(0, 1988.1175537109375), (1, 2023.1182861328125)]","[(0, 2028.8798828125), (1, 2136.175537109375)]","[(0, 2351.4150390625), (1, 1527.493896484375)]","[(0, 1925.6278076171875), (1, 2013.907958984375)]","[(0, 1894.357666015625), (1, 2370.6337890625)]","[(0, 3085.033935546875), (1, 2999.07373046875)]"
40,"[(0, 3906.75), (1, 5390.255859375)]","[(0, 621.0198364257812), (1, 547.9663696289062)]","[(0, 2782.521484375), (1, 2500.555908203125)]","[(0, 1868.2906494140625), (1, 2191.577880859375)]","[(0, 1068.7918701171875), (1, 955.40185546875)]","[(0, 4119.1591796875), (1, 4015.745849609375)]","[(0, 3855.697021484375), (1, 4405.3310546875)]","[(0, 1731.7425537109375), (1, 2774.753173828125)]","[(0, 1098.0323486328125), (1, 1551.14599609375)]","[(0, 1696.68310546875), (1, 1719.1961669921875)]","[(0, 2811.89013671875), (1, 2634.812744140625)]"
41,"[(0, 3138.03662109375), (1, 4395.51953125)]","[(0, 973.5294189453125), (1, 882.726318359375)]","[(0, 7008.78369140625), (1, 6399.2314453125)]","[(0, 2398.509521484375), (1, 2544.102294921875)]","[(0, 1243.1134033203125), (1, 1125.2039794921875)]","[(0, 3275.834716796875), (1, 3196.591552734375)]","[(0, 3732.91650390625), (1, 3486.97802734375)]","[(0, 2059.772216796875), (1, 1485.1474609375)]","[(0, 2940.997802734375), (1, 2248.68310546875)]","[(0, 1689.691162109375), (1, 2401.522705078125)]","[(0, 1361.846923828125), (1, 1008.58837890625)]"
42,"[(0, 2441.2216796875), (1, 3440.829833984375)]","[(0, 2943.89501953125), (1, 3749.732666015625)]","[(0, 2431.94775390625), (1, 2328.077392578125)]","[(0, 3998.896484375), (1, 4400.271484375)]","[(0, 3918.593505859375), (1, 2560.523681640625)]","[(0, 2566.857421875), (1, 2531.046630859375)]","[(0, 3211.941162109375), (1, 3527.0048828125)]","[(0, 2160.015625), (1, 1638.12890625)]","[(0, 1799.8250732421875), (1, 1621.654052734375)]","[(0, 1840.2080078125), (1, 1734.3787841796875)]","[(0, 3718.182373046875), (1, 3411.43310546875)]"
43,"[(0, 2480.998046875), (1, 3372.518310546875)]","[(0, 3036.973388671875), (1, 4020.97314453125)]","[(0, 4508.93603515625), (1, 4752.26806640625)]","[(0, 3572.400634765625), (1, 3314.992919921875)]","[(0, 3681.76416015625), (1, 2349.149169921875)]","[(0, 1912.4417724609375), (1, 1893.0618896484375)]","[(0, 2868.49853515625), (1, 3192.107666015625)]","[(0, 1978.827880859375), (1, 1857.345458984375)]","[(0, 873.8599243164062), (1, 1206.2965087890625)]","[(0, 1240.5902099609375), (1, 2068.853515625)]","[(0, 2798.80224609375), (1, 2510.76416015625)]"
44,"[(0, 2702.6796875), (1, 3867.85791015625)]","[(0, 2673.6875), (1, 3055.5224609375)]","[(0, 2057.219970703125), (1, 2084.24365234375)]","[(0, 1296.7054443359375), (1, 1398.1705322265625)]","[(0, 4225.96875), (1, 2893.90673828125)]","[(0, 3485.25927734375), (1, 3559.318359375)]","[(0, 4731.8583984375), (1, 5177.81982421875)]","[(0, 2288.0048828125), (1, 2162.656005859375)]","[(0, 1755.6759033203125), (1, 1558.341552734375)]","[(0, 2204.241455078125), (1, 2369.107177734375)]","[(0, 1647.678466796875), (1, 1560.7882080078125)]"
45,"[(0, 4374.0546875), (1, 5624.7490234375)]","[(0, 1437.16162109375), (1, 1487.0643310546875)]","[(0, 5287.0478515625), (1, 5206.40478515625)]","[(0, 2112.165283203125), (1, 2354.2490234375)]","[(0, 4621.59716796875), (1, 4066.74951171875)]","[(0, 4054.663330078125), (1, 4164.88134765625)]","[(0, 3363.14306640625), (1, 3022.4775390625)]","[(0, 2182.213623046875), (1, 2795.0107421875)]","[(0, 1050.070068359375), (1, 1085.0283203125)]","[(0, 898.0842895507812), (1, 855.9317016601562)]","[(0, 4929.81884765625), (1, 4229.28271484375)]"
