,anaphoric-one-semantics,anaphoric-one-syntax,island-adjunct,island-complex-np,island-wh,principle_a_command,principle_a_locality,question-formation_or,question-formation_or_strict,question-formation_rr,question-formation_rr_strict,question-formation_sr,question-formation_sr_strict,wanna
0,"[(0, 921.3372802734375), (1, 918.023681640625)]","[(0, 627.4815673828125), (1, 669.106201171875)]","[(0, 5653.26171875), (1, 5834.03369140625)]","[(0, 3692.88330078125), (1, 3368.3974609375)]","[(0, 11582.0087890625), (1, 7381.75634765625)]","[(0, 16823.6875), (1, 15679.9052734375)]","[(0, 36967.6484375), (1, 55678.22265625)]","[(0, 739.8204956054688), (1, 812.411865234375)]","[(4, 41.3951846852022), (3, 46.174007415771484), (5, 72.235400390625), (1, 84.10996907552084), (0, 108.40836007254464), (2, 175.9725060096154)]","[(0, 10928.0224609375), (1, 10019.84765625)]","[(4, 43.03642578125), (3, 47.717014857700896), (5, 75.4473407451923), (0, 77.54358418782552), (2, 130.2398348721591), (1, 134.43268291766827)]","[(0, 5787.2587890625), (1, 3368.384765625)]","[(4, 721.5903764204545), (1, 872.7431640625), (5, 958.637890625), (3, 1024.59345703125), (2, 1166.36904296875), (0, 1236.9439453125)]","[(0, 14452.6259765625), (1, 10252.0634765625)]"
1,"[(0, 1110.7362060546875), (1, 1127.512939453125)]","[(0, 1028.954833984375), (1, 1236.6636962890625)]","[(0, 1416.0582275390625), (1, 971.8170166015625)]","[(0, 7221.75537109375), (1, 7545.388671875)]","[(0, 11172.236328125), (1, 6734.29345703125)]","[(0, 12309.3642578125), (1, 11566.037109375)]","[(0, 30609.16796875), (1, 46288.0703125)]","[(0, 1447.3404541015625), (1, 867.4313354492188)]","[(4, 143.25932173295453), (5, 161.6219482421875), (3, 220.1736083984375), (1, 264.5393732244318), (2, 305.4036865234375), (0, 420.459033203125)]","[(0, 3626.640625), (1, 3209.148681640625)]","[(4, 720.194091796875), (1, 997.1964518229166), (5, 1045.0359552556818), (3, 1115.98828125), (2, 1352.203036221591), (0, 1411.395419034091)]","[(0, 2485.83447265625), (1, 2174.534423828125)]","[(4, 106.66600036621094), (5, 128.62240164620536), (3, 161.61539713541666), (1, 169.29328264508928), (2, 244.6329142252604), (0, 265.9950420673077)]","[(0, 3138.736572265625), (1, 2739.152587890625)]"
2,"[(0, 1105.77978515625), (1, 1047.2208251953125)]","[(0, 538.4039306640625), (1, 591.8731079101562)]","[(0, 2148.01171875), (1, 2710.9248046875)]","[(0, 4086.6279296875), (1, 3954.264404296875)]","[(0, 4051.8955078125), (1, 3606.295654296875)]","[(0, 12689.3310546875), (1, 13529.5625)]","[(0, 4910.580078125), (1, 4350.466796875)]","[(0, 767.3707275390625), (1, 572.0325927734375)]","[(1, 96.15476888020834), (2, 118.68409075055804), (0, 212.04405799278845), (4, 272.9990046574519), (5, 387.107177734375), (3, 746.328125)]","[(0, 3650.2255859375), (1, 2754.308837890625)]","[(4, 234.63174874441964), (3, 321.1169621394231), (5, 397.4775390625), (1, 461.9222412109375), (0, 756.3702947443181), (2, 1024.888671875)]","[(0, 11991.2841796875), (1, 10117.7138671875)]","[(1, 216.568603515625), (4, 283.093505859375), (2, 283.910546875), (5, 382.0791259765625), (0, 385.1099853515625), (3, 489.72001953125)]","[(0, 3150.59765625), (1, 2548.056640625)]"
3,"[(0, 1335.0994873046875), (1, 1407.7952880859375)]","[(0, 438.7948913574219), (1, 466.10772705078125)]","[(0, 21024.8359375), (1, 21879.203125)]","[(0, 9271.11328125), (1, 10181.23828125)]","[(0, 4343.5146484375), (1, 3757.93408203125)]","[(0, 5452.6865234375), (1, 5505.54541015625)]","[(0, 14093.1865234375), (1, 15468.259765625)]","[(0, 8980.029296875), (1, 2744.639892578125)]","[(4, 349.67919921875), (1, 364.691650390625), (3, 478.5421875), (0, 507.85771484375), (5, 514.279541015625), (2, 546.99365234375)]","[(0, 2833.047119140625), (1, 1812.9908447265625)]","[(0, 315.52191162109375), (1, 393.33755258413464), (4, 415.8107722355769), (2, 425.2510172526042), (3, 450.0279541015625), (5, 663.0462646484375)]","[(0, 3018.71533203125), (1, 1477.87060546875)]","[(4, 452.3303888494318), (1, 457.12491122159093), (2, 568.53447265625), (5, 582.359423828125), (0, 643.684326171875), (3, 645.597509765625)]","[(0, 8273.40625), (1, 5856.2421875)]"
4,"[(0, 1394.7259521484375), (1, 1719.9981689453125)]","[(0, 488.75421142578125), (1, 344.29486083984375)]","[(0, 31675.69921875), (1, 22920.419921875)]","[(0, 14261.6123046875), (1, 15359.8916015625)]","[(0, 10632.9326171875), (1, 7442.90283203125)]","[(0, 15521.73828125), (1, 15186.9091796875)]","[(0, 24622.380859375), (1, 22880.234375)]","[(0, 2335.55712890625), (1, 4538.60009765625)]","[(1, 88.14557291666667), (4, 88.16720145089286), (3, 136.54876708984375), (0, 137.7659630408654), (2, 198.05992713341345), (5, 208.80586751302084)]","[(0, 10950.2646484375), (1, 7119.04052734375)]","[(2, 131.7466759314904), (1, 174.50132533482142), (4, 229.27647986778845), (5, 235.24971516927084), (0, 336.4268798828125), (3, 710.2684215198864)]","[(0, 728.7742309570312), (1, 526.7964477539062)]","[(4, 60.389766693115234), (1, 70.32592010498047), (5, 118.27968924386161), (3, 120.48061697823661), (2, 139.80542864118303), (0, 143.6784406389509)]","[(0, 10723.443359375), (1, 7342.68359375)]"
5,"[(0, 1181.00390625), (1, 1283.3712158203125)]","[(0, 285.754150390625), (1, 215.8964385986328)]","[(0, 7833.23779296875), (1, 6308.21533203125)]","[(0, 5028.0146484375), (1, 6785.3310546875)]","[(0, 11070.41796875), (1, 8473.861328125)]","[(0, 23721.35546875), (1, 23966.84765625)]","[(0, 7283.6875), (1, 7533.49609375)]","[(0, 2884.53857421875), (1, 1659.321533203125)]","[(4, 171.90256569602272), (3, 175.584912109375), (5, 192.54608154296875), (1, 217.01673473011363), (2, 237.041015625), (0, 242.112451171875)]","[(0, 2684.587158203125), (1, 2345.627685546875)]","[(2, 78.18650935246394), (1, 95.12127685546875), (4, 95.47780198317308), (5, 112.93682861328125), (0, 158.68842569986978), (3, 222.9149502840909)]","[(0, 901.5072631835938), (1, 1363.6143798828125)]","[(4, 561.0947672526041), (1, 585.5315348307291), (5, 730.3093927556819), (3, 737.3278586647727), (2, 754.4712357954545), (0, 777.6030717329545)]","[(0, 4078.416748046875), (1, 3461.475830078125)]"
6,"[(0, 847.509033203125), (1, 837.2542724609375)]","[(0, 1864.4781494140625), (1, 2001.4368896484375)]","[(0, 4051.451171875), (1, 3310.052001953125)]","[(0, 2929.93115234375), (1, 3212.002197265625)]","[(0, 5808.4580078125), (1, 3986.140625)]","[(0, 18696.275390625), (1, 19334.955078125)]","[(0, 42581.9765625), (1, 48124.3125)]","[(0, 2053.970703125), (1, 1389.497802734375)]","[(4, 278.3711751302083), (1, 304.43418375651044), (5, 356.8675426136364), (2, 384.62255859375), (3, 391.20254794034093), (0, 445.55850497159093)]","[(0, 2407.879638671875), (1, 1413.984130859375)]","[(4, 115.61750139508929), (3, 158.80472506009616), (1, 224.56380208333334), (5, 258.6929117838542), (0, 325.6634410511364), (2, 613.998193359375)]","[(0, 2666.5244140625), (1, 2966.107177734375)]","[(3, 109.69150390625), (1, 120.74790852864584), (0, 141.59370640345983), (4, 148.4552001953125), (5, 163.43195452008928), (2, 220.48683518629807)]","[(0, 18315.58984375), (1, 12264.9306640625)]"
7,"[(0, 999.3942260742188), (1, 1026.8848876953125)]","[(0, 2500.504638671875), (1, 3209.656982421875)]","[(0, 5538.81298828125), (1, 5024.7880859375)]","[(0, 27377.919921875), (1, 20675.8125)]","[(0, 12681.5400390625), (1, 6903.63720703125)]","[(0, 6640.09375), (1, 6629.64111328125)]","[(0, 13710.4453125), (1, 17199.654296875)]","[(0, 2996.283447265625), (1, 2131.08544921875)]","[(2, 141.687744140625), (1, 143.92897033691406), (4, 160.13882882254464), (5, 165.5057654747596), (0, 223.67824009486608), (3, 308.3648681640625)]","[(0, 1486.6502685546875), (1, 1620.6568603515625)]","[(1, 505.65012428977275), (0, 772.3365234375), (2, 853.0873046875), (4, 1034.9976029829545), (3, 1555.972265625), (5, 1820.9853515625)]","[(0, 2314.240966796875), (1, 2462.001953125)]","[(4, 132.48080008370536), (1, 135.3509521484375), (5, 159.61314978966345), (3, 160.38991135817307), (2, 168.08101712740384), (0, 169.28761643629807)]","[(0, 14264.7666015625), (1, 10743.1884765625)]"
8,"[(0, 1606.9356689453125), (1, 1884.2830810546875)]","[(0, 1198.5172119140625), (1, 1384.6947021484375)]","[(0, 12104.076171875), (1, 11228.35546875)]","[(0, 11839.34765625), (1, 11872.6572265625)]","[(0, 14834.3974609375), (1, 9294.8310546875)]","[(0, 9835.16796875), (1, 9738.892578125)]","[(0, 10630.986328125), (1, 10429.4912109375)]","[(0, 803.6322021484375), (1, 915.1138305664062)]","[(5, 67.23441162109376), (4, 69.9808349609375), (2, 80.6585205078125), (1, 84.18709564208984), (3, 86.79236653645833), (0, 105.66402994791666)]","[(0, 3729.507568359375), (1, 4863.13720703125)]","[(4, 61.61650085449219), (1, 96.4990234375), (5, 102.32779366629464), (3, 121.63394601004464), (2, 124.27034818209134), (0, 169.4164100060096)]","[(0, 7052.896484375), (1, 5785.3876953125)]","[(1, 45.84031295776367), (2, 55.5872802734375), (4, 74.14150390625), (5, 75.25717599051339), (0, 103.50279889787946), (3, 126.72576434795673)]","[(0, 1584.453369140625), (1, 1364.186767578125)]"
9,"[(0, 985.6383666992188), (1, 1013.8238525390625)]","[(0, 732.7706909179688), (1, 684.6885375976562)]","[(0, 6152.15625), (1, 5880.755859375)]","[(0, 15294.8583984375), (1, 16524.490234375)]","[(0, 8121.0087890625), (1, 4306.32763671875)]","[(0, 3976.65234375), (1, 3746.390380859375)]","[(0, 11631.14453125), (1, 12650.8701171875)]","[(0, 1283.683349609375), (1, 1506.1337890625)]","[(1, 87.18617350260416), (2, 93.78165980747768), (4, 122.76161411830357), (5, 128.53231107271634), (0, 185.98503230168268), (3, 306.36663818359375)]","[(0, 2977.15380859375), (1, 3457.770751953125)]","[(4, 71.26145426432292), (3, 76.64553653492646), (0, 111.02950286865234), (5, 111.7747802734375), (1, 139.88720703125), (2, 176.13518880208332)]","[(0, 3116.990966796875), (1, 2780.614013671875)]","[(1, 64.02138846261161), (2, 86.87038010817308), (4, 126.33196551983173), (5, 184.05609130859375), (0, 226.4321492513021), (3, 405.24600497159093)]","[(0, 2761.3076171875), (1, 2510.09619140625)]"
10,"[(0, 1180.58544921875), (1, 1199.6990966796875)]","[(0, 416.1236877441406), (1, 320.7646484375)]","[(0, 18673.875), (1, 17203.279296875)]","[(0, 4303.359375), (1, 4006.290283203125)]","[(0, 5751.796875), (1, 3144.738037109375)]","[(0, 2325.288330078125), (1, 2488.359375)]","[(0, 32353.875), (1, 33591.5078125)]","[(0, 5001.79150390625), (1, 3159.47998046875)]","[(4, 59.878564453125), (3, 73.04885428292411), (5, 130.52366286057693), (1, 170.15899188701923), (0, 244.8158976236979), (2, 437.5982776988636)]","[(0, 3484.80712890625), (1, 3433.618408203125)]","[(2, 14.11414202521829), (4, 19.726795397306745), (0, 19.760322122012866), (5, 22.180976418887866), (1, 22.952011911492598), (3, 30.41259765625)]","[(0, 3262.696044921875), (1, 2173.868896484375)]","[(1, 33.09275095086349), (2, 38.337066650390625), (5, 39.97445297241211), (0, 51.24261833639706), (4, 54.547768985523895), (3, 63.224951171875)]","[(0, 9199.615234375), (1, 6618.724609375)]"
11,"[(0, 1219.85791015625), (1, 1244.343994140625)]","[(0, 516.7718505859375), (1, 396.01611328125)]","[(0, 3888.48046875), (1, 2563.02197265625)]","[(0, 2649.7744140625), (1, 2731.9091796875)]","[(0, 6022.0283203125), (1, 2842.8876953125)]","[(0, 7147.2509765625), (1, 7609.17431640625)]","[(0, 18282.67578125), (1, 24335.033203125)]","[(0, 1373.5350341796875), (1, 1690.052978515625)]","[(1, 116.87810407366071), (2, 135.14932955228366), (0, 267.77130126953125), (4, 268.57974008413464), (5, 350.3534342447917), (3, 753.7850674715909)]","[(0, 3174.087890625), (1, 1926.913818359375)]","[(2, 150.08401692708333), (1, 180.87960815429688), (0, 290.48849051339283), (4, 343.47227260044644), (5, 458.00728665865387), (3, 993.1581217447916)]","[(0, 3229.504150390625), (1, 2550.367431640625)]","[(4, 163.5035682091346), (1, 197.19446739783655), (5, 208.95804850260416), (3, 217.0181681315104), (0, 260.1746826171875), (2, 262.99062093098956)]","[(0, 13840.2001953125), (1, 9888.9658203125)]"
12,"[(0, 1779.443603515625), (1, 1821.6644287109375)]","[(0, 579.9509887695312), (1, 957.9811401367188)]","[(0, 22997.138671875), (1, 14768.419921875)]","[(0, 10354.833984375), (1, 9022.142578125)]","[(0, 4994.5224609375), (1, 3852.682861328125)]","[(0, 5967.66455078125), (1, 5886.2880859375)]","[(0, 8776.5087890625), (1, 7794.32421875)]","[(0, 2034.4405517578125), (1, 1810.396728515625)]","[(1, 392.61572265625), (4, 424.7577311197917), (0, 583.2420543323864), (3, 613.6891424005681), (2, 642.7384588068181), (5, 725.5664950284091)]","[(0, 961.85302734375), (1, 1155.2020263671875)]","[(1, 119.42734781901042), (2, 136.45744185014203), (4, 190.8771306818182), (5, 260.4497314453125), (0, 275.1936767578125), (3, 603.6992730034722)]","[(0, 1825.441650390625), (1, 1904.3046875)]","[(1, 126.55268998579545), (2, 153.66776123046876), (4, 177.91306374289772), (5, 223.584228515625), (0, 272.26005859375), (3, 378.068115234375)]","[(0, 15938.78515625), (1, 10654.1474609375)]"
