,anaphoric-one-semantics,anaphoric-one-syntax,island-adjunct,island-complex-np,island-wh,principle_a_command,principle_a_locality,question-formation_or,question-formation_or_strict,question-formation_rr,question-formation_rr_strict,question-formation_sr,question-formation_sr_strict,wanna
0,"[(0, 957.6591796875), (1, 1119.8497314453125)]","[(0, 667.7265014648438), (1, 922.4005737304688)]","[(0, 6501.70361328125), (1, 5870.79833984375)]","[(0, 3864.300048828125), (1, 2878.6943359375)]","[(0, 10263.1669921875), (1, 5859.4541015625)]","[(0, 8977.51171875), (1, 9556.802734375)]","[(0, 10925.208984375), (1, 13792.0419921875)]","[(0, 1023.4830932617188), (1, 901.1448974609375)]","[(4, 49.75123865464155), (3, 58.83890914916992), (1, 75.6140869140625), (5, 83.92852376302083), (0, 92.46834019252232), (2, 144.3805870643029)]","[(0, 6565.03173828125), (1, 5545.55712890625)]","[(4, 46.3745361328125), (3, 56.47233363560268), (5, 73.38154954176683), (0, 83.80463155110677), (2, 114.93324973366477), (1, 120.25670447716347)]","[(0, 4651.244140625), (1, 2937.661865234375)]","[(4, 642.0455877130681), (5, 726.002587890625), (1, 764.3809481534091), (3, 815.107568359375), (2, 894.512109375), (0, 1033.4412109375)]","[(0, 14308.626953125), (1, 11632.8740234375)]"
1,"[(0, 1118.478271484375), (1, 1248.1793212890625)]","[(0, 1052.715087890625), (1, 1539.0367431640625)]","[(0, 1554.79296875), (1, 1368.4560546875)]","[(0, 5770.6591796875), (1, 5423.7421875)]","[(0, 8557.951171875), (1, 4631.564453125)]","[(0, 10522.3134765625), (1, 9470.0322265625)]","[(0, 5576.70947265625), (1, 7262.26904296875)]","[(0, 2073.0830078125), (1, 821.2686767578125)]","[(4, 181.2403231534091), (5, 196.30784912109374), (3, 244.3998291015625), (1, 257.25430575284093), (2, 282.1229736328125), (0, 355.0618896484375)]","[(0, 3002.003662109375), (1, 2432.060302734375)]","[(4, 475.550048828125), (3, 589.7672230113636), (5, 604.9946732954545), (1, 706.6840006510416), (0, 709.7429865056819), (2, 721.6068892045455)]","[(0, 1749.30810546875), (1, 2385.388671875)]","[(4, 186.81178283691406), (1, 208.54881068638392), (5, 221.52056012834822), (3, 228.57586263020832), (2, 272.393798828125), (0, 295.6691706730769)]","[(0, 2651.4404296875), (1, 2558.490478515625)]"
2,"[(0, 1183.236572265625), (1, 1305.811767578125)]","[(0, 838.1478271484375), (1, 1089.5029296875)]","[(0, 2771.43798828125), (1, 2912.0751953125)]","[(0, 3846.661865234375), (1, 4339.8544921875)]","[(0, 4179.95849609375), (1, 3509.4501953125)]","[(0, 10327.220703125), (1, 11273.634765625)]","[(0, 5113.9248046875), (1, 4373.44140625)]","[(0, 816.2965698242188), (1, 799.60986328125)]","[(1, 108.77058919270833), (2, 135.87648228236608), (4, 199.3028846153846), (0, 237.83482947716345), (5, 251.52386474609375), (3, 446.92245205965907)]","[(0, 2677.680908203125), (1, 1643.225830078125)]","[(4, 257.8582240513393), (1, 290.5787353515625), (5, 337.63283284505206), (3, 354.1383713942308), (2, 382.667333984375), (0, 427.67946555397725)]","[(0, 6448.90478515625), (1, 6024.7685546875)]","[(1, 148.46689675071022), (2, 177.0557373046875), (4, 181.30912642045453), (5, 215.5112548828125), (0, 227.56064453125), (3, 280.88203125)]","[(0, 3828.487548828125), (1, 3453.249267578125)]"
3,"[(0, 1366.655517578125), (1, 1672.4783935546875)]","[(0, 648.5116577148438), (1, 790.5115966796875)]","[(0, 19526.41015625), (1, 20263.265625)]","[(0, 8147.912109375), (1, 8954.2373046875)]","[(0, 4105.8984375), (1, 3607.478759765625)]","[(0, 6329.32421875), (1, 7196.70263671875)]","[(0, 9501.6953125), (1, 10965.6572265625)]","[(0, 5849.0478515625), (1, 3073.99462890625)]","[(4, 243.01811079545453), (1, 253.29758522727272), (5, 275.202587890625), (2, 283.8880859375), (3, 311.0903076171875), (0, 321.5818359375)]","[(0, 1699.3995361328125), (1, 1261.4805908203125)]","[(2, 328.32940673828125), (0, 367.0954996744792), (1, 375.13638070913464), (4, 375.3013446514423), (5, 433.7694091796875), (3, 482.7681070963542)]","[(0, 2747.316162109375), (1, 1241.849609375)]","[(4, 453.26700106534093), (1, 475.5636541193182), (5, 532.809765625), (2, 557.418896484375), (3, 641.05068359375), (0, 678.393359375)]","[(0, 11913.1474609375), (1, 8742.6591796875)]"
4,"[(0, 1290.310546875), (1, 1740.2481689453125)]","[(0, 383.08941650390625), (1, 366.9504089355469)]","[(0, 22865.140625), (1, 20570.357421875)]","[(0, 8321.9296875), (1, 10813.5693359375)]","[(0, 10380.669921875), (1, 6240.17724609375)]","[(0, 9818.6552734375), (1, 8597.4365234375)]","[(0, 10699.0703125), (1, 9516.1044921875)]","[(0, 2693.488525390625), (1, 2346.918701171875)]","[(4, 86.20213099888393), (3, 97.71304321289062), (1, 111.70482584635417), (0, 121.54226449819711), (5, 169.84135945638022), (2, 221.20196063701923)]","[(0, 10283.171875), (1, 5199.81494140625)]","[(2, 136.73322941706732), (1, 165.11056082589286), (4, 193.943115234375), (5, 211.07902018229166), (0, 251.57759602864584), (3, 470.82759232954544)]","[(0, 544.1328735351562), (1, 597.3910522460938)]","[(4, 84.25074005126953), (1, 86.94408416748047), (3, 133.32982526506697), (0, 136.93134416852678), (5, 150.35869489397322), (2, 155.48869977678572)]","[(0, 9067.748046875), (1, 7303.18408203125)]"
5,"[(0, 1533.9871826171875), (1, 1958.9061279296875)]","[(0, 243.21182250976562), (1, 239.85597229003906)]","[(0, 5773.4443359375), (1, 6275.716796875)]","[(0, 4899.15283203125), (1, 5097.65625)]","[(0, 10271.068359375), (1, 6256.2119140625)]","[(0, 12768.5029296875), (1, 14740.08203125)]","[(0, 6547.99951171875), (1, 7397.7890625)]","[(0, 2712.51513671875), (1, 1752.3453369140625)]","[(4, 132.1105291193182), (5, 134.2791015625), (1, 148.36426890980113), (2, 151.480419921875), (3, 180.51796875), (0, 208.705419921875)]","[(0, 1993.920166015625), (1, 2134.337646484375)]","[(2, 93.09549654447116), (4, 104.30303485576923), (5, 118.38832600911458), (1, 139.06886509486608), (0, 172.46284993489584), (3, 223.68510298295453)]","[(0, 983.2293701171875), (1, 1151.66064453125)]","[(4, 464.1230061848958), (1, 492.3471272786458), (5, 541.9771395596591), (2, 577.5630770596591), (3, 644.5000887784091), (0, 699.3927556818181)]","[(0, 2567.825927734375), (1, 2488.112548828125)]"
6,"[(0, 812.277099609375), (1, 872.6265869140625)]","[(0, 1136.3924560546875), (1, 1822.075439453125)]","[(0, 4607.6376953125), (1, 3802.26416015625)]","[(0, 3570.731689453125), (1, 4451.0830078125)]","[(0, 4535.6796875), (1, 3592.13330078125)]","[(0, 10000.4306640625), (1, 8566.3935546875)]","[(0, 13890.646484375), (1, 15156.7548828125)]","[(0, 1188.2890625), (1, 972.1192626953125)]","[(1, 249.7483927408854), (2, 254.86934037642047), (4, 256.3710123697917), (5, 259.75581498579544), (0, 365.63505415482956), (3, 374.3019353693182)]","[(0, 2146.335693359375), (1, 1912.5447998046875)]","[(4, 133.6004900251116), (3, 190.07170222355768), (1, 200.2598673502604), (5, 242.8491007486979), (0, 309.93778852982956), (2, 374.9861083984375)]","[(0, 2770.210693359375), (1, 2165.16748046875)]","[(1, 121.76449381510416), (0, 140.66617257254464), (3, 145.608544921875), (2, 170.47930438701923), (5, 181.37109375), (4, 193.65809631347656)]","[(0, 14171.4658203125), (1, 11197.35546875)]"
7,"[(0, 1139.9515380859375), (1, 1369.0408935546875)]","[(0, 1787.7886962890625), (1, 3150.895263671875)]","[(0, 2925.30908203125), (1, 3034.981201171875)]","[(0, 18273.0546875), (1, 15261.9150390625)]","[(0, 5551.48876953125), (1, 4040.6318359375)]","[(0, 4257.513671875), (1, 4804.6923828125)]","[(0, 11842.6904296875), (1, 13897.3642578125)]","[(0, 2098.256103515625), (1, 2008.5748291015625)]","[(4, 168.06788853236608), (1, 186.07583618164062), (5, 190.16453200120193), (2, 206.81207682291668), (0, 212.3736572265625), (3, 216.3434855143229)]","[(0, 1247.947265625), (1, 1248.275146484375)]","[(1, 360.68599076704544), (2, 392.34208984375), (4, 518.4099343039773), (5, 579.2708984375), (0, 606.799169921875), (3, 889.92939453125)]","[(0, 1754.7576904296875), (1, 1899.5107421875)]","[(4, 98.83190046037946), (1, 102.32222202845982), (5, 118.02601975661058), (2, 124.0230712890625), (3, 127.24936147836539), (0, 136.18555626502405)]","[(0, 13095.7431640625), (1, 11088.2841796875)]"
8,"[(0, 1681.8153076171875), (1, 2139.051025390625)]","[(0, 1357.903076171875), (1, 2081.122314453125)]","[(0, 14711.517578125), (1, 14858.59375)]","[(0, 8477.353515625), (1, 8823.203125)]","[(0, 11463.330078125), (1, 6810.00390625)]","[(0, 6551.47216796875), (1, 5896.0634765625)]","[(0, 8978.1708984375), (1, 7758.93359375)]","[(0, 958.3197021484375), (1, 922.689208984375)]","[(5, 43.130167643229164), (4, 47.39334487915039), (3, 55.99150390625), (2, 58.235107421875), (1, 62.43516159057617), (0, 77.70489095052083)]","[(0, 4342.2763671875), (1, 5126.048828125)]","[(4, 62.499977111816406), (5, 85.36034284319196), (2, 91.537353515625), (1, 94.11631673177084), (3, 120.74748883928571), (0, 137.50600022536057)]","[(0, 2922.547119140625), (1, 3154.193359375)]","[(1, 51.147342681884766), (2, 58.79681396484375), (5, 65.42143031529018), (4, 66.4472412109375), (0, 109.05910818917411), (3, 129.86906550480768)]","[(0, 1546.5146484375), (1, 1432.1771240234375)]"
9,"[(0, 1324.5126953125), (1, 1628.7799072265625)]","[(0, 776.63330078125), (1, 942.5242919921875)]","[(0, 4177.9697265625), (1, 4976.31787109375)]","[(0, 18412.5625), (1, 17798.32421875)]","[(0, 3164.9443359375), (1, 2126.233642578125)]","[(0, 3650.890625), (1, 3277.74072265625)]","[(0, 11127.267578125), (1, 12676.8720703125)]","[(0, 1761.6534423828125), (1, 1585.3436279296875)]","[(2, 75.89090401785714), (1, 79.41874186197917), (5, 80.93871131310097), (4, 84.31627546037946), (0, 161.01237605168268), (3, 209.46063232421875)]","[(0, 1818.964111328125), (1, 2013.75439453125)]","[(3, 70.06156652113971), (4, 73.73562961154514), (0, 105.90599822998047), (5, 125.3476333618164), (1, 125.92099896599265), (2, 164.97185872395832)]","[(0, 3307.590576171875), (1, 3060.4921875)]","[(1, 80.29827880859375), (2, 99.68918081430289), (4, 117.8408954326923), (5, 157.4322509765625), (0, 205.0255126953125), (3, 321.38227982954544)]","[(0, 3353.5859375), (1, 3316.244873046875)]"
