,anaphoric-one-semantics,anaphoric-one-syntax,island-adjunct,island-complex-np,island-wh,principle_a_command,principle_a_locality,question-formation_or,question-formation_or_strict,question-formation_rr,question-formation_rr_strict,question-formation_sr,question-formation_sr_strict,wanna
0,"[(0, 508.8682556152344), (1, 621.1658935546875)]","[(0, 417.8401794433594), (1, 543.8350830078125)]","[(0, 2093.02197265625), (1, 2074.38623046875)]","[(0, 981.03955078125), (1, 925.28466796875)]","[(0, 2691.8525390625), (1, 1664.7359619140625)]","[(0, 3213.3505859375), (1, 3418.288330078125)]","[(0, 3848.148193359375), (1, 4487.3837890625)]","[(0, 515.907958984375), (1, 367.132080078125)]","[(4, 31.60097369025735), (3, 37.770084381103516), (1, 40.947757975260416), (5, 43.390283203125), (0, 52.18351091657366), (2, 79.54447115384616)]","[(0, 1607.77734375), (1, 2142.832275390625)]","[(4, 21.07865193684896), (3, 23.928726196289062), (0, 28.87561543782552), (5, 33.45052865835336), (2, 43.15730424360795), (1, 44.83474966195914)]","[(0, 1872.4825439453125), (1, 1420.4072265625)]","[(4, 183.86081764914772), (5, 216.4026123046875), (3, 245.1654052734375), (1, 250.41404030539772), (2, 301.19375), (0, 350.5165771484375)]","[(0, 3896.859375), (1, 3996.185791015625)]"
1,"[(0, 900.9597778320312), (1, 1064.94287109375)]","[(0, 576.6290893554688), (1, 773.6360473632812)]","[(0, 559.0738525390625), (1, 569.1534423828125)]","[(0, 1807.841552734375), (1, 1692.9703369140625)]","[(0, 2231.729736328125), (1, 1218.2320556640625)]","[(0, 4327.7197265625), (1, 3895.2021484375)]","[(0, 2532.65576171875), (1, 3115.995361328125)]","[(0, 646.5158081054688), (1, 362.0161437988281)]","[(4, 61.12568803267045), (1, 70.33246404474431), (5, 75.958447265625), (3, 84.00087280273438), (2, 87.9142822265625), (0, 100.49921264648438)]","[(0, 990.6494750976562), (1, 745.606689453125)]","[(4, 153.0361124674479), (3, 166.9700039950284), (5, 197.57761452414772), (0, 198.2919921875), (2, 240.455810546875), (1, 248.84686279296875)]","[(0, 884.79248046875), (1, 1073.30859375)]","[(5, 87.71269008091518), (4, 91.2406234741211), (3, 102.29136555989584), (1, 116.08568464006696), (2, 131.40152994791666), (0, 141.35002253605768)]","[(0, 626.7794189453125), (1, 782.0988159179688)]"
2,"[(0, 925.0482177734375), (1, 1151.9742431640625)]","[(0, 654.7265625), (1, 736.0986938476562)]","[(0, 932.2136840820312), (1, 972.289306640625)]","[(0, 1448.4395751953125), (1, 1590.8868408203125)]","[(0, 1064.9610595703125), (1, 1058.8984375)]","[(0, 4586.3447265625), (1, 4759.7880859375)]","[(0, 1133.635986328125), (1, 1062.72509765625)]","[(0, 328.32061767578125), (1, 375.4290771484375)]","[(1, 45.88525390625), (2, 53.638863699776785), (4, 90.20508751502403), (5, 99.50248209635417), (0, 99.97646859975961), (3, 152.93983043323863)]","[(0, 887.3182373046875), (1, 602.0101318359375)]","[(4, 106.08914620535714), (3, 115.8587176983173), (1, 120.4243672688802), (5, 124.78615315755208), (2, 127.11090087890625), (0, 149.53660999644887)]","[(0, 3339.027099609375), (1, 4185.7705078125)]","[(1, 68.90067915482955), (4, 70.56303821910511), (0, 88.12863159179688), (2, 89.49447631835938), (5, 90.72811889648438), (3, 96.09462890625)]","[(0, 1217.8714599609375), (1, 1489.0582275390625)]"
3,"[(0, 1129.302001953125), (1, 1319.31298828125)]","[(0, 579.3299560546875), (1, 651.1690673828125)]","[(0, 6158.9775390625), (1, 6288.24365234375)]","[(0, 2822.97509765625), (1, 2841.94580078125)]","[(0, 1129.5928955078125), (1, 1148.039794921875)]","[(0, 2599.518310546875), (1, 2732.477294921875)]","[(0, 2886.907958984375), (1, 3209.86474609375)]","[(0, 1731.5625), (1, 1175.754638671875)]","[(1, 63.67539284446023), (2, 72.61385498046874), (4, 72.88443825461648), (0, 84.852197265625), (5, 86.20584716796876), (3, 98.44256591796875)]","[(0, 558.7737426757812), (1, 632.513671875)]","[(2, 128.6417439778646), (1, 134.65812800480768), (0, 143.3828125), (4, 150.36231407752405), (5, 159.6181640625), (3, 173.64847819010416)]","[(0, 1442.72119140625), (1, 674.2620849609375)]","[(1, 165.6205388849432), (2, 174.2916259765625), (4, 190.9378329190341), (5, 198.92962646484375), (0, 227.2859619140625), (3, 267.97080078125)]","[(0, 2197.646484375), (1, 2055.87060546875)]"
4,"[(0, 910.6011962890625), (1, 1165.2626953125)]","[(0, 295.7676696777344), (1, 261.37200927734375)]","[(0, 6734.36376953125), (1, 5059.26025390625)]","[(0, 2473.440673828125), (1, 2809.124267578125)]","[(0, 3852.458740234375), (1, 2154.415771484375)]","[(0, 2832.759521484375), (1, 2661.61083984375)]","[(0, 1601.7550048828125), (1, 1482.6300048828125)]","[(0, 976.0585327148438), (1, 673.9057006835938)]","[(3, 34.29540252685547), (4, 36.36503601074219), (0, 42.09286733774039), (1, 48.548588053385416), (5, 64.52367655436198), (2, 98.00857309194711)]","[(0, 1352.206787109375), (1, 1729.0213623046875)]","[(4, 62.74331430288461), (5, 65.03436279296875), (2, 70.07220458984375), (1, 86.86012486049107), (0, 111.76561482747395), (3, 115.98239968039773)]","[(0, 237.0891571044922), (1, 256.57952880859375)]","[(4, 42.66495895385742), (1, 44.18386459350586), (3, 68.09635707310268), (0, 71.29766845703125), (5, 73.69522530691964), (2, 76.30893380301339)]","[(0, 2195.746337890625), (1, 2167.201416015625)]"
5,"[(0, 854.49951171875), (1, 1059.1685791015625)]","[(0, 160.7541046142578), (1, 144.81529235839844)]","[(0, 1712.0609130859375), (1, 2117.36669921875)]","[(0, 1467.2041015625), (1, 1567.8267822265625)]","[(0, 3970.619384765625), (1, 2236.43310546875)]","[(0, 4328.9951171875), (1, 4676.1064453125)]","[(0, 2146.576171875), (1, 2362.142822265625)]","[(0, 1057.806884765625), (1, 931.5657958984375)]","[(5, 44.74568176269531), (4, 44.74871271306818), (2, 46.53236389160156), (1, 47.91454523259943), (3, 65.77493286132812), (0, 71.24021606445312)]","[(0, 971.32275390625), (1, 1155.316162109375)]","[(2, 32.57218580979567), (4, 33.67440561147836), (5, 36.72474670410156), (3, 53.20970569957387), (0, 54.9769032796224), (1, 55.592677525111604)]","[(0, 560.1217041015625), (1, 644.5110473632812)]","[(1, 204.3386027018229), (4, 230.1684366861979), (2, 254.67922141335228), (5, 290.01260653409093), (0, 291.11490145596593), (3, 333.63887162642044)]","[(0, 828.4033203125), (1, 996.8502807617188)]"
6,"[(0, 713.2740478515625), (1, 805.6600341796875)]","[(0, 553.0620727539062), (1, 755.1464233398438)]","[(0, 1716.122314453125), (1, 1524.9307861328125)]","[(0, 1361.5364990234375), (1, 1564.8212890625)]","[(0, 1637.6783447265625), (1, 1392.562255859375)]","[(0, 2781.795654296875), (1, 2539.75244140625)]","[(0, 5953.3623046875), (1, 6524.76025390625)]","[(0, 565.3690185546875), (1, 498.31585693359375)]","[(2, 125.71576482599431), (1, 129.2331339518229), (5, 131.62741921164772), (4, 133.15143839518228), (0, 148.06807084517047), (3, 152.9492520419034)]","[(0, 985.840087890625), (1, 845.298095703125)]","[(4, 57.086757114955354), (3, 70.51683161808894), (1, 73.33463541666667), (5, 90.76230875651042), (0, 93.40447443181819), (2, 113.5101318359375)]","[(0, 1328.0548095703125), (1, 983.080322265625)]","[(3, 54.787723795572916), (1, 59.33458658854167), (5, 74.45811244419643), (0, 77.75332205636161), (2, 84.78426419771634), (4, 97.41483306884766)]","[(0, 3536.354736328125), (1, 3538.18310546875)]"
7,"[(0, 837.357666015625), (1, 1019.7237548828125)]","[(0, 869.0347900390625), (1, 1254.0001220703125)]","[(0, 891.261474609375), (1, 1138.033935546875)]","[(0, 4591.18896484375), (1, 4141.3349609375)]","[(0, 1419.06005859375), (1, 1080.2314453125)]","[(0, 2308.2119140625), (1, 2365.076416015625)]","[(0, 4823.73193359375), (1, 5329.94775390625)]","[(0, 889.2556762695312), (1, 934.8190307617188)]","[(4, 62.37298583984375), (5, 66.06588510366586), (2, 72.96719563802084), (0, 76.71488734654018), (3, 78.02341206868489), (1, 79.39909362792969)]","[(0, 531.0509643554688), (1, 526.5653686523438)]","[(1, 110.04628684303977), (2, 126.6516357421875), (4, 128.80263449928978), (5, 151.10606689453124), (0, 173.86845703125), (3, 206.4544189453125)]","[(0, 701.25439453125), (1, 973.568359375)]","[(1, 42.152086530412944), (4, 43.2425537109375), (2, 44.3746572641226), (0, 44.59740741436298), (5, 45.18867375300481), (3, 46.06365966796875)]","[(0, 2508.549072265625), (1, 2544.142578125)]"
8,"[(0, 1404.5118408203125), (1, 1766.9180908203125)]","[(0, 765.5057983398438), (1, 1025.0787353515625)]","[(0, 4415.66552734375), (1, 4231.46533203125)]","[(0, 2712.54345703125), (1, 3196.939208984375)]","[(0, 3218.8251953125), (1, 1905.3265380859375)]","[(0, 3195.960693359375), (1, 3116.925537109375)]","[(0, 2173.521728515625), (1, 1958.7222900390625)]","[(0, 476.9687194824219), (1, 498.47222900390625)]","[(5, 20.483858235677083), (4, 24.003572463989258), (3, 25.65397745768229), (2, 26.944453938802084), (1, 31.212011337280273), (0, 33.99894612630208)]","[(0, 1600.4945068359375), (1, 1845.48046875)]","[(4, 30.092844009399414), (5, 36.13699994768415), (2, 40.57479623647836), (1, 41.27688395182292), (3, 49.4310302734375), (0, 60.35784912109375)]","[(0, 1181.3564453125), (1, 1334.1424560546875)]","[(1, 26.72538948059082), (2, 27.153181966145834), (4, 30.00337931315104), (5, 31.67596435546875), (0, 46.50504847935268), (3, 54.85172213040865)]","[(0, 343.6846618652344), (1, 438.3419189453125)]"
9,"[(0, 993.161376953125), (1, 1191.873291015625)]","[(0, 494.21588134765625), (1, 579.8453979492188)]","[(0, 1227.0504150390625), (1, 1374.833740234375)]","[(0, 4883.84716796875), (1, 4400.01953125)]","[(0, 602.99609375), (1, 461.7763977050781)]","[(0, 1504.41552734375), (1, 1406.1971435546875)]","[(0, 2581.414794921875), (1, 2879.39892578125)]","[(0, 842.849365234375), (1, 675.9325561523438)]","[(1, 29.851456705729166), (2, 30.119107927594865), (5, 36.581258920522835), (4, 37.26934378487723), (0, 61.85940786508414), (3, 81.52715555826823)]","[(0, 484.6268310546875), (1, 732.689208984375)]","[(3, 31.550684311810663), (4, 32.097317165798614), (0, 36.5532341003418), (5, 49.846580505371094), (1, 52.676779354319855), (2, 58.26007893880208)]","[(0, 1851.2939453125), (1, 985.0971069335938)]","[(1, 37.10705130440848), (2, 44.62672306941106), (4, 61.66815655048077), (5, 71.66368611653645), (0, 84.77296447753906), (3, 124.15288751775569)]","[(0, 1244.3350830078125), (1, 1547.17333984375)]"
