,anaphoric-one-semantics,anaphoric-one-syntax,island-adjunct,island-complex-np,island-wh,principle_a_command,principle_a_locality,question-formation_or,question-formation_or_strict,question-formation_rr,question-formation_rr_strict,question-formation_sr,question-formation_sr_strict,wanna
0,"[(0, 798.9912719726562), (1, 960.2655639648438)]","[(0, 694.8111572265625), (1, 789.5400390625)]","[(0, 1637.8251953125), (1, 1714.2020263671875)]","[(0, 1238.5947265625), (1, 1455.6904296875)]","[(0, 2657.68701171875), (1, 1507.332275390625)]","[(0, 3813.9833984375), (1, 3972.92236328125)]","[(0, 6170.83056640625), (1, 7414.88916015625)]","[(0, 1049.152099609375), (1, 570.8924560546875)]","[(4, 54.79237275965073), (1, 61.12225341796875), (3, 65.27486419677734), (0, 76.29871477399554), (5, 79.38375651041666), (2, 110.67088904747597)]","[(0, 1793.6898193359375), (1, 2366.173095703125)]","[(0, 27.632776896158855), (3, 31.71728733607701), (4, 31.860247802734374), (2, 40.95738358931108), (5, 43.63487361027644), (1, 50.66273381159856)]","[(0, 1536.33837890625), (1, 1130.8280029296875)]","[(4, 136.22255637428978), (3, 156.57572021484376), (1, 156.68201793323863), (0, 188.62679443359374), (5, 195.23785400390625), (2, 235.131982421875)]","[(0, 1813.96728515625), (1, 1896.9991455078125)]"
1,"[(0, 1129.829345703125), (1, 1480.4696044921875)]","[(0, 988.36767578125), (1, 1219.704345703125)]","[(0, 914.3256225585938), (1, 755.849609375)]","[(0, 1837.9630126953125), (1, 2011.42724609375)]","[(0, 2242.186279296875), (1, 1262.782958984375)]","[(0, 3625.693115234375), (1, 3474.450439453125)]","[(0, 4624.2822265625), (1, 5434.54736328125)]","[(0, 757.647705078125), (1, 461.23529052734375)]","[(4, 76.0629716352983), (1, 85.88491543856534), (3, 95.84778442382813), (5, 111.58818359375), (0, 113.06690673828125), (2, 134.02342529296874)]","[(0, 1480.0390625), (1, 1270.556884765625)]","[(3, 145.66492808948863), (4, 164.09691365559897), (5, 166.4873379794034), (0, 174.7614191228693), (2, 208.4913662997159), (1, 214.4095662434896)]","[(0, 721.643310546875), (1, 1101.3836669921875)]","[(1, 98.07736642020089), (4, 107.10953521728516), (5, 121.58037458147321), (3, 131.753759765625), (2, 142.4626261393229), (0, 151.54335374098557)]","[(0, 689.6329956054688), (1, 794.3677368164062)]"
2,"[(0, 1391.142578125), (1, 1665.067138671875)]","[(0, 808.1317138671875), (1, 916.9609985351562)]","[(0, 1148.0916748046875), (1, 1286.8304443359375)]","[(0, 2022.468017578125), (1, 2559.797607421875)]","[(0, 1101.985107421875), (1, 984.5936889648438)]","[(0, 8264.7548828125), (1, 8585.9482421875)]","[(0, 2666.18115234375), (1, 2699.795654296875)]","[(0, 526.0230712890625), (1, 655.7379150390625)]","[(1, 85.69224446614584), (2, 97.30544607979911), (4, 105.28502478966347), (5, 133.48900349934897), (0, 155.68384728064905), (3, 238.0816983309659)]","[(0, 1506.799072265625), (1, 932.6351928710938)]","[(4, 126.82305036272321), (1, 137.3824462890625), (5, 154.19963582356772), (3, 166.76789738581732), (0, 194.65744850852272), (2, 194.96517333984374)]","[(0, 1972.139892578125), (1, 2738.593505859375)]","[(1, 73.36097301136364), (4, 84.9165926846591), (2, 98.18734741210938), (0, 104.38909912109375), (5, 118.61368408203126), (3, 122.91944580078125)]","[(0, 1418.6744384765625), (1, 1625.3104248046875)]"
3,"[(0, 1571.0777587890625), (1, 2121.6650390625)]","[(0, 828.963623046875), (1, 867.3175659179688)]","[(0, 3997.7294921875), (1, 3481.631591796875)]","[(0, 2273.59912109375), (1, 2796.090576171875)]","[(0, 1175.609375), (1, 1073.64794921875)]","[(0, 3348.843017578125), (1, 3546.994140625)]","[(0, 5605.9306640625), (1, 5802.17431640625)]","[(0, 2057.966552734375), (1, 1580.3245849609375)]","[(1, 111.68550248579545), (4, 117.28725363991477), (0, 144.90523681640624), (2, 152.296435546875), (3, 155.6908935546875), (5, 163.6462890625)]","[(0, 667.2747802734375), (1, 941.3085327148438)]","[(2, 139.45012410481772), (0, 168.10020955403647), (1, 171.39913236177884), (4, 176.8370643028846), (5, 193.47589111328125), (3, 227.96663411458334)]","[(0, 1450.3870849609375), (1, 883.1102905273438)]","[(1, 157.57631613991478), (4, 211.77110706676137), (2, 243.35810546875), (0, 249.5791015625), (5, 338.4878662109375), (3, 349.7685791015625)]","[(0, 1396.0101318359375), (1, 1597.2078857421875)]"
4,"[(0, 1059.5589599609375), (1, 1574.7724609375)]","[(0, 500.62939453125), (1, 437.03228759765625)]","[(0, 3464.666015625), (1, 3437.064697265625)]","[(0, 2094.0810546875), (1, 2833.56201171875)]","[(0, 2891.232177734375), (1, 1679.28466796875)]","[(0, 2366.81298828125), (1, 2099.301025390625)]","[(0, 2780.00537109375), (1, 2874.48095703125)]","[(0, 1440.774169921875), (1, 1177.3311767578125)]","[(3, 51.70299275716146), (4, 60.36893572126116), (1, 65.65758056640625), (0, 70.31308687650241), (5, 104.8709004720052), (2, 117.59566556490384)]","[(0, 1333.39697265625), (1, 2046.57470703125)]","[(4, 80.04595477764423), (5, 84.81817118326823), (1, 87.77913120814732), (2, 94.13238994891827), (3, 123.10422585227273), (0, 160.58863321940103)]","[(0, 390.4543151855469), (1, 386.009521484375)]","[(4, 87.58515167236328), (1, 87.8386459350586), (3, 105.75307791573661), (0, 106.82407924107143), (2, 130.30535016741072), (5, 130.70143345424108)]","[(0, 1178.7259521484375), (1, 1341.39013671875)]"
5,"[(0, 944.7547607421875), (1, 1330.7685546875)]","[(0, 304.3023986816406), (1, 272.777099609375)]","[(0, 2043.74658203125), (1, 1907.1143798828125)]","[(0, 1696.4693603515625), (1, 2089.82275390625)]","[(0, 3004.916748046875), (1, 1796.3707275390625)]","[(0, 3023.59033203125), (1, 3148.5732421875)]","[(0, 3905.635986328125), (1, 3830.88330078125)]","[(0, 1561.0592041015625), (1, 1387.14501953125)]","[(4, 55.75896107066762), (1, 58.81670032848012), (5, 65.03734130859375), (2, 70.87330322265625), (3, 74.60807495117187), (0, 82.31336059570313)]","[(0, 1226.8253173828125), (1, 1582.1258544921875)]","[(2, 47.04088885967548), (1, 57.57171194893973), (4, 67.34065598707933), (0, 78.76850891113281), (5, 83.04669698079427), (3, 116.52460271661931)]","[(0, 461.73834228515625), (1, 777.7261352539062)]","[(1, 201.13285319010416), (2, 210.61772017045453), (0, 231.4043634588068), (4, 241.64200846354166), (5, 261.6104181463068), (3, 285.42380593039775)]","[(0, 1156.9815673828125), (1, 1242.62744140625)]"
6,"[(0, 1356.6676025390625), (1, 1774.041748046875)]","[(0, 663.0675048828125), (1, 931.7542114257812)]","[(0, 1335.2027587890625), (1, 1142.030517578125)]","[(0, 1697.7415771484375), (1, 2111.896484375)]","[(0, 1665.8349609375), (1, 1480.3023681640625)]","[(0, 2266.671142578125), (1, 2147.02685546875)]","[(0, 10104.060546875), (1, 10835.3515625)]","[(0, 1018.3641967773438), (1, 727.580078125)]","[(4, 142.80106608072916), (1, 163.26608276367188), (5, 167.2657137784091), (3, 178.91728071732953), (2, 196.93113014914772), (0, 207.2582120028409)]","[(0, 1488.4810791015625), (1, 1291.6279296875)]","[(1, 60.6645253499349), (4, 67.30117797851562), (0, 96.93724476207386), (5, 100.71701049804688), (2, 103.243408203125), (3, 106.33127065805289)]","[(0, 1635.1375732421875), (1, 1486.2484130859375)]","[(3, 97.30240885416667), (1, 105.24073893229166), (0, 113.06574358258929), (5, 114.52968924386161), (4, 117.99555969238281), (2, 144.57182429387018)]","[(0, 1647.2684326171875), (1, 1825.2816162109375)]"
7,"[(0, 943.478515625), (1, 1337.365966796875)]","[(0, 1108.4229736328125), (1, 1760.449951171875)]","[(0, 1189.205078125), (1, 1204.82666015625)]","[(0, 3449.276611328125), (1, 3499.544189453125)]","[(0, 1864.5963134765625), (1, 1609.138671875)]","[(0, 2775.54052734375), (1, 3071.51513671875)]","[(0, 6601.21923828125), (1, 7371.65478515625)]","[(0, 2211.36669921875), (1, 2002.8067626953125)]","[(4, 80.95372663225446), (2, 94.52987467447916), (1, 96.3442611694336), (5, 97.54784217247597), (0, 117.92524065290179), (3, 128.22188313802084)]","[(0, 644.91748046875), (1, 702.2271118164062)]","[(1, 120.44297096946023), (4, 157.2544500177557), (2, 165.49075927734376), (0, 194.2091552734375), (5, 230.0312744140625), (3, 260.404150390625)]","[(0, 1320.877197265625), (1, 1423.7401123046875)]","[(5, 54.36767108623798), (1, 54.44545200892857), (2, 54.47844989483173), (4, 54.668919154575896), (0, 66.46182955228366), (3, 68.16648982121394)]","[(0, 1630.047119140625), (1, 1895.1953125)]"
8,"[(0, 2023.1558837890625), (1, 3037.0341796875)]","[(0, 992.3906860351562), (1, 1152.274169921875)]","[(0, 2804.6484375), (1, 3367.296142578125)]","[(0, 2934.0361328125), (1, 3056.18408203125)]","[(0, 2676.637939453125), (1, 1687.1937255859375)]","[(0, 3176.253173828125), (1, 2829.2509765625)]","[(0, 2896.507568359375), (1, 2879.66796875)]","[(0, 671.2127075195312), (1, 746.6552124023438)]","[(5, 46.92205810546875), (4, 47.64306640625), (3, 54.67404378255208), (2, 55.00640869140625), (1, 56.010597229003906), (0, 65.04921875)]","[(0, 1825.8814697265625), (1, 2415.08740234375)]","[(4, 44.71406936645508), (2, 50.13592998798077), (1, 52.02379557291667), (5, 55.808685302734375), (3, 67.88394165039062), (0, 79.2447509765625)]","[(0, 1762.4415283203125), (1, 2236.524658203125)]","[(4, 33.581528727213545), (1, 35.80251693725586), (5, 37.93013218470982), (2, 38.218387858072916), (0, 65.44218226841518), (3, 66.58277775691106)]","[(0, 553.14990234375), (1, 593.2369384765625)]"
9,"[(0, 1210.0076904296875), (1, 1787.2830810546875)]","[(0, 595.3416137695312), (1, 653.858642578125)]","[(0, 1878.67578125), (1, 1794.5384521484375)]","[(0, 4297.3388671875), (1, 4032.58984375)]","[(0, 711.3763427734375), (1, 641.0222778320312)]","[(0, 2526.45458984375), (1, 2543.911865234375)]","[(0, 3940.35107421875), (1, 3965.3935546875)]","[(0, 1001.3709716796875), (1, 664.9329833984375)]","[(4, 38.36269269670759), (5, 39.63960618239183), (2, 41.350943429129465), (1, 41.69097900390625), (0, 75.13431959885817), (3, 96.84161376953125)]","[(0, 536.949462890625), (1, 930.118408203125)]","[(4, 42.10322401258681), (3, 43.58869844324448), (0, 48.932926177978516), (1, 62.635519588694855), (5, 67.23726654052734), (2, 77.36334635416667)]","[(0, 2169.9892578125), (1, 1739.2227783203125)]","[(1, 43.633775983537944), (4, 44.31627478966346), (2, 52.78684645432692), (5, 57.03575134277344), (0, 85.10021464029948), (3, 95.72893732244319)]","[(0, 1229.4910888671875), (1, 1444.8037109375)]"
