,best
anaphoric-one-semantics,0.0
anaphoric-one-syntax,0.164
island-adjunct,0.822
island-complex-np,0.474
island-wh,0.96
principle_a_command,0.51
principle_a_locality,0.332
question-formation_or,0.67
question-formation_or_strict,0.054
question-formation_rr,0.722
question-formation_rr_strict,0.044
question-formation_sr,0.728
question-formation_sr_strict,0.04
wanna,0.4
