,anaphoric-one-semantics,anaphoric-one-syntax,island-adjunct,island-complex-np,island-wh,principle_a_command,principle_a_locality,question-formation_or,question-formation_rr,question-formation_sr,wanna
10,"[(0, 15431.27734375), (1, 16403.87109375)]","[(0, 5544.1611328125), (1, 5128.4150390625)]","[(0, 9637.078125), (1, 10029.005859375)]","[(0, 6044.69287109375), (1, 5516.2197265625)]","[(0, 7762.90087890625), (1, 7195.5908203125)]","[(0, 9615.228515625), (1, 9442.4814453125)]","[(0, 6535.353515625), (1, 7130.28564453125)]","[(0, 6871.00634765625), (1, 6721.85791015625)]","[(0, 9729.18359375), (1, 11780.904296875)]","[(0, 6300.39306640625), (1, 6434.69482421875)]","[(0, 8243.76953125), (1, 5327.47265625)]"
11,"[(0, 17055.392578125), (1, 18134.189453125)]","[(0, 3306.117919921875), (1, 3271.42626953125)]","[(0, 7773.90234375), (1, 6678.1279296875)]","[(0, 6299.9365234375), (1, 5752.24658203125)]","[(0, 8181.42529296875), (1, 6508.39697265625)]","[(0, 10047.6357421875), (1, 10349.54296875)]","[(0, 6305.033203125), (1, 6789.70654296875)]","[(0, 4224.5263671875), (1, 4537.890625)]","[(0, 6054.94482421875), (1, 2984.078125)]","[(0, 7138.9951171875), (1, 7326.47021484375)]","[(0, 7710.228515625), (1, 4683.693359375)]"
12,"[(0, 16830.5546875), (1, 19696.890625)]","[(0, 7105.84130859375), (1, 6766.216796875)]","[(0, 12549.8466796875), (1, 13154.88671875)]","[(0, 7018.763671875), (1, 7310.72412109375)]","[(0, 6244.93408203125), (1, 5905.9404296875)]","[(0, 11760.13671875), (1, 11364.6455078125)]","[(0, 9438.646484375), (1, 9278.552734375)]","[(0, 10271.3232421875), (1, 7210.26953125)]","[(0, 5636.0517578125), (1, 5362.537109375)]","[(0, 14850.1787109375), (1, 7058.68994140625)]","[(0, 8665.5615234375), (1, 5170.48193359375)]"
13,"[(0, 11816.1220703125), (1, 14089.9892578125)]","[(0, 6631.228515625), (1, 6442.90478515625)]","[(0, 16609.88671875), (1, 14782.3564453125)]","[(0, 8528.44921875), (1, 8227.3857421875)]","[(0, 6031.39111328125), (1, 5731.63525390625)]","[(0, 10328.7373046875), (1, 10369.22265625)]","[(0, 5672.595703125), (1, 5619.4189453125)]","[(0, 7176.12841796875), (1, 9774.9765625)]","[(0, 4962.28515625), (1, 5742.85693359375)]","[(0, 8899.78515625), (1, 10740.0439453125)]","[(0, 10312.4287109375), (1, 9855.44921875)]"
14,"[(0, 13068.681640625), (1, 15397.4228515625)]","[(0, 6167.89453125), (1, 5703.17822265625)]","[(0, 5135.3505859375), (1, 5979.14892578125)]","[(0, 9961.7177734375), (1, 10562.4892578125)]","[(0, 7364.7822265625), (1, 5942.85107421875)]","[(0, 10809.1357421875), (1, 10795.1669921875)]","[(0, 8324.8984375), (1, 8471.9541015625)]","[(0, 4594.64501953125), (1, 4815.72509765625)]","[(0, 7278.8408203125), (1, 3759.385986328125)]","[(0, 7914.40283203125), (1, 11656.228515625)]","[(0, 8050.33740234375), (1, 5410.263671875)]"
15,"[(0, 10308.564453125), (1, 11369.361328125)]","[(0, 6689.44189453125), (1, 7025.53369140625)]","[(0, 5334.849609375), (1, 4742.26708984375)]","[(0, 8663.5615234375), (1, 8949.2431640625)]","[(0, 4071.107421875), (1, 3745.722412109375)]","[(0, 8581.7900390625), (1, 8762.591796875)]","[(0, 14823.84765625), (1, 14927.4365234375)]","[(0, 4710.83154296875), (1, 3783.324951171875)]","[(0, 5691.453125), (1, 7831.609375)]","[(0, 10723.7509765625), (1, 5389.50537109375)]","[(0, 5464.38916015625), (1, 5210.92041015625)]"
16,"[(0, 9368.392578125), (1, 10742.318359375)]","[(0, 3338.95068359375), (1, 3333.736083984375)]","[(0, 6870.7705078125), (1, 7019.47998046875)]","[(0, 8559.2158203125), (1, 7763.13818359375)]","[(0, 9500.1455078125), (1, 9379.978515625)]","[(0, 8043.23876953125), (1, 7881.47998046875)]","[(0, 7734.21484375), (1, 8403.8056640625)]","[(0, 13175.703125), (1, 10283.359375)]","[(0, 8154.57421875), (1, 4819.86962890625)]","[(0, 10831.900390625), (1, 16553.259765625)]","[(0, 8651.7705078125), (1, 7799.0458984375)]"
17,"[(0, 16199.12890625), (1, 18915.1640625)]","[(0, 4573.41162109375), (1, 4586.68994140625)]","[(0, 6230.47216796875), (1, 6022.18896484375)]","[(0, 7867.70751953125), (1, 7743.2109375)]","[(0, 9138.2568359375), (1, 9016.2763671875)]","[(0, 7656.32861328125), (1, 7851.546875)]","[(0, 13991.1025390625), (1, 14532.51171875)]","[(0, 8672.3984375), (1, 8777.4296875)]","[(0, 7044.12451171875), (1, 13593.8544921875)]","[(0, 6774.029296875), (1, 7546.935546875)]","[(0, 7849.36767578125), (1, 5432.67724609375)]"
18,"[(0, 19612.2421875), (1, 22217.4765625)]","[(0, 6987.740234375), (1, 6813.1220703125)]","[(0, 5669.03759765625), (1, 5516.62451171875)]","[(0, 5688.5068359375), (1, 5406.2255859375)]","[(0, 6963.9375), (1, 5145.74365234375)]","[(0, 10253.8232421875), (1, 10190.2431640625)]","[(0, 12984.3544921875), (1, 11435.443359375)]","[(0, 9980.9658203125), (1, 18713.09765625)]","[(0, 3213.436279296875), (1, 5266.81689453125)]","[(0, 8616.3154296875), (1, 7982.89111328125)]","[(0, 10033.0341796875), (1, 8724.8515625)]"
19,"[(0, 16998.962890625), (1, 19517.568359375)]","[(0, 5857.33154296875), (1, 6018.537109375)]","[(0, 7311.21923828125), (1, 7022.7607421875)]","[(0, 8928.99609375), (1, 9696.900390625)]","[(0, 9559.775390625), (1, 9081.38671875)]","[(0, 10468.3642578125), (1, 10683.51171875)]","[(0, 6381.94775390625), (1, 5542.6435546875)]","[(0, 14333.3466796875), (1, 10094.8330078125)]","[(0, 3294.057861328125), (1, 3462.0107421875)]","[(0, 4470.4267578125), (1, 5911.044921875)]","[(0, 7477.00146484375), (1, 5338.67236328125)]"
20,"[(0, 8007.8857421875), (1, 9465.9697265625)]","[(0, 7029.50146484375), (1, 6755.28173828125)]","[(0, 9388.6064453125), (1, 9925.748046875)]","[(0, 8133.091796875), (1, 8560.9130859375)]","[(0, 6714.74609375), (1, 4917.40380859375)]","[(0, 17362.314453125), (1, 16283.466796875)]","[(0, 12554.3486328125), (1, 12611.4794921875)]","[(0, 6018.7958984375), (1, 6323.0859375)]","[(0, 4392.72412109375), (1, 7382.4814453125)]","[(0, 5228.9609375), (1, 7820.81689453125)]","[(0, 11470.427734375), (1, 7001.38818359375)]"
21,"[(0, 10381.421875), (1, 12066.4580078125)]","[(0, 4968.4833984375), (1, 5486.2939453125)]","[(0, 3975.1318359375), (1, 3999.163330078125)]","[(0, 6780.1494140625), (1, 7494.14208984375)]","[(0, 10448.865234375), (1, 9663.4267578125)]","[(0, 6577.810546875), (1, 6686.169921875)]","[(0, 9867.412109375), (1, 10120.8994140625)]","[(0, 6610.92138671875), (1, 6100.91015625)]","[(0, 4577.04638671875), (1, 7464.0498046875)]","[(0, 4037.419189453125), (1, 2315.93896484375)]","[(0, 10458.2958984375), (1, 6585.4619140625)]"
22,"[(0, 9647.9111328125), (1, 11522.3525390625)]","[(0, 3789.63720703125), (1, 3525.45458984375)]","[(0, 5876.21435546875), (1, 6191.7333984375)]","[(0, 8540.91796875), (1, 9037.48828125)]","[(0, 7677.15234375), (1, 5859.7060546875)]","[(0, 14187.0439453125), (1, 13701.5439453125)]","[(0, 8240.955078125), (1, 10833.2021484375)]","[(0, 5234.40966796875), (1, 5311.609375)]","[(0, 5646.85498046875), (1, 5043.59375)]","[(0, 3613.83544921875), (1, 6166.44189453125)]","[(0, 7292.37548828125), (1, 6336.7412109375)]"
23,"[(0, 14540.884765625), (1, 15345.9814453125)]","[(0, 5492.86962890625), (1, 5354.52978515625)]","[(0, 6359.66162109375), (1, 6949.1357421875)]","[(0, 7097.30078125), (1, 7063.6328125)]","[(0, 13891.6796875), (1, 13182.27734375)]","[(0, 15507.119140625), (1, 16409.42578125)]","[(0, 5445.80078125), (1, 6917.56982421875)]","[(0, 5993.8671875), (1, 6621.9130859375)]","[(0, 3875.796630859375), (1, 4454.41259765625)]","[(0, 8709.8876953125), (1, 6543.529296875)]","[(0, 10623.1513671875), (1, 6524.82861328125)]"
24,"[(0, 17870.7109375), (1, 21170.427734375)]","[(0, 4833.8037109375), (1, 4776.25341796875)]","[(0, 9152.0546875), (1, 9682.5029296875)]","[(0, 6835.09326171875), (1, 6768.359375)]","[(0, 5916.89404296875), (1, 4646.0927734375)]","[(0, 7337.671875), (1, 6972.94140625)]","[(0, 7408.0615234375), (1, 7774.2578125)]","[(0, 6397.53515625), (1, 9279.287109375)]","[(0, 7174.34912109375), (1, 8705.453125)]","[(0, 3977.312255859375), (1, 7128.42236328125)]","[(0, 7992.39013671875), (1, 4874.35986328125)]"
25,"[(0, 8959.19921875), (1, 10322.6806640625)]","[(0, 5373.29833984375), (1, 4825.33349609375)]","[(0, 7905.328125), (1, 7968.2568359375)]","[(0, 7845.06494140625), (1, 7686.91796875)]","[(0, 10848.5966796875), (1, 8968.244140625)]","[(0, 6572.6181640625), (1, 6608.30517578125)]","[(0, 12283.7412109375), (1, 11714.43359375)]","[(0, 5615.35302734375), (1, 3752.494140625)]","[(0, 7930.79833984375), (1, 6978.48974609375)]","[(0, 2820.42822265625), (1, 6033.54833984375)]","[(0, 8453.3603515625), (1, 5186.32958984375)]"
26,"[(0, 9736.4599609375), (1, 11133.6259765625)]","[(0, 5045.77783203125), (1, 5073.697265625)]","[(0, 7562.85107421875), (1, 8445.50390625)]","[(0, 11197.8466796875), (1, 10530.04296875)]","[(0, 11846.0673828125), (1, 9581.552734375)]","[(0, 10584.087890625), (1, 10587.41015625)]","[(0, 6394.16796875), (1, 6816.58642578125)]","[(0, 10038.173828125), (1, 7865.6962890625)]","[(0, 3772.88671875), (1, 4972.78369140625)]","[(0, 7390.4697265625), (1, 6577.0263671875)]","[(0, 8064.26806640625), (1, 4985.8798828125)]"
27,"[(0, 13874.6396484375), (1, 14664.900390625)]","[(0, 3889.341064453125), (1, 3593.839599609375)]","[(0, 9755.35546875), (1, 8120.18017578125)]","[(0, 8520.7900390625), (1, 8514.4541015625)]","[(0, 5963.6533203125), (1, 5667.37255859375)]","[(0, 5088.9521484375), (1, 5044.67138671875)]","[(0, 7326.58203125), (1, 8223.7373046875)]","[(0, 10575.26953125), (1, 10066.080078125)]","[(0, 6094.6875), (1, 8061.28466796875)]","[(0, 9924.6416015625), (1, 14635.53125)]","[(0, 7848.58935546875), (1, 7105.02099609375)]"
28,"[(0, 13863.4375), (1, 15758.3984375)]","[(0, 4788.51708984375), (1, 5156.55615234375)]","[(0, 4943.70263671875), (1, 4947.18310546875)]","[(0, 10404.7841796875), (1, 10390.2177734375)]","[(0, 5756.74169921875), (1, 5433.5009765625)]","[(0, 6755.3203125), (1, 6594.0400390625)]","[(0, 9546.6005859375), (1, 12447.232421875)]","[(0, 8627.111328125), (1, 4884.4248046875)]","[(0, 6343.5068359375), (1, 5247.14404296875)]","[(0, 6014.92822265625), (1, 4999.53125)]","[(0, 10849.216796875), (1, 6944.3525390625)]"
29,"[(0, 10778.1318359375), (1, 12418.1591796875)]","[(0, 3168.508056640625), (1, 3101.021728515625)]","[(0, 7108.4296875), (1, 6371.390625)]","[(0, 10794.5908203125), (1, 9827.38671875)]","[(0, 8243.1162109375), (1, 6487.98388671875)]","[(0, 5949.412109375), (1, 6063.16748046875)]","[(0, 8227.6669921875), (1, 10511.3505859375)]","[(0, 6247.1376953125), (1, 4668.2685546875)]","[(0, 11349.3525390625), (1, 6885.17431640625)]","[(0, 10060.119140625), (1, 6449.255859375)]","[(0, 6873.2216796875), (1, 6451.9990234375)]"
30,"[(0, 9790.0908203125), (1, 11250.4677734375)]","[(0, 4903.86474609375), (1, 4770.0673828125)]","[(0, 8068.92236328125), (1, 8154.29443359375)]","[(0, 12315.6591796875), (1, 11795.23828125)]","[(0, 12531.0947265625), (1, 9850.2724609375)]","[(0, 4658.142578125), (1, 4653.86181640625)]","[(0, 6199.50341796875), (1, 6176.76513671875)]","[(0, 4441.1572265625), (1, 5063.826171875)]","[(0, 6256.0146484375), (1, 4274.93896484375)]","[(0, 5037.7724609375), (1, 4599.18212890625)]","[(0, 15303.6416015625), (1, 15942.0693359375)]"
31,"[(0, 10612.0546875), (1, 11995.5849609375)]","[(0, 7298.56103515625), (1, 7508.17041015625)]","[(0, 7715.48046875), (1, 6571.06396484375)]","[(0, 5529.296875), (1, 5816.92236328125)]","[(0, 8789.90234375), (1, 8694.0205078125)]","[(0, 9126.30859375), (1, 9370.009765625)]","[(0, 7375.59912109375), (1, 7378.46923828125)]","[(0, 3802.873291015625), (1, 5966.4638671875)]","[(0, 6529.87109375), (1, 4885.09130859375)]","[(0, 6203.61962890625), (1, 11460.740234375)]","[(0, 6367.90380859375), (1, 6199.8583984375)]"
32,"[(0, 13859.8017578125), (1, 16091.4091796875)]","[(0, 8523.3427734375), (1, 7771.13037109375)]","[(0, 7322.4326171875), (1, 7666.43310546875)]","[(0, 8181.12109375), (1, 8202.3232421875)]","[(0, 9193.1767578125), (1, 9086.1943359375)]","[(0, 10394.30078125), (1, 9843.3037109375)]","[(0, 8044.34326171875), (1, 7407.8076171875)]","[(0, 4330.423828125), (1, 3946.443603515625)]","[(0, 5952.9140625), (1, 5151.27685546875)]","[(0, 5268.07763671875), (1, 4612.2275390625)]","[(0, 13122.84765625), (1, 8292.822265625)]"
33,"[(0, 13052.0654296875), (1, 15141.296875)]","[(0, 6880.0419921875), (1, 6271.2236328125)]","[(0, 7727.40966796875), (1, 8351.9833984375)]","[(0, 4347.74609375), (1, 4447.82421875)]","[(0, 9552.45703125), (1, 7308.15234375)]","[(0, 7323.04736328125), (1, 7608.9345703125)]","[(0, 8772.4169921875), (1, 8004.40380859375)]","[(0, 8995.1572265625), (1, 6927.9873046875)]","[(0, 4577.2294921875), (1, 4076.6162109375)]","[(0, 5338.98779296875), (1, 10527.421875)]","[(0, 6554.27197265625), (1, 5910.57763671875)]"
34,"[(0, 11724.5830078125), (1, 13612.4443359375)]","[(0, 6123.6962890625), (1, 6242.986328125)]","[(0, 7260.96044921875), (1, 7010.755859375)]","[(0, 9313.154296875), (1, 8765.0322265625)]","[(0, 12183.5703125), (1, 9865.4921875)]","[(0, 15937.40234375), (1, 16260.88671875)]","[(0, 7293.5234375), (1, 7078.36767578125)]","[(0, 8585.703125), (1, 10290.490234375)]","[(0, 6356.6240234375), (1, 5592.98095703125)]","[(0, 4388.48681640625), (1, 8027.162109375)]","[(0, 9869.3701171875), (1, 9313.6064453125)]"
35,"[(0, 14355.0693359375), (1, 17378.681640625)]","[(0, 5181.15869140625), (1, 5113.35400390625)]","[(0, 8653.9326171875), (1, 8479.48828125)]","[(0, 8042.16455078125), (1, 7889.2939453125)]","[(0, 13112.2509765625), (1, 11647.2392578125)]","[(0, 17154.900390625), (1, 17456.919921875)]","[(0, 20461.728515625), (1, 22503.88671875)]","[(0, 6359.51611328125), (1, 7867.69970703125)]","[(0, 13915.5341796875), (1, 9138.439453125)]","[(0, 9611.9560546875), (1, 9415.0029296875)]","[(0, 11208.958984375), (1, 11237.9326171875)]"
36,"[(0, 13947.140625), (1, 16514.70703125)]","[(0, 5237.7548828125), (1, 5314.75048828125)]","[(0, 5461.26318359375), (1, 4422.41650390625)]","[(0, 9911.21875), (1, 9848.4404296875)]","[(0, 11900.6455078125), (1, 10973.4404296875)]","[(0, 5836.57177734375), (1, 5714.45361328125)]","[(0, 11823.697265625), (1, 10784.5478515625)]","[(0, 7633.84326171875), (1, 7945.03759765625)]","[(0, 5600.25048828125), (1, 6301.4208984375)]","[(0, 3921.363525390625), (1, 2880.988037109375)]","[(0, 7542.97119140625), (1, 5027.5205078125)]"
37,"[(0, 16611.677734375), (1, 19263.818359375)]","[(0, 5773.0419921875), (1, 5965.35986328125)]","[(0, 7330.1044921875), (1, 8032.86669921875)]","[(0, 7853.3291015625), (1, 7766.462890625)]","[(0, 7692.30810546875), (1, 7196.15380859375)]","[(0, 6757.5947265625), (1, 6632.87890625)]","[(0, 15609.5576171875), (1, 11482.6201171875)]","[(0, 3122.572509765625), (1, 6087.7109375)]","[(0, 6262.32470703125), (1, 7053.58251953125)]","[(0, 6696.46923828125), (1, 8087.6357421875)]","[(0, 12683.8857421875), (1, 12730.08203125)]"
38,"[(0, 10497.9169921875), (1, 12317.279296875)]","[(0, 4063.434814453125), (1, 4120.24365234375)]","[(0, 4587.140625), (1, 4772.37451171875)]","[(0, 11580.7060546875), (1, 11399.185546875)]","[(0, 5579.66259765625), (1, 4371.9150390625)]","[(0, 8351.625), (1, 8343.8388671875)]","[(0, 7299.77978515625), (1, 7257.3330078125)]","[(0, 4463.72509765625), (1, 5376.08154296875)]","[(0, 6540.509765625), (1, 7146.65185546875)]","[(0, 3126.824951171875), (1, 6591.38720703125)]","[(0, 13877.55078125), (1, 8781.0048828125)]"
39,"[(0, 10470.80078125), (1, 11225.326171875)]","[(0, 3615.7900390625), (1, 3436.841796875)]","[(0, 9857.244140625), (1, 11301.9365234375)]","[(0, 6083.236328125), (1, 6437.27294921875)]","[(0, 8235.5810546875), (1, 6516.52099609375)]","[(0, 7304.62646484375), (1, 7445.96240234375)]","[(0, 5456.98876953125), (1, 4963.76171875)]","[(0, 10633.998046875), (1, 8278.8916015625)]","[(0, 8452.6669921875), (1, 7838.44677734375)]","[(0, 12970.4677734375), (1, 12333.748046875)]","[(0, 6591.3427734375), (1, 4704.8642578125)]"
40,"[(0, 12403.908203125), (1, 14600.0947265625)]","[(0, 3058.501953125), (1, 2866.056640625)]","[(0, 10079.1728515625), (1, 7854.24267578125)]","[(0, 8725.5927734375), (1, 8348.92578125)]","[(0, 8988.7509765625), (1, 8478.041015625)]","[(0, 9996.7587890625), (1, 9501.7490234375)]","[(0, 14959.53125), (1, 15162.177734375)]","[(0, 3902.095458984375), (1, 7483.1005859375)]","[(0, 3582.62255859375), (1, 5497.43408203125)]","[(0, 6244.59423828125), (1, 5537.74072265625)]","[(0, 7840.8388671875), (1, 5351.24755859375)]"
41,"[(0, 17964.708984375), (1, 19116.87890625)]","[(0, 4609.94091796875), (1, 4366.81494140625)]","[(0, 8759.525390625), (1, 8504.740234375)]","[(0, 8020.52734375), (1, 8788.578125)]","[(0, 10174.1533203125), (1, 9176.263671875)]","[(0, 6945.763671875), (1, 6964.6015625)]","[(0, 7765.57421875), (1, 8162.37060546875)]","[(0, 5695.4873046875), (1, 4322.6298828125)]","[(0, 14839.9873046875), (1, 8362.783203125)]","[(0, 8086.4326171875), (1, 8854.74609375)]","[(0, 8387.8798828125), (1, 7689.99755859375)]"
42,"[(0, 8109.0517578125), (1, 9902.8671875)]","[(0, 8513.0986328125), (1, 9310.169921875)]","[(0, 8174.8427734375), (1, 6790.48388671875)]","[(0, 6549.31689453125), (1, 6937.9580078125)]","[(0, 6868.1435546875), (1, 5385.8779296875)]","[(0, 5584.73046875), (1, 5626.13330078125)]","[(0, 8366.181640625), (1, 7688.7216796875)]","[(0, 4464.6318359375), (1, 4944.400390625)]","[(0, 4653.32470703125), (1, 4612.93994140625)]","[(0, 6104.24462890625), (1, 8356.740234375)]","[(0, 12138.8486328125), (1, 7446.43115234375)]"
43,"[(0, 12708.08984375), (1, 15007.328125)]","[(0, 7351.9609375), (1, 8088.12158203125)]","[(0, 7827.271484375), (1, 8153.59423828125)]","[(0, 6862.29052734375), (1, 6178.73876953125)]","[(0, 11460.16015625), (1, 8835.05859375)]","[(0, 5241.86279296875), (1, 5093.4287109375)]","[(0, 6286.6787109375), (1, 5346.29443359375)]","[(0, 8787.078125), (1, 5087.15673828125)]","[(0, 2865.545654296875), (1, 3382.8583984375)]","[(0, 7429.0244140625), (1, 7058.791015625)]","[(0, 8937.46484375), (1, 8368.8388671875)]"
44,"[(0, 12937.2001953125), (1, 13830.396484375)]","[(0, 8496.7705078125), (1, 8258.640625)]","[(0, 7724.89697265625), (1, 7312.80224609375)]","[(0, 4649.71826171875), (1, 4572.94482421875)]","[(0, 13765.1953125), (1, 11040.6220703125)]","[(0, 13880.2109375), (1, 14262.5361328125)]","[(0, 11344.3310546875), (1, 11958.302734375)]","[(0, 5780.4794921875), (1, 8937.7802734375)]","[(0, 4886.5078125), (1, 5546.5830078125)]","[(0, 5724.17333984375), (1, 6237.5888671875)]","[(0, 6252.12060546875), (1, 6029.7119140625)]"
45,"[(0, 14777.337890625), (1, 16688.1796875)]","[(0, 6934.77685546875), (1, 7498.47412109375)]","[(0, 6975.89501953125), (1, 7296.46630859375)]","[(0, 7464.0712890625), (1, 6359.56494140625)]","[(0, 11123.3837890625), (1, 10097.4912109375)]","[(0, 19381.830078125), (1, 18313.896484375)]","[(0, 6612.37158203125), (1, 6433.234375)]","[(0, 5652.33447265625), (1, 6416.75830078125)]","[(0, 6233.64013671875), (1, 6829.2685546875)]","[(0, 5407.80859375), (1, 3906.0830078125)]","[(0, 11479.5546875), (1, 8202.103515625)]"
46,"[(0, 14918.05859375), (1, 15891.4462890625)]","[(0, 3947.28662109375), (1, 3601.54931640625)]","[(0, 9331.681640625), (1, 10026.81640625)]","[(0, 6137.61669921875), (1, 6350.51025390625)]","[(0, 9544.234375), (1, 8760.9130859375)]","[(0, 11150.169921875), (1, 10788.8173828125)]","[(0, 5874.169921875), (1, 5788.83154296875)]","[(0, 5634.93359375), (1, 6087.64111328125)]","[(0, 7815.70947265625), (1, 7605.29296875)]","[(0, 12002.53125), (1, 8499.939453125)]","[(0, 7648.01611328125), (1, 7592.71240234375)]"
