,best
anaphoric-one-semantics,0.0
anaphoric-one-syntax,0.334
island-adjunct,0.65
island-complex-np,0.534
island-wh,1.0
principle_a_command,0.538
principle_a_locality,0.376
question-formation_or,0.478
question-formation_rr,0.476
question-formation_sr,0.446
wanna,0.488
