,best
anaphoric-one-semantics,0.0
anaphoric-one-syntax,0.088
island-adjunct,0.69
island-complex-np,0.346
island-wh,0.942
principle_a_command,0.472
principle_a_locality,0.298
question-formation_or,0.654
question-formation_or_strict,0.016
question-formation_rr,0.702
question-formation_rr_strict,0.02
question-formation_sr,0.668
question-formation_sr_strict,0.014
wanna,0.186
