,anaphoric-one-semantics,anaphoric-one-syntax,island-adjunct,island-complex-np,island-wh,principle_a_command,principle_a_locality,question-formation_or,question-formation_rr,question-formation_sr,wanna
21,"[(0, 13705.8427734375), (1, 16020.9267578125)]","[(0, 5157.25927734375), (1, 5370.93115234375)]","[(0, 4568.18115234375), (1, 4768.34375)]","[(0, 7466.27783203125), (1, 7915.8369140625)]","[(0, 7211.48681640625), (1, 6947.38037109375)]","[(0, 10088.009765625), (1, 9157.7646484375)]","[(0, 8232.76953125), (1, 6625.30517578125)]","[(0, 7648.52001953125), (1, 6872.61181640625)]","[(0, 5949.123046875), (1, 5972.5947265625)]","[(0, 5791.255859375), (1, 5859.046875)]","[(0, 12984.29296875), (1, 10332.490234375)]"
22,"[(0, 9922.95703125), (1, 11756.3916015625)]","[(0, 5737.29541015625), (1, 5417.07373046875)]","[(0, 5952.23828125), (1, 6426.40380859375)]","[(0, 9384.193359375), (1, 9566.49609375)]","[(0, 11164.26953125), (1, 9922.3984375)]","[(0, 11756.4599609375), (1, 12160.4462890625)]","[(0, 8646.533203125), (1, 10516.8857421875)]","[(0, 7699.41943359375), (1, 7563.9765625)]","[(0, 7735.27685546875), (1, 6782.06396484375)]","[(0, 5136.0849609375), (1, 5763.349609375)]","[(0, 8142.5908203125), (1, 6275.20166015625)]"
23,"[(0, 10881.328125), (1, 12144.73046875)]","[(0, 7751.08642578125), (1, 8044.58056640625)]","[(0, 5252.35595703125), (1, 5394.6787109375)]","[(0, 10470.6416015625), (1, 10735.8662109375)]","[(0, 9155.755859375), (1, 8787.740234375)]","[(0, 9833.10546875), (1, 11384.7900390625)]","[(0, 6311.84375), (1, 7244.41552734375)]","[(0, 6842.6787109375), (1, 9223.966796875)]","[(0, 5091.85986328125), (1, 5029.8994140625)]","[(0, 9413.826171875), (1, 9261.78125)]","[(0, 11302.7548828125), (1, 8902.23828125)]"
24,"[(0, 13952.421875), (1, 16398.3984375)]","[(0, 6587.30224609375), (1, 6920.625)]","[(0, 13843.8037109375), (1, 13744.2080078125)]","[(0, 7033.6591796875), (1, 6925.265625)]","[(0, 8621.8642578125), (1, 7543.10009765625)]","[(0, 8083.6875), (1, 6628.35791015625)]","[(0, 7702.55615234375), (1, 9216.7216796875)]","[(0, 6556.6728515625), (1, 8116.64208984375)]","[(0, 6069.080078125), (1, 7445.5859375)]","[(0, 7837.64697265625), (1, 8875.9423828125)]","[(0, 11256.84375), (1, 8542.7509765625)]"
25,"[(0, 9068.9150390625), (1, 9830.43359375)]","[(0, 7251.5419921875), (1, 6845.060546875)]","[(0, 13915.228515625), (1, 14024.9814453125)]","[(0, 11920.865234375), (1, 11750.91015625)]","[(0, 7915.7919921875), (1, 7527.79345703125)]","[(0, 10626.7392578125), (1, 9143.984375)]","[(0, 12738.2783203125), (1, 9568.8134765625)]","[(0, 7615.99169921875), (1, 6043.97216796875)]","[(0, 7988.05419921875), (1, 7934.27783203125)]","[(0, 5476.2626953125), (1, 7982.80712890625)]","[(0, 8993.810546875), (1, 6707.69970703125)]"
26,"[(0, 11276.4423828125), (1, 13087.6015625)]","[(0, 7127.46435546875), (1, 6881.6630859375)]","[(0, 11182.2451171875), (1, 11894.291015625)]","[(0, 11465.7138671875), (1, 10639.251953125)]","[(0, 8773.8056640625), (1, 8142.88623046875)]","[(0, 8489.5859375), (1, 9673.9287109375)]","[(0, 9527.6640625), (1, 9458.6953125)]","[(0, 12572.6201171875), (1, 9231.861328125)]","[(0, 6846.373046875), (1, 7067.0625)]","[(0, 9977.681640625), (1, 10516.99609375)]","[(0, 11222.2431640625), (1, 8219.9189453125)]"
27,"[(0, 10351.4970703125), (1, 11474.46484375)]","[(0, 6121.87451171875), (1, 5649.04736328125)]","[(0, 7404.1064453125), (1, 7444.25830078125)]","[(0, 12176.310546875), (1, 13447.7880859375)]","[(0, 5938.9248046875), (1, 5605.01123046875)]","[(0, 8379.197265625), (1, 7670.57958984375)]","[(0, 8861.1240234375), (1, 9251.2412109375)]","[(0, 10249.404296875), (1, 10253.7841796875)]","[(0, 6931.97998046875), (1, 7960.41845703125)]","[(0, 9064.349609375), (1, 10893.5498046875)]","[(0, 9997.2646484375), (1, 7637.01123046875)]"
28,"[(0, 14892.96875), (1, 16747.234375)]","[(0, 6716.16162109375), (1, 6640.7841796875)]","[(0, 8973.8818359375), (1, 9556.8125)]","[(0, 7566.7978515625), (1, 8271.6630859375)]","[(0, 5755.390625), (1, 5450.44580078125)]","[(0, 8869.189453125), (1, 9780.740234375)]","[(0, 9872.5791015625), (1, 13547.703125)]","[(0, 8598.322265625), (1, 8429.5234375)]","[(0, 8429.7080078125), (1, 8831.2001953125)]","[(0, 8625.43359375), (1, 8245.5380859375)]","[(0, 12921.20703125), (1, 9576.14453125)]"
29,"[(0, 12050.8408203125), (1, 12965.6328125)]","[(0, 5131.90380859375), (1, 4831.8310546875)]","[(0, 5835.5478515625), (1, 5583.447265625)]","[(0, 8299.927734375), (1, 8054.353515625)]","[(0, 10859.2158203125), (1, 9622.888671875)]","[(0, 6630.12744140625), (1, 6906.9169921875)]","[(0, 8842.4755859375), (1, 12110.4150390625)]","[(0, 7791.7158203125), (1, 6613.6513671875)]","[(0, 9252.150390625), (1, 7824.1220703125)]","[(0, 9464.9765625), (1, 7892.228515625)]","[(0, 8027.59033203125), (1, 6802.71484375)]"
30,"[(0, 13876.201171875), (1, 16095.921875)]","[(0, 7369.623046875), (1, 7451.24072265625)]","[(0, 11978.9404296875), (1, 11656.017578125)]","[(0, 8986.1455078125), (1, 8714.490234375)]","[(0, 9470.4296875), (1, 8163.0478515625)]","[(0, 7739.7041015625), (1, 7258.73095703125)]","[(0, 7119.47509765625), (1, 7159.03271484375)]","[(0, 5996.2626953125), (1, 6943.220703125)]","[(0, 5361.5302734375), (1, 4790.40869140625)]","[(0, 9307.9150390625), (1, 6806.5439453125)]","[(0, 11271.58203125), (1, 10115.8232421875)]"
31,"[(0, 11036.421875), (1, 11924.1396484375)]","[(0, 8614.3427734375), (1, 9626.1845703125)]","[(0, 8108.580078125), (1, 7454.1689453125)]","[(0, 9472.3984375), (1, 10131.6669921875)]","[(0, 7551.39208984375), (1, 7964.69384765625)]","[(0, 8132.9833984375), (1, 9430.4951171875)]","[(0, 7047.45751953125), (1, 7088.3857421875)]","[(0, 8716.52734375), (1, 11701.560546875)]","[(0, 6168.32373046875), (1, 6807.341796875)]","[(0, 10204.5302734375), (1, 11499.2998046875)]","[(0, 8870.43359375), (1, 7217.00537109375)]"
32,"[(0, 13225.48046875), (1, 14963.8828125)]","[(0, 10077.3466796875), (1, 9865.3701171875)]","[(0, 7849.1435546875), (1, 7467.95849609375)]","[(0, 11527.7822265625), (1, 11776.25390625)]","[(0, 7468.24365234375), (1, 7828.88427734375)]","[(0, 10269.5703125), (1, 8778.2080078125)]","[(0, 10379.076171875), (1, 8702.7138671875)]","[(0, 7085.662109375), (1, 4800.0849609375)]","[(0, 7154.95751953125), (1, 6004.9267578125)]","[(0, 6982.6572265625), (1, 8035.30322265625)]","[(0, 14026.76171875), (1, 11463.63671875)]"
33,"[(0, 13566.087890625), (1, 14815.2822265625)]","[(0, 7931.2373046875), (1, 7684.01513671875)]","[(0, 12406.4052734375), (1, 13504.759765625)]","[(0, 6353.45458984375), (1, 6407.6220703125)]","[(0, 15128.2060546875), (1, 13866.583984375)]","[(0, 9923.013671875), (1, 9585.52734375)]","[(0, 9581.97265625), (1, 8347.8271484375)]","[(0, 13959.3701171875), (1, 8368.2724609375)]","[(0, 6604.1279296875), (1, 6082.267578125)]","[(0, 8018.0185546875), (1, 11161.3095703125)]","[(0, 10354.3408203125), (1, 7007.640625)]"
34,"[(0, 12555.666015625), (1, 13783.849609375)]","[(0, 7372.1953125), (1, 7067.52783203125)]","[(0, 8198.5849609375), (1, 7995.07373046875)]","[(0, 14689.212890625), (1, 13412.322265625)]","[(0, 8396.138671875), (1, 8147.912109375)]","[(0, 14262.794921875), (1, 15808.1162109375)]","[(0, 7702.50439453125), (1, 8248.275390625)]","[(0, 8639.1572265625), (1, 10183.2099609375)]","[(0, 6713.60009765625), (1, 6497.52587890625)]","[(0, 9824.1162109375), (1, 9007.6650390625)]","[(0, 9481.9794921875), (1, 7587.4140625)]"
35,"[(0, 11554.505859375), (1, 13472.6904296875)]","[(0, 7259.65869140625), (1, 7341.80859375)]","[(0, 13260.8818359375), (1, 12323.77734375)]","[(0, 12227.2890625), (1, 12708.5751953125)]","[(0, 7205.9462890625), (1, 5869.1689453125)]","[(0, 12916.6240234375), (1, 14380.0205078125)]","[(0, 12842.3125), (1, 11704.3603515625)]","[(0, 10705.919921875), (1, 10629.71875)]","[(0, 6354.72705078125), (1, 5174.59130859375)]","[(0, 9622.548828125), (1, 10998.7333984375)]","[(0, 10197.3115234375), (1, 8114.31982421875)]"
36,"[(0, 11712.412109375), (1, 13557.6689453125)]","[(0, 6480.26708984375), (1, 6599.51953125)]","[(0, 7663.07080078125), (1, 6728.93896484375)]","[(0, 8283.9619140625), (1, 7905.65234375)]","[(0, 7670.0458984375), (1, 7012.22021484375)]","[(0, 7575.310546875), (1, 6814.123046875)]","[(0, 12550.9365234375), (1, 12261.900390625)]","[(0, 8995.9462890625), (1, 8486.501953125)]","[(0, 7109.7861328125), (1, 6562.23388671875)]","[(0, 5515.90380859375), (1, 4789.40771484375)]","[(0, 10520.5576171875), (1, 8758.3564453125)]"
37,"[(0, 13490.935546875), (1, 15631.44140625)]","[(0, 7497.0654296875), (1, 7489.8193359375)]","[(0, 10948.3955078125), (1, 11888.099609375)]","[(0, 10443.8935546875), (1, 10158.001953125)]","[(0, 6625.02099609375), (1, 6213.67919921875)]","[(0, 7988.9228515625), (1, 7038.765625)]","[(0, 13035.1484375), (1, 11413.4130859375)]","[(0, 5972.01416015625), (1, 7889.64697265625)]","[(0, 6780.75732421875), (1, 7108.484375)]","[(0, 9523.67578125), (1, 11475.5048828125)]","[(0, 11174.7939453125), (1, 8820.0146484375)]"
38,"[(0, 14505.345703125), (1, 15782.19140625)]","[(0, 6438.37158203125), (1, 6559.92529296875)]","[(0, 10099.3017578125), (1, 9695.1806640625)]","[(0, 10555.662109375), (1, 10717.3505859375)]","[(0, 9236.8984375), (1, 8609.8916015625)]","[(0, 8137.11083984375), (1, 8966.0380859375)]","[(0, 7513.298828125), (1, 6454.06689453125)]","[(0, 8105.62646484375), (1, 7964.75439453125)]","[(0, 6631.708984375), (1, 7076.3154296875)]","[(0, 5753.34375), (1, 7711.669921875)]","[(0, 12333.5478515625), (1, 9805.8544921875)]"
39,"[(0, 13253.978515625), (1, 13984.3935546875)]","[(0, 5939.14013671875), (1, 5967.98291015625)]","[(0, 14810.7763671875), (1, 16864.98828125)]","[(0, 10622.94921875), (1, 10669.3486328125)]","[(0, 7160.7802734375), (1, 6531.939453125)]","[(0, 6125.6875), (1, 7303.720703125)]","[(0, 6271.68994140625), (1, 5613.7412109375)]","[(0, 9389.0361328125), (1, 7662.7568359375)]","[(0, 7181.283203125), (1, 7978.46142578125)]","[(0, 9960.986328125), (1, 9978.2431640625)]","[(0, 8662.677734375), (1, 6778.4169921875)]"
40,"[(0, 12407.28125), (1, 14157.9169921875)]","[(0, 4957.734375), (1, 4526.35888671875)]","[(0, 8748.1474609375), (1, 7845.529296875)]","[(0, 9083.69921875), (1, 9133.65625)]","[(0, 5908.85302734375), (1, 5662.53173828125)]","[(0, 7993.251953125), (1, 6819.466796875)]","[(0, 9991.6123046875), (1, 12532.6357421875)]","[(0, 5392.564453125), (1, 7456.52880859375)]","[(0, 5109.732421875), (1, 6972.31640625)]","[(0, 7204.0634765625), (1, 9328.9228515625)]","[(0, 12380.40234375), (1, 9503.462890625)]"
41,"[(0, 17388.033203125), (1, 18295.56640625)]","[(0, 7291.8056640625), (1, 6831.10498046875)]","[(0, 14787.3896484375), (1, 13330.8876953125)]","[(0, 7036.73876953125), (1, 7794.35400390625)]","[(0, 7406.521484375), (1, 6589.30615234375)]","[(0, 11029.00390625), (1, 10494.904296875)]","[(0, 9323.658203125), (1, 8419.6083984375)]","[(0, 7596.98583984375), (1, 6057.0703125)]","[(0, 6624.66064453125), (1, 5920.26953125)]","[(0, 11345.21875), (1, 12891.3349609375)]","[(0, 9831.9609375), (1, 6676.73291015625)]"
42,"[(0, 10798.89453125), (1, 12426.2744140625)]","[(0, 7596.29736328125), (1, 9174.2158203125)]","[(0, 8213.09375), (1, 7558.265625)]","[(0, 10475.0751953125), (1, 11046.94140625)]","[(0, 11520.36328125), (1, 9885.9765625)]","[(0, 9093.1123046875), (1, 9148.947265625)]","[(0, 11674.8408203125), (1, 10788.5703125)]","[(0, 7717.1435546875), (1, 7796.04150390625)]","[(0, 7838.05810546875), (1, 7176.06005859375)]","[(0, 8102.8984375), (1, 7926.60888671875)]","[(0, 11175.61328125), (1, 8322.9697265625)]"
43,"[(0, 11462.7509765625), (1, 12564.0380859375)]","[(0, 6783.00830078125), (1, 8010.0166015625)]","[(0, 11532.4111328125), (1, 12286.775390625)]","[(0, 11240.5048828125), (1, 9576.974609375)]","[(0, 9808.98828125), (1, 8123.73583984375)]","[(0, 8151.72119140625), (1, 6885.3720703125)]","[(0, 7266.18310546875), (1, 6846.5947265625)]","[(0, 9833.283203125), (1, 6952.9541015625)]","[(0, 4730.744140625), (1, 5568.09033203125)]","[(0, 7443.080078125), (1, 8531.9140625)]","[(0, 9639.9365234375), (1, 8311.5390625)]"
44,"[(0, 11177.1591796875), (1, 12384.0166015625)]","[(0, 7784.58544921875), (1, 7722.9892578125)]","[(0, 7188.7177734375), (1, 6856.97802734375)]","[(0, 10144.1962890625), (1, 10078.9130859375)]","[(0, 10197.01953125), (1, 9270.6181640625)]","[(0, 9841.9609375), (1, 11543.283203125)]","[(0, 8254.6328125), (1, 9424.228515625)]","[(0, 7083.046875), (1, 7539.353515625)]","[(0, 7447.6103515625), (1, 7097.06396484375)]","[(0, 8980.1318359375), (1, 9341.2802734375)]","[(0, 7076.7138671875), (1, 5667.177734375)]"
45,"[(0, 12852.1640625), (1, 13497.0341796875)]","[(0, 6922.61181640625), (1, 6912.109375)]","[(0, 11678.716796875), (1, 11650.8271484375)]","[(0, 9648.876953125), (1, 8691.939453125)]","[(0, 10271.2353515625), (1, 9452.2841796875)]","[(0, 11417.8984375), (1, 12411.896484375)]","[(0, 8044.5654296875), (1, 6610.59326171875)]","[(0, 7328.7900390625), (1, 10376.32421875)]","[(0, 8542.123046875), (1, 7407.22119140625)]","[(0, 7150.46923828125), (1, 6676.13427734375)]","[(0, 13855.30859375), (1, 12312.546875)]"
46,"[(0, 14337.720703125), (1, 15007.3994140625)]","[(0, 6595.17822265625), (1, 5845.26708984375)]","[(0, 8293.4951171875), (1, 9188.6103515625)]","[(0, 7594.48681640625), (1, 8578.1416015625)]","[(0, 9149.3837890625), (1, 9196.615234375)]","[(0, 11447.8056640625), (1, 9729.92578125)]","[(0, 6601.3134765625), (1, 6992.63330078125)]","[(0, 7440.09228515625), (1, 7999.72607421875)]","[(0, 7987.64306640625), (1, 8461.0224609375)]","[(0, 9789.044921875), (1, 10809.146484375)]","[(0, 9494.5751953125), (1, 7875.85205078125)]"
