,anaphoric-one-semantics,anaphoric-one-syntax,island-adjunct,island-complex-np,island-wh,principle_a_command,principle_a_locality,question-formation_or,question-formation_or_strict,question-formation_rr,question-formation_rr_strict,question-formation_sr,question-formation_sr_strict,wanna
0,"[(0, 27560.142578125), (1, 30655.03125)]","[(0, 46115.21875), (1, 49484.9296875)]","[(0, 16146.458984375), (1, 14960.9140625)]","[(0, 16809.029296875), (1, 17316.029296875)]","[(0, 22418.35546875), (1, 19990.6875)]","[(0, 26548.095703125), (1, 24917.966796875)]","[(0, 29370.400390625), (1, 26962.0)]","[(0, 25457.263671875), (1, 35916.5859375)]","[(4, 1682.2612591911766), (3, 1866.599609375), (1, 2195.788541666667), (5, 2283.019010416667), (0, 3004.463448660714), (2, 3081.3431490384614)]","[(0, 42782.81640625), (1, 31307.890625)]","[(1, 1261.9229266826924), (0, 1275.6221516927083), (4, 1463.59921875), (2, 1746.4545454545455), (3, 1978.317103794643), (5, 2105.0318509615386)]","[(0, 32976.26953125), (1, 29720.376953125)]","[(1, 2069.8481889204545), (0, 2357.355078125), (2, 2528.6748046875), (4, 2845.8515625), (3, 3287.058203125), (5, 3537.550390625)]","[(0, 35200.30859375), (1, 32761.015625)]"
1,"[(0, 43111.5390625), (1, 45376.07421875)]","[(0, 39251.78125), (1, 41805.86328125)]","[(0, 10681.3623046875), (1, 10570.228515625)]","[(0, 14421.537109375), (1, 14538.6806640625)]","[(0, 17400.390625), (1, 14285.787109375)]","[(0, 35645.30859375), (1, 37418.43359375)]","[(0, 24144.966796875), (1, 22854.609375)]","[(0, 29985.4296875), (1, 22192.576171875)]","[(4, 2189.204012784091), (1, 2341.6704545454545), (3, 2557.537890625), (5, 2571.9935546875), (0, 2757.844140625), (2, 2783.13984375)]","[(0, 13847.8447265625), (1, 15795.6669921875)]","[(3, 2626.751775568182), (4, 2671.9236653645835), (0, 2804.3371803977275), (5, 2907.052911931818), (1, 2922.7421875), (2, 3139.564630681818)]","[(0, 28751.416015625), (1, 29240.052734375)]","[(3, 2387.38671875), (4, 2389.52880859375), (0, 2460.294921875), (5, 2471.3713727678573), (1, 2597.9776785714284), (2, 2920.3515625)]","[(0, 28810.318359375), (1, 20303.830078125)]"
2,"[(0, 45359.45703125), (1, 48798.73828125)]","[(0, 43512.2421875), (1, 44051.9453125)]","[(0, 16372.2861328125), (1, 18314.314453125)]","[(0, 23001.615234375), (1, 19891.64453125)]","[(0, 17282.29296875), (1, 14879.3974609375)]","[(0, 28018.240234375), (1, 26459.98046875)]","[(0, 36243.67578125), (1, 37388.64453125)]","[(0, 46164.19140625), (1, 28334.75390625)]","[(1, 1345.7279947916666), (2, 1480.2237723214287), (0, 1752.5880408653845), (4, 2019.8306790865386), (3, 2285.8753551136365), (5, 2330.1598307291665)]","[(0, 39242.94921875), (1, 23185.53515625)]","[(3, 2137.4861778846152), (4, 2223.528878348214), (0, 2461.5854048295455), (5, 2500.2112630208335), (2, 2713.9072265625), (1, 2735.7718098958335)]","[(0, 46669.3125), (1, 48980.15625)]","[(1, 1919.6862571022727), (4, 1974.053622159091), (2, 2088.5705078125), (5, 2103.69921875), (0, 2275.5849609375), (3, 2457.6330078125)]","[(0, 39793.78125), (1, 28303.318359375)]"
3,"[(0, 30316.50390625), (1, 32615.74609375)]","[(0, 45789.171875), (1, 47496.78515625)]","[(0, 21443.337890625), (1, 22984.642578125)]","[(0, 26532.705078125), (1, 27119.357421875)]","[(0, 18277.341796875), (1, 16068.576171875)]","[(0, 29150.537109375), (1, 25285.638671875)]","[(0, 26773.1328125), (1, 25577.16015625)]","[(0, 34874.1875), (1, 30934.52734375)]","[(4, 3005.5319602272725), (5, 3586.254296875), (3, 3764.8015625), (1, 4303.887073863636), (2, 5006.551953125), (0, 5473.096484375)]","[(0, 34299.9375), (1, 18443.140625)]","[(1, 2396.9068509615386), (2, 2540.5432942708335), (4, 2595.364783653846), (5, 2704.4611002604165), (0, 2741.5911458333335), (3, 2888.2972005208335)]","[(0, 21320.27734375), (1, 26063.546875)]","[(1, 2683.6889204545455), (2, 2981.201171875), (0, 3145.114453125), (4, 5304.651278409091), (5, 5936.83828125), (3, 6253.328125)]","[(0, 25994.935546875), (1, 23825.6484375)]"
4,"[(0, 31576.140625), (1, 34342.8125)]","[(0, 23404.0), (1, 23753.931640625)]","[(0, 18110.736328125), (1, 15375.5732421875)]","[(0, 16647.232421875), (1, 20186.94140625)]","[(0, 27304.05078125), (1, 19026.810546875)]","[(0, 41825.68359375), (1, 45872.9609375)]","[(0, 52646.15234375), (1, 55286.515625)]","[(0, 28749.60546875), (1, 45386.328125)]","[(1, 2015.2606770833333), (0, 2049.340594951923), (4, 2080.4225725446427), (3, 2358.3557942708335), (5, 2577.1570638020835), (2, 2720.15234375)]","[(0, 29577.4453125), (1, 28817.765625)]","[(1, 1432.1626674107142), (2, 1514.4981971153845), (0, 1652.6490885416667), (4, 1956.2163461538462), (5, 2136.416015625), (3, 2441.062322443182)]","[(0, 24302.1015625), (1, 46403.9140625)]","[(4, 1647.8231201171875), (3, 2405.7218191964284), (5, 2539.044921875), (1, 2589.716064453125), (0, 3691.8512834821427), (2, 3970.6037946428573)]","[(0, 25034.466796875), (1, 25942.359375)]"
5,"[(0, 27568.81640625), (1, 31330.11328125)]","[(0, 24554.400390625), (1, 24705.33984375)]","[(0, 11815.5927734375), (1, 12190.0439453125)]","[(0, 15687.3994140625), (1, 18209.349609375)]","[(0, 20919.294921875), (1, 13847.3955078125)]","[(0, 37149.08984375), (1, 35049.66796875)]","[(0, 24917.087890625), (1, 22999.025390625)]","[(0, 52948.00390625), (1, 31714.751953125)]","[(4, 2148.9831321022725), (5, 2410.67734375), (1, 2648.2650923295455), (3, 2658.7443359375), (2, 2950.34921875), (0, 3194.0244140625)]","[(0, 40172.265625), (1, 67736.453125)]","[(4, 2604.645733173077), (5, 2771.0944010416665), (3, 2921.396306818182), (2, 3066.5006009615386), (1, 3290.8356584821427), (0, 3304.0358072916665)]","[(0, 21695.712890625), (1, 20311.576171875)]","[(1, 2106.7587890625), (2, 2220.5552201704545), (0, 2277.799715909091), (4, 3907.8997395833335), (5, 4129.533380681818), (3, 4245.821732954545)]","[(0, 24287.041015625), (1, 16776.23046875)]"
6,"[(0, 39469.0078125), (1, 41569.39453125)]","[(0, 40387.4609375), (1, 43468.56640625)]","[(0, 18775.01953125), (1, 15896.3720703125)]","[(0, 24742.123046875), (1, 25577.525390625)]","[(0, 15241.4208984375), (1, 14128.0)]","[(0, 30295.03125), (1, 32284.7109375)]","[(0, 36813.5546875), (1, 34190.8203125)]","[(0, 36528.84375), (1, 38300.0859375)]","[(5, 3418.1793323863635), (2, 3532.419744318182), (4, 3604.1451822916665), (3, 3642.514559659091), (0, 3692.924005681818), (1, 3778.4085286458335)]","[(0, 33821.79296875), (1, 35177.7890625)]","[(1, 2984.0169270833335), (0, 2992.712713068182), (2, 3554.86953125), (3, 3608.0282451923076), (4, 3653.6936383928573), (5, 4677.9599609375)]","[(0, 30729.259765625), (1, 44805.359375)]","[(3, 1892.0811197916667), (4, 2438.00634765625), (5, 2492.520089285714), (1, 2882.796354166667), (0, 3796.13671875), (2, 3887.8380408653848)]","[(0, 29192.794921875), (1, 30083.216796875)]"
7,"[(0, 48379.1015625), (1, 53412.56640625)]","[(0, 32620.2265625), (1, 35021.16796875)]","[(0, 11826.1552734375), (1, 12510.4619140625)]","[(0, 18270.962890625), (1, 17311.17578125)]","[(0, 10925.5732421875), (1, 9531.654296875)]","[(0, 43984.0234375), (1, 41416.84765625)]","[(0, 23626.869140625), (1, 22257.64453125)]","[(0, 59251.6953125), (1, 70163.84375)]","[(4, 2768.3641183035716), (5, 2916.7337740384614), (2, 3080.801822916667), (1, 3092.30078125), (3, 3446.10546875), (0, 3499.3766741071427)]","[(0, 41227.2578125), (1, 14579.890625)]","[(1, 1998.5369318181818), (2, 2241.6216796875), (4, 2245.9465553977275), (0, 2460.5173828125), (5, 2542.043359375), (3, 2775.0642578125)]","[(0, 51919.1953125), (1, 34351.1328125)]","[(0, 999.1261268028846), (1, 1122.8251255580358), (2, 1132.7759164663462), (3, 1199.2646484375), (4, 1347.5482700892858), (5, 1358.079326923077)]","[(0, 31177.65625), (1, 30017.876953125)]"
8,"[(0, 25064.806640625), (1, 27601.935546875)]","[(0, 35372.5703125), (1, 37104.40625)]","[(0, 19142.857421875), (1, 21070.0)]","[(0, 17700.23046875), (1, 17348.611328125)]","[(0, 23585.6953125), (1, 19678.75390625)]","[(0, 33201.29296875), (1, 35956.72265625)]","[(0, 15737.3134765625), (1, 16076.623046875)]","[(0, 40528.79296875), (1, 33521.6796875)]","[(4, 2591.34912109375), (3, 2695.9763020833334), (5, 2832.68671875), (1, 4296.9453125), (0, 4592.789583333333), (2, 4747.799479166667)]","[(0, 39125.046875), (1, 32985.015625)]","[(1, 1386.6212239583333), (0, 1570.934795673077), (2, 1601.0267427884614), (4, 2333.52783203125), (5, 3085.563058035714), (3, 3180.984375)]","[(0, 30899.29296875), (1, 52964.1171875)]","[(4, 1209.8779947916667), (2, 1305.7145833333334), (1, 1323.7764892578125), (5, 1339.4609375), (0, 1760.3221261160713), (3, 1898.530498798077)]","[(0, 21393.98828125), (1, 15338.16796875)]"
9,"[(0, 29522.23828125), (1, 32809.13671875)]","[(0, 39384.48046875), (1, 40395.6640625)]","[(0, 14393.9052734375), (1, 14169.451171875)]","[(0, 22013.908203125), (1, 21379.466796875)]","[(0, 8422.08984375), (1, 7055.9306640625)]","[(0, 44155.921875), (1, 47294.203125)]","[(0, 15898.4345703125), (1, 15120.158203125)]","[(0, 46752.5703125), (1, 33290.546875)]","[(4, 1669.1368582589287), (5, 1689.1323617788462), (1, 1999.7951822916666), (2, 2142.294503348214), (0, 2257.465294471154), (3, 2290.0777994791665)]","[(0, 38047.03515625), (1, 35817.12109375)]","[(4, 2170.9932725694443), (5, 2365.519775390625), (3, 2748.7300091911766), (1, 3454.120404411765), (2, 3616.719791666667), (0, 3675.653076171875)]","[(0, 48930.8515625), (1, 28091.927734375)]","[(2, 1426.7992788461538), (1, 1434.0609654017858), (5, 2408.5515950520835), (0, 2460.3367513020835), (4, 2570.0763221153848), (3, 4049.564275568182)]","[(0, 38843.6875), (1, 26113.556640625)]"
10,"[(0, 29648.7265625), (1, 31250.9453125)]","[(0, 42649.7265625), (1, 40601.5625)]","[(0, 22195.833984375), (1, 22958.11328125)]","[(0, 26579.708984375), (1, 24428.529296875)]","[(0, 7448.66162109375), (1, 6423.70166015625)]","[(0, 53796.3359375), (1, 50987.77734375)]","[(0, 10371.60546875), (1, 10426.259765625)]","[(0, 34504.6953125), (1, 17423.921875)]","[(4, 1775.74296875), (3, 1927.126674107143), (5, 2317.7466947115386), (1, 4078.540264423077), (2, 4755.053977272727), (0, 4997.0595703125)]","[(0, 57075.94140625), (1, 62557.9765625)]","[(1, 1340.914370888158), (2, 1478.1749770220588), (4, 1581.5752467105262), (0, 1650.151309742647), (5, 1873.0128676470588), (3, 2018.1916360294117)]","[(0, 30528.2109375), (1, 34913.98828125)]","[(3, 1648.2671875), (1, 1689.931949013158), (4, 1807.2262178308824), (0, 1854.559512867647), (2, 1882.6260850694443), (5, 1988.4674072265625)]","[(0, 27083.79296875), (1, 25846.86328125)]"
