,anaphoric-one-semantics,anaphoric-one-syntax,island-adjunct,island-complex-np,island-wh,principle_a_command,principle_a_locality,question-formation_or,question-formation_or_strict,question-formation_rr,question-formation_rr_strict,question-formation_sr,question-formation_sr_strict,wanna
0,"[(0, 378.74041748046875), (1, 415.517333984375)]","[(0, 291.7961730957031), (1, 373.54412841796875)]","[(0, 1987.05224609375), (1, 2141.4716796875)]","[(0, 1087.528564453125), (1, 1024.723388671875)]","[(0, 3703.5595703125), (1, 1901.832763671875)]","[(0, 3323.517578125), (1, 3424.866455078125)]","[(0, 3431.9453125), (1, 4164.04736328125)]","[(0, 415.560546875), (1, 270.9063720703125)]","[(4, 21.992185704848346), (3, 25.981910705566406), (5, 29.769295247395835), (1, 33.40528971354167), (0, 43.287628173828125), (2, 66.8052978515625)]","[(0, 1733.508056640625), (1, 2241.10107421875)]","[(3, 19.375985281808035), (4, 19.656599934895834), (5, 30.607651930588943), (0, 31.016619364420574), (1, 44.807861328125), (2, 45.37790749289773)]","[(0, 1357.334716796875), (1, 1086.6669921875)]","[(5, 201.863818359375), (4, 236.21732954545453), (2, 253.5999755859375), (3, 264.3373779296875), (1, 297.82075639204544), (0, 347.7908203125)]","[(0, 3458.859130859375), (1, 3141.04833984375)]"
1,"[(0, 602.4586791992188), (1, 596.1156616210938)]","[(0, 448.7394714355469), (1, 604.536376953125)]","[(0, 520.9146118164062), (1, 537.7560424804688)]","[(0, 2014.62451171875), (1, 1612.7667236328125)]","[(0, 2990.630859375), (1, 1675.906494140625)]","[(0, 3407.891845703125), (1, 3146.68212890625)]","[(0, 2489.835693359375), (1, 3243.167724609375)]","[(0, 561.4993896484375), (1, 312.76300048828125)]","[(5, 61.27034301757813), (4, 61.86303156072443), (2, 76.726025390625), (1, 77.46837269176136), (3, 78.58880615234375), (0, 105.74124755859376)]","[(0, 1225.1568603515625), (1, 789.5480346679688)]","[(4, 233.86151123046875), (3, 257.52359286221593), (0, 276.51986416903407), (5, 278.92684659090907), (1, 307.427001953125), (2, 308.8534490411932)]","[(0, 833.6155395507812), (1, 806.4937744140625)]","[(5, 65.2179434640067), (4, 67.6146240234375), (1, 68.91969517299107), (3, 72.71393229166667), (0, 99.1798095703125), (2, 110.9691670735677)]","[(0, 611.9962158203125), (1, 631.4071044921875)]"
2,"[(0, 660.8812255859375), (1, 721.9713745117188)]","[(0, 446.0404052734375), (1, 510.68603515625)]","[(0, 959.2359008789062), (1, 964.890869140625)]","[(0, 1331.560791015625), (1, 1350.8856201171875)]","[(0, 1448.3614501953125), (1, 1577.6884765625)]","[(0, 4498.63134765625), (1, 4639.67236328125)]","[(0, 840.272705078125), (1, 734.9847412109375)]","[(0, 270.1289367675781), (1, 277.47265625)]","[(1, 30.904081217447917), (2, 35.041168212890625), (0, 71.73771315354567), (5, 77.24156188964844), (4, 83.65313251201923), (3, 150.6250332919034)]","[(0, 911.1319580078125), (1, 597.4668579101562)]","[(4, 79.44021170479911), (1, 79.62889607747395), (3, 85.32232196514423), (5, 102.84897867838542), (0, 107.40167791193181), (2, 114.00206298828125)]","[(0, 2924.879638671875), (1, 3088.7021484375)]","[(1, 96.51955344460227), (4, 97.12514426491477), (2, 101.47655639648437), (5, 104.6441650390625), (0, 116.56656494140626), (3, 121.207958984375)]","[(0, 1063.803466796875), (1, 1040.472900390625)]"
3,"[(0, 846.9329833984375), (1, 856.4682006835938)]","[(0, 400.5275573730469), (1, 447.75946044921875)]","[(0, 7281.14599609375), (1, 6485.57763671875)]","[(0, 2697.51806640625), (1, 2537.887939453125)]","[(0, 1462.2738037109375), (1, 1610.4527587890625)]","[(0, 2214.442626953125), (1, 2264.822509765625)]","[(0, 2199.88818359375), (1, 2562.984130859375)]","[(0, 2074.789794921875), (1, 1074.69091796875)]","[(4, 71.14316628196023), (1, 71.46402809836648), (2, 78.05858154296875), (5, 78.07593383789063), (3, 94.07687377929688), (0, 96.82184448242188)]","[(0, 615.6052856445312), (1, 615.7521362304688)]","[(0, 169.31253051757812), (1, 172.38007061298077), (2, 173.25874837239584), (4, 177.33052884615384), (3, 190.76045735677084), (5, 199.9835205078125)]","[(0, 1537.732421875), (1, 540.5518798828125)]","[(2, 114.079345703125), (1, 132.82646040482953), (5, 133.46717529296876), (4, 151.54030539772728), (0, 164.20289306640626), (3, 190.28759765625)]","[(0, 2360.1083984375), (1, 1982.1209716796875)]"
4,"[(0, 643.0885009765625), (1, 833.8596801757812)]","[(0, 268.9972839355469), (1, 229.09786987304688)]","[(0, 7752.4248046875), (1, 4555.56005859375)]","[(0, 2710.9140625), (1, 3019.423583984375)]","[(0, 3747.133544921875), (1, 2129.983154296875)]","[(0, 3037.97265625), (1, 2664.96728515625)]","[(0, 1448.4569091796875), (1, 1270.125732421875)]","[(0, 890.8106689453125), (1, 671.4803466796875)]","[(4, 30.379052298409597), (3, 35.41592661539713), (1, 46.90409749348958), (0, 48.38896296574519), (5, 51.09546915690104), (2, 100.33350548377403)]","[(0, 1423.4644775390625), (1, 1510.802734375)]","[(5, 58.05530802408854), (4, 60.11121074969952), (2, 63.96087176983173), (1, 76.05875069754464), (0, 111.28556315104167), (3, 134.65651633522728)]","[(0, 249.178466796875), (1, 243.24429321289062)]","[(4, 25.610685348510742), (1, 27.525455474853516), (5, 42.00693620954241), (3, 42.133719308035715), (2, 46.214878627232146), (0, 46.58032662527902)]","[(0, 2406.094970703125), (1, 2139.26416015625)]"
5,"[(0, 643.7398681640625), (1, 763.2562255859375)]","[(0, 147.11888122558594), (1, 125.74567413330078)]","[(0, 1973.952880859375), (1, 2158.304443359375)]","[(0, 1648.024169921875), (1, 1698.505859375)]","[(0, 3720.378173828125), (1, 2211.226318359375)]","[(0, 4150.2978515625), (1, 4718.34423828125)]","[(0, 1759.3759765625), (1, 1995.5628662109375)]","[(0, 874.4072265625), (1, 656.283447265625)]","[(2, 35.13247375488281), (5, 37.958673095703126), (1, 38.21602283824574), (4, 40.017786199396305), (0, 48.600701904296876), (3, 50.086602783203126)]","[(0, 1088.8880615234375), (1, 949.0397338867188)]","[(2, 31.408045842097355), (4, 36.66765418419471), (5, 37.740343729654946), (1, 51.083469935825896), (3, 56.93697842684659), (0, 62.8668467203776)]","[(0, 485.7922058105469), (1, 645.5771484375)]","[(1, 145.89849853515625), (4, 161.8472900390625), (2, 174.07494007457387), (5, 195.92835582386363), (0, 222.3165616122159), (3, 250.0812322443182)]","[(0, 752.036376953125), (1, 715.3759765625)]"
6,"[(0, 480.1270751953125), (1, 507.7779846191406)]","[(0, 326.3110046386719), (1, 442.5874328613281)]","[(0, 2144.86865234375), (1, 1932.9654541015625)]","[(0, 1170.663818359375), (1, 1333.4371337890625)]","[(0, 1757.5906982421875), (1, 1552.401611328125)]","[(0, 3016.01904296875), (1, 2615.823486328125)]","[(0, 4879.25244140625), (1, 5737.607421875)]","[(0, 553.2744140625), (1, 531.7189331054688)]","[(2, 106.01554731889205), (1, 111.2331034342448), (5, 111.94126198508523), (4, 112.85435994466145), (0, 131.63383345170453), (3, 134.76179643110797)]","[(0, 832.9381103515625), (1, 601.3152465820312)]","[(4, 42.22662353515625), (3, 53.81570669320914), (1, 56.07828267415365), (5, 70.20834859212239), (0, 70.76558061079545), (2, 100.39589233398438)]","[(0, 1416.1966552734375), (1, 963.50048828125)]","[(1, 38.56634521484375), (3, 45.147725423177086), (0, 51.38653564453125), (2, 55.85135122445914), (5, 57.47959681919643), (4, 70.22478485107422)]","[(0, 3327.005859375), (1, 2985.185546875)]"
7,"[(0, 549.963623046875), (1, 620.9949951171875)]","[(0, 525.7051391601562), (1, 762.6577758789062)]","[(0, 966.4827270507812), (1, 1111.5203857421875)]","[(0, 4920.185546875), (1, 4365.5869140625)]","[(0, 1716.853271484375), (1, 1319.1400146484375)]","[(0, 2070.48779296875), (1, 2285.51318359375)]","[(0, 3645.706298828125), (1, 4315.25732421875)]","[(0, 877.2772216796875), (1, 974.2352294921875)]","[(4, 56.10866437639509), (2, 61.299129231770834), (5, 63.90526404747596), (1, 72.06365203857422), (0, 75.47139195033482), (3, 99.11049397786458)]","[(0, 464.87164306640625), (1, 482.8592224121094)]","[(1, 129.06120161576703), (2, 142.4266357421875), (4, 164.5414151278409), (5, 185.351904296875), (0, 187.2386962890625), (3, 246.2173583984375)]","[(0, 561.4158935546875), (1, 777.09521484375)]","[(2, 40.8789297250601), (1, 42.297698974609375), (5, 42.43045278695914), (4, 44.189605712890625), (0, 48.23856764573317), (3, 48.43796950120192)]","[(0, 2297.357421875), (1, 2180.7626953125)]"
8,"[(0, 896.93603515625), (1, 1104.1806640625)]","[(0, 461.2205505371094), (1, 579.5319213867188)]","[(0, 4911.578125), (1, 4538.45751953125)]","[(0, 2574.8046875), (1, 3167.912841796875)]","[(0, 3139.9912109375), (1, 1760.4583740234375)]","[(0, 2768.6484375), (1, 2539.3056640625)]","[(0, 1548.0367431640625), (1, 1508.5186767578125)]","[(0, 330.0013122558594), (1, 410.2583312988281)]","[(5, 21.704777018229166), (2, 25.165883382161457), (4, 27.324613571166992), (3, 28.558115641276043), (1, 31.99884033203125), (0, 34.91352132161458)]","[(0, 1475.140869140625), (1, 1816.7406005859375)]","[(4, 25.177873611450195), (5, 30.15867178780692), (1, 36.030965169270836), (3, 38.428314208984375), (2, 40.49717360276442), (0, 50.60845477764423)]","[(0, 1190.6065673828125), (1, 1165.055419921875)]","[(2, 22.059458414713543), (5, 23.90852791922433), (4, 24.4852783203125), (1, 26.00235939025879), (0, 39.224378313337056), (3, 50.08350548377404)]","[(0, 343.17535400390625), (1, 347.3118591308594)]"
9,"[(0, 705.2980346679688), (1, 789.1595458984375)]","[(0, 336.08294677734375), (1, 357.0833435058594)]","[(0, 1246.3101806640625), (1, 1300.77099609375)]","[(0, 4634.61767578125), (1, 4189.29296875)]","[(0, 854.355712890625), (1, 664.5662231445312)]","[(0, 1178.6539306640625), (1, 1103.510498046875)]","[(0, 2305.692626953125), (1, 2569.484130859375)]","[(0, 666.0337524414062), (1, 563.8809204101562)]","[(2, 33.16172790527344), (1, 34.01227620442708), (5, 45.49445049579327), (4, 48.66829136439732), (0, 68.54634915865384), (3, 109.63106282552083)]","[(0, 538.4883422851562), (1, 770.1145629882812)]","[(3, 29.682049919577207), (4, 33.02656046549479), (0, 37.70744323730469), (5, 46.78215789794922), (1, 51.123664407169116), (2, 69.68810221354167)]","[(0, 1329.7828369140625), (1, 824.32763671875)]","[(1, 28.47007315499442), (2, 34.720508282001205), (4, 44.11067551832933), (5, 49.10334777832031), (0, 74.35183715820312), (3, 126.8660888671875)]","[(0, 1057.6141357421875), (1, 1100.5882568359375)]"
