,best
anaphoric-one-semantics,0.324
anaphoric-one-syntax,0.676
island-adjunct,0.586
island-complex-np,0.556
island-wh,0.96
principle_a_command,0.53
principle_a_locality,0.506
question-formation_or,0.492
question-formation_or_strict,0.048
question-formation_rr,0.56
question-formation_rr_strict,0.042
question-formation_sr,0.524
question-formation_sr_strict,0.054
wanna,0.68
