,anaphoric-one-semantics,anaphoric-one-syntax,island-adjunct,island-complex-np,island-wh,principle_a_command,principle_a_locality,question-formation_or,question-formation_or_strict,question-formation_rr,question-formation_rr_strict,question-formation_sr,question-formation_sr_strict,wanna
0,"[(0, 920.5809936523438), (1, 1134.98876953125)]","[(0, 1052.024658203125), (1, 1184.854736328125)]","[(0, 2097.43896484375), (1, 2115.203125)]","[(0, 1592.09814453125), (1, 1583.5267333984375)]","[(0, 3112.211669921875), (1, 2129.68359375)]","[(0, 4245.66552734375), (1, 4370.41455078125)]","[(0, 6948.03564453125), (1, 7661.09814453125)]","[(0, 1127.7010498046875), (1, 857.662353515625)]","[(4, 60.036549287683826), (1, 71.32870279947916), (3, 72.3401107788086), (5, 86.68243001302083), (0, 90.44336809430804), (2, 127.8833759014423)]","[(0, 2148.408203125), (1, 2074.876953125)]","[(4, 51.498966471354166), (1, 54.87403282752404), (0, 58.099395751953125), (3, 64.05760410853794), (2, 65.64387096058239), (5, 69.73021991436298)]","[(0, 1637.1754150390625), (1, 1417.21875)]","[(4, 177.59748979048297), (3, 186.64127197265626), (1, 201.01999733664772), (5, 205.847412109375), (0, 213.9085693359375), (2, 233.9241943359375)]","[(0, 3118.70361328125), (1, 3201.9189453125)]"
1,"[(0, 1847.0343017578125), (1, 2458.149658203125)]","[(0, 1350.729736328125), (1, 1585.45703125)]","[(0, 1125.229248046875), (1, 1128.1270751953125)]","[(0, 2985.56982421875), (1, 2959.076171875)]","[(0, 3357.714111328125), (1, 1968.680419921875)]","[(0, 4611.90234375), (1, 4380.13671875)]","[(0, 5228.14306640625), (1, 6056.798828125)]","[(0, 928.92431640625), (1, 625.6459350585938)]","[(4, 89.7318115234375), (1, 103.8322420987216), (3, 108.54635009765624), (5, 119.48970947265624), (0, 129.24515380859376), (2, 141.94810791015624)]","[(0, 1548.53955078125), (1, 1079.9718017578125)]","[(4, 174.9593505859375), (3, 201.08979936079547), (1, 211.8675740559896), (5, 221.34647993607953), (0, 230.9363458806818), (2, 253.17151988636363)]","[(0, 1356.381103515625), (1, 1634.5748291015625)]","[(5, 160.63010951450892), (4, 174.984375), (3, 182.141259765625), (2, 212.52644856770834), (1, 216.07106236049108), (0, 222.20096529447116)]","[(0, 1238.650146484375), (1, 1490.3297119140625)]"
2,"[(0, 1680.31298828125), (1, 2196.287841796875)]","[(0, 1204.792724609375), (1, 1282.185791015625)]","[(0, 1171.34619140625), (1, 1201.5362548828125)]","[(0, 2873.388427734375), (1, 2881.375244140625)]","[(0, 1453.45556640625), (1, 1227.0926513671875)]","[(0, 7740.14697265625), (1, 7672.48974609375)]","[(0, 1562.4122314453125), (1, 1543.294677734375)]","[(0, 588.7393798828125), (1, 715.4950561523438)]","[(1, 80.09752604166667), (2, 89.46787806919643), (4, 126.45557579627403), (5, 145.29531860351562), (0, 152.27873347355768), (3, 201.24376331676137)]","[(0, 1638.578125), (1, 1336.5933837890625)]","[(4, 170.69674246651786), (5, 173.08492024739584), (3, 182.71968900240384), (2, 190.1319580078125), (0, 206.18405983664772), (1, 220.1549275716146)]","[(0, 3452.751953125), (1, 3932.816162109375)]","[(1, 105.79021661931819), (0, 121.29608154296875), (4, 124.12464488636364), (2, 124.47867431640626), (3, 145.2736328125), (5, 149.0791748046875)]","[(0, 1711.421875), (1, 2015.40673828125)]"
3,"[(0, 2152.973876953125), (1, 2764.047607421875)]","[(0, 1250.5999755859375), (1, 1288.2669677734375)]","[(0, 6135.76123046875), (1, 6386.6962890625)]","[(0, 3617.062744140625), (1, 3604.7861328125)]","[(0, 1422.2364501953125), (1, 1207.228759765625)]","[(0, 4501.927734375), (1, 4508.56201171875)]","[(0, 4713.5009765625), (1, 4873.8994140625)]","[(0, 2207.176025390625), (1, 2008.3028564453125)]","[(4, 109.05321155894886), (1, 110.74155495383523), (3, 133.6655029296875), (0, 135.1570556640625), (2, 138.40008544921875), (5, 138.6240478515625)]","[(0, 1088.1297607421875), (1, 1313.5179443359375)]","[(1, 153.70751014122595), (2, 162.39330037434897), (0, 185.13814290364584), (4, 207.65410907451923), (5, 208.98067220052084), (3, 236.1902872721354)]","[(0, 1772.377685546875), (1, 1425.280029296875)]","[(1, 182.5438232421875), (4, 203.93339399857953), (2, 207.437646484375), (0, 207.9478759765625), (3, 234.4598876953125), (5, 235.474853515625)]","[(0, 2701.59716796875), (1, 2697.539794921875)]"
4,"[(0, 1374.51513671875), (1, 1840.271240234375)]","[(0, 690.1905517578125), (1, 612.84130859375)]","[(0, 5557.6123046875), (1, 5133.17626953125)]","[(0, 3374.96044921875), (1, 3598.469482421875)]","[(0, 4390.1611328125), (1, 2596.31103515625)]","[(0, 3279.260498046875), (1, 3246.184814453125)]","[(0, 3720.33544921875), (1, 3645.602294921875)]","[(0, 1290.9345703125), (1, 1130.7471923828125)]","[(0, 68.85276911808894), (3, 75.99224344889323), (4, 83.73227364676339), (1, 85.7458740234375), (5, 131.19518025716147), (2, 150.5164794921875)]","[(0, 1679.21484375), (1, 2697.752197265625)]","[(4, 102.63666240985577), (5, 111.17816162109375), (1, 116.54075404575893), (2, 127.9036865234375), (0, 171.31005859375), (3, 173.21513227982953)]","[(0, 549.1161499023438), (1, 558.2653198242188)]","[(1, 97.3202133178711), (4, 98.85834503173828), (3, 131.96625627790178), (0, 132.70354352678572), (2, 153.05843680245536), (5, 154.80423409598214)]","[(0, 2339.353271484375), (1, 2429.555419921875)]"
5,"[(0, 1260.8839111328125), (1, 1678.9434814453125)]","[(0, 406.2113952636719), (1, 362.426025390625)]","[(0, 2581.24365234375), (1, 2594.6083984375)]","[(0, 2331.543701171875), (1, 2509.698974609375)]","[(0, 4787.77783203125), (1, 2842.5869140625)]","[(0, 3853.340576171875), (1, 4064.202392578125)]","[(0, 5000.16552734375), (1, 5220.6796875)]","[(0, 1513.109130859375), (1, 1491.65283203125)]","[(4, 70.33215886896306), (1, 77.08320201526989), (5, 78.92438354492188), (3, 84.44629516601563), (2, 86.96395263671874), (0, 93.88707885742187)]","[(0, 1450.1942138671875), (1, 1831.06640625)]","[(4, 61.95892333984375), (5, 66.10170491536458), (2, 72.92233980618991), (1, 80.39065115792411), (3, 100.91123268821023), (0, 107.94415283203125)]","[(0, 837.199951171875), (1, 1066.4730224609375)]","[(1, 233.73262532552084), (4, 256.48838297526044), (0, 256.9483087713068), (2, 261.29922762784093), (3, 283.22609641335225), (5, 288.170654296875)]","[(0, 1355.48291015625), (1, 1623.907470703125)]"
6,"[(0, 1471.8408203125), (1, 1910.5841064453125)]","[(0, 1489.4622802734375), (1, 1826.6580810546875)]","[(0, 1794.05859375), (1, 1616.6556396484375)]","[(0, 2429.054931640625), (1, 2413.68505859375)]","[(0, 2215.829345703125), (1, 1963.113037109375)]","[(0, 2838.683349609375), (1, 2682.08447265625)]","[(0, 9571.642578125), (1, 10721.9609375)]","[(0, 959.5744018554688), (1, 1039.4290771484375)]","[(1, 163.16926066080728), (2, 170.46073774857953), (4, 172.0097452799479), (5, 176.8385564630682), (0, 177.7662686434659), (3, 187.19209428267047)]","[(0, 1797.4398193359375), (1, 1621.449951171875)]","[(4, 114.09612165178571), (3, 125.8953857421875), (5, 148.481689453125), (1, 153.77295939127603), (0, 159.02119584517047), (2, 180.0576171875)]","[(0, 2073.373779296875), (1, 1830.77490234375)]","[(3, 125.17393391927084), (5, 135.4774431501116), (1, 153.662353515625), (2, 162.6250939002404), (4, 165.9611053466797), (0, 169.46135602678572)]","[(0, 2662.321533203125), (1, 2715.3271484375)]"
7,"[(0, 1356.701171875), (1, 1837.26025390625)]","[(0, 1988.1090087890625), (1, 2541.217041015625)]","[(0, 1384.6728515625), (1, 1573.1646728515625)]","[(0, 5882.814453125), (1, 5714.2626953125)]","[(0, 2118.148193359375), (1, 1775.1044921875)]","[(0, 2524.637451171875), (1, 2591.36865234375)]","[(0, 8129.37744140625), (1, 8920.7314453125)]","[(0, 1770.125244140625), (1, 1838.7213134765625)]","[(3, 103.36629231770833), (4, 106.15230015345982), (0, 107.45466831752232), (5, 117.56638746995192), (1, 118.65570831298828), (2, 120.7948486328125)]","[(0, 992.5189208984375), (1, 1390.33349609375)]","[(1, 143.24756969105113), (4, 167.2131680575284), (2, 169.60537109375), (5, 203.644287109375), (0, 205.9018798828125), (3, 245.3120361328125)]","[(0, 1435.1749267578125), (1, 1441.0242919921875)]","[(0, 62.28081805889423), (2, 62.56889460637019), (3, 64.1351318359375), (1, 64.26901681082589), (5, 64.4782245342548), (4, 66.42758614676339)]","[(0, 2264.045166015625), (1, 2361.1474609375)]"
8,"[(0, 1959.39111328125), (1, 2659.52392578125)]","[(0, 1570.8634033203125), (1, 1769.1075439453125)]","[(0, 4284.82470703125), (1, 4136.77197265625)]","[(0, 3637.555419921875), (1, 3623.8505859375)]","[(0, 4160.8837890625), (1, 2324.332763671875)]","[(0, 3515.010498046875), (1, 3424.536865234375)]","[(0, 3356.897705078125), (1, 3305.32666015625)]","[(0, 960.4180908203125), (1, 1082.9544677734375)]","[(3, 40.2288330078125), (5, 40.72369384765625), (4, 41.542579650878906), (0, 51.72464192708333), (2, 52.37300211588542), (1, 53.03990936279297)]","[(0, 2131.578369140625), (1, 2900.446533203125)]","[(4, 66.56429290771484), (1, 72.10703125), (5, 75.20311628069196), (2, 78.3917987530048), (3, 108.94403948102679), (0, 110.12366661658653)]","[(0, 1654.074462890625), (1, 2158.31787109375)]","[(4, 50.08194580078125), (1, 50.686092376708984), (2, 54.097216796875), (5, 55.84670148577009), (0, 75.14292689732143), (3, 82.26829176682692)]","[(0, 731.524658203125), (1, 887.9193115234375)]"
9,"[(0, 1701.2099609375), (1, 2282.394287109375)]","[(0, 1090.151123046875), (1, 1167.436767578125)]","[(0, 2097.85205078125), (1, 2239.844970703125)]","[(0, 6139.49609375), (1, 6177.8134765625)]","[(0, 973.8209838867188), (1, 810.9721069335938)]","[(0, 2258.615966796875), (1, 2264.89697265625)]","[(0, 4788.12890625), (1, 4993.474609375)]","[(0, 1416.437744140625), (1, 1270.211669921875)]","[(4, 54.72155325753348), (1, 55.94213053385417), (5, 56.35213529146635), (2, 58.55095999581473), (0, 85.06075345552884), (3, 92.4598388671875)]","[(0, 856.3665161132812), (1, 1246.923583984375)]","[(4, 53.32934231228299), (3, 61.9388858570772), (0, 68.88165283203125), (1, 76.46014045266544), (5, 84.83992767333984), (2, 90.90306803385417)]","[(0, 3538.30810546875), (1, 1938.105224609375)]","[(1, 89.80673653738839), (4, 103.54187950721153), (2, 103.79715670072116), (5, 118.57335408528645), (0, 148.1314900716146), (3, 168.68815474076703)]","[(0, 1651.0360107421875), (1, 1943.135498046875)]"
