,anaphoric-one-semantics,anaphoric-one-syntax,island-adjunct,island-complex-np,island-wh,principle_a_command,principle_a_locality,question-formation_or,question-formation_or_strict,question-formation_rr,question-formation_rr_strict,question-formation_sr,question-formation_sr_strict,wanna
0,"[(0, 965.18310546875), (1, 1141.5894775390625)]","[(0, 826.7123413085938), (1, 1047.4415283203125)]","[(0, 3712.07421875), (1, 3426.094970703125)]","[(0, 1644.9246826171875), (1, 1687.37060546875)]","[(0, 3753.46044921875), (1, 2900.822998046875)]","[(0, 3286.595947265625), (1, 3482.391845703125)]","[(0, 4591.00537109375), (1, 5258.37548828125)]","[(0, 1181.173828125), (1, 790.5892944335938)]","[(4, 49.88374238855698), (3, 61.533470153808594), (1, 65.3621337890625), (5, 69.305615234375), (0, 93.5108642578125), (2, 124.0169208233173)]","[(0, 3104.421630859375), (1, 4134.5478515625)]","[(4, 34.34526774088542), (3, 46.929857526506694), (0, 58.33794148763021), (5, 62.45112961989183), (1, 74.85891958383414), (2, 96.2408114346591)]","[(0, 2854.64208984375), (1, 1963.6026611328125)]","[(4, 262.16599343039775), (5, 326.3564453125), (1, 350.09665749289775), (3, 398.023388671875), (2, 444.240234375), (0, 554.07197265625)]","[(0, 7274.0595703125), (1, 7360.646484375)]"
1,"[(0, 1649.4700927734375), (1, 1923.92431640625)]","[(0, 1119.51611328125), (1, 1469.501953125)]","[(0, 817.9435424804688), (1, 900.560302734375)]","[(0, 2458.454345703125), (1, 2352.68115234375)]","[(0, 3141.021728515625), (1, 1827.2130126953125)]","[(0, 5508.8857421875), (1, 5094.9345703125)]","[(0, 3241.318603515625), (1, 3927.621337890625)]","[(0, 1162.88037109375), (1, 618.5550537109375)]","[(4, 118.92210804332386), (1, 126.99663751775569), (3, 148.9340087890625), (5, 149.78016357421876), (2, 157.8637451171875), (0, 159.1725341796875)]","[(0, 1742.7308349609375), (1, 1401.190673828125)]","[(4, 257.9791666666667), (3, 314.08418412642044), (5, 353.90640536221593), (1, 390.3487548828125), (0, 438.3425958806818), (2, 497.2252308238636)]","[(0, 1461.056884765625), (1, 1674.051025390625)]","[(5, 158.39461844308036), (4, 167.17153930664062), (3, 189.50768229166667), (1, 198.05946568080358), (2, 215.24247233072916), (0, 252.03173828125)]","[(0, 1014.8961791992188), (1, 1343.6781005859375)]"
2,"[(0, 1615.5552978515625), (1, 1848.841552734375)]","[(0, 1255.3533935546875), (1, 1456.6041259765625)]","[(0, 1633.4776611328125), (1, 1747.720703125)]","[(0, 2018.3995361328125), (1, 2162.180908203125)]","[(0, 1796.0965576171875), (1, 1734.3555908203125)]","[(0, 5069.29150390625), (1, 5259.26806640625)]","[(0, 1686.3701171875), (1, 1551.5032958984375)]","[(0, 572.7610473632812), (1, 648.2410888671875)]","[(1, 74.69906412760416), (2, 88.32044328962054), (0, 135.00428185096155), (4, 162.98856295072116), (5, 194.0446573893229), (3, 274.9300426136364)]","[(0, 1807.8941650390625), (1, 1063.145263671875)]","[(4, 187.52582659040178), (3, 207.0738807091346), (5, 208.7915242513021), (1, 262.2215169270833), (2, 278.0759765625), (0, 342.96353426846593)]","[(0, 4708.2802734375), (1, 6017.9404296875)]","[(1, 99.6744384765625), (4, 99.91169877485795), (5, 125.5635986328125), (2, 127.35211181640625), (0, 144.390771484375), (3, 147.24276123046874)]","[(0, 2179.1494140625), (1, 2979.283935546875)]"
3,"[(0, 1977.916748046875), (1, 2293.047607421875)]","[(0, 1137.3167724609375), (1, 1280.47314453125)]","[(0, 9676.8818359375), (1, 10089.7509765625)]","[(0, 4775.25146484375), (1, 5386.48876953125)]","[(0, 1770.470458984375), (1, 1749.3748779296875)]","[(0, 3728.75), (1, 3777.53125)]","[(0, 4021.8359375), (1, 4453.1591796875)]","[(0, 2633.246337890625), (1, 1978.94775390625)]","[(1, 119.44716574928977), (4, 141.41176535866478), (2, 143.40291748046874), (0, 165.7386474609375), (5, 177.71396484375), (3, 201.594580078125)]","[(0, 1110.6773681640625), (1, 1143.1201171875)]","[(1, 190.86048302283655), (2, 213.78120930989584), (0, 240.14874267578125), (4, 264.2680851862981), (5, 293.79404703776044), (3, 327.2609049479167)]","[(0, 2129.0419921875), (1, 988.144775390625)]","[(1, 259.22782759232956), (2, 289.3474853515625), (4, 310.7416326349432), (5, 345.075732421875), (0, 393.0802978515625), (3, 475.71201171875)]","[(0, 5008.79931640625), (1, 4766.447265625)]"
4,"[(0, 1681.938720703125), (1, 1974.0950927734375)]","[(0, 611.3154907226562), (1, 579.226318359375)]","[(0, 11507.099609375), (1, 8846.4404296875)]","[(0, 3841.86669921875), (1, 5914.88525390625)]","[(0, 6105.14111328125), (1, 3612.53271484375)]","[(0, 3657.78759765625), (1, 3504.630859375)]","[(0, 2379.618408203125), (1, 2199.858642578125)]","[(0, 1615.0438232421875), (1, 1208.0234375)]","[(3, 63.865559895833336), (0, 67.22012094350961), (4, 67.6243155343192), (1, 76.5111328125), (5, 111.0535888671875), (2, 157.3428955078125)]","[(0, 3221.8994140625), (1, 3707.46435546875)]","[(4, 140.34622896634616), (5, 156.56773885091147), (2, 187.13384540264423), (1, 192.35030691964286), (3, 240.50663618607953), (0, 252.1170450846354)]","[(0, 421.36383056640625), (1, 433.93780517578125)]","[(4, 68.04297637939453), (1, 73.81551361083984), (3, 114.29662214006696), (5, 121.93382917131696), (0, 128.23738316127233), (2, 133.67198835100447)]","[(0, 4351.599609375), (1, 4313.6318359375)]"
5,"[(0, 1353.697021484375), (1, 1571.379638671875)]","[(0, 365.8219909667969), (1, 368.05706787109375)]","[(0, 2311.5029296875), (1, 3250.050537109375)]","[(0, 2147.110595703125), (1, 2485.0224609375)]","[(0, 4941.89697265625), (1, 2863.85986328125)]","[(0, 5623.67578125), (1, 6009.18896484375)]","[(0, 3161.891357421875), (1, 3439.93408203125)]","[(0, 1487.0494384765625), (1, 1533.847412109375)]","[(4, 67.70571067116477), (5, 70.33125610351563), (1, 78.06829833984375), (2, 80.94066162109375), (3, 114.5568603515625), (0, 134.846826171875)]","[(0, 1918.1268310546875), (1, 2669.467041015625)]","[(2, 74.65267240084134), (4, 76.67387977013222), (5, 97.0154317220052), (1, 102.52564348493304), (0, 107.42789713541667), (3, 127.12217018821023)]","[(0, 1020.82958984375), (1, 1134.0631103515625)]","[(1, 315.6188151041667), (4, 352.2849934895833), (2, 389.05024857954544), (0, 441.79061612215907), (5, 444.17289595170456), (3, 509.98885830965907)]","[(0, 1385.728271484375), (1, 1782.1497802734375)]"
6,"[(0, 1167.0966796875), (1, 1211.8028564453125)]","[(0, 967.7528076171875), (1, 1317.27001953125)]","[(0, 2866.20849609375), (1, 2456.57373046875)]","[(0, 2321.66748046875), (1, 2743.7998046875)]","[(0, 1992.4774169921875), (1, 1719.19287109375)]","[(0, 3506.232177734375), (1, 3257.23974609375)]","[(0, 7387.77783203125), (1, 7646.21533203125)]","[(0, 1094.121337890625), (1, 961.8108520507812)]","[(5, 214.5641202059659), (2, 223.87184836647728), (4, 224.7508341471354), (1, 233.9681396484375), (3, 264.3090154474432), (0, 281.22900390625)]","[(0, 1840.37646484375), (1, 1460.1278076171875)]","[(4, 98.75063650948661), (3, 111.76031024639423), (5, 149.76280721028647), (1, 151.04159545898438), (0, 207.16077769886363), (2, 234.8451171875)]","[(0, 2367.308349609375), (1, 1874.494140625)]","[(3, 88.33347981770834), (1, 93.38439127604167), (5, 130.85913957868303), (2, 134.3883338341346), (0, 142.16978236607142), (4, 160.5338897705078)]","[(0, 6583.18212890625), (1, 6720.9033203125)]"
7,"[(0, 1447.21337890625), (1, 1670.852294921875)]","[(0, 1339.70263671875), (1, 1896.066650390625)]","[(0, 1341.1842041015625), (1, 1813.1378173828125)]","[(0, 6679.095703125), (1, 5972.16748046875)]","[(0, 1833.1046142578125), (1, 1419.8052978515625)]","[(0, 2987.164794921875), (1, 3158.1572265625)]","[(0, 5875.16650390625), (1, 6182.7060546875)]","[(0, 1775.5211181640625), (1, 2062.947998046875)]","[(4, 108.16661725725446), (5, 110.8787841796875), (3, 123.00205485026042), (2, 124.2822998046875), (0, 134.1925310407366), (1, 139.4852294921875)]","[(0, 1025.39501953125), (1, 1055.810302734375)]","[(1, 198.4644442471591), (4, 218.326171875), (2, 242.4037841796875), (5, 268.36630859375), (0, 306.5092529296875), (3, 336.7761474609375)]","[(0, 1469.4346923828125), (1, 1615.8411865234375)]","[(1, 77.57866559709821), (4, 79.06947544642857), (0, 83.32803109975961), (2, 84.57570237379808), (5, 85.29319411057692), (3, 86.47127591646634)]","[(0, 5018.615234375), (1, 5053.8828125)]"
8,"[(0, 2208.411865234375), (1, 2575.268798828125)]","[(0, 1438.7545166015625), (1, 1931.4388427734375)]","[(0, 6750.67041015625), (1, 7140.1181640625)]","[(0, 4475.447265625), (1, 5739.2001953125)]","[(0, 5906.6328125), (1, 3808.53515625)]","[(0, 3607.010986328125), (1, 3473.847412109375)]","[(0, 2551.357421875), (1, 2267.18994140625)]","[(0, 732.6759643554688), (1, 809.8722534179688)]","[(5, 40.3101318359375), (4, 45.27446365356445), (3, 49.196415201822916), (2, 59.46615804036458), (1, 65.04713439941406), (0, 71.048583984375)]","[(0, 2984.9208984375), (1, 4169.6943359375)]","[(4, 53.76095962524414), (1, 67.48465576171876), (5, 69.99600655691964), (2, 73.58727088341347), (3, 94.48159354073661), (0, 108.9195556640625)]","[(0, 1816.883544921875), (1, 2264.83984375)]","[(2, 38.72342122395833), (1, 44.09981918334961), (4, 50.88668212890625), (5, 53.32706996372768), (0, 80.29950823102679), (3, 116.45828951322116)]","[(0, 595.859375), (1, 843.0905151367188)]"
9,"[(0, 1680.031005859375), (1, 1916.112060546875)]","[(0, 977.1342163085938), (1, 1217.345947265625)]","[(0, 1669.1600341796875), (1, 2168.5546875)]","[(0, 7218.4365234375), (1, 6683.00146484375)]","[(0, 903.0289306640625), (1, 653.8405151367188)]","[(0, 2089.2099609375), (1, 2035.802978515625)]","[(0, 3001.823486328125), (1, 3445.049072265625)]","[(0, 1400.7176513671875), (1, 1003.5764770507812)]","[(1, 48.04259440104167), (2, 53.06005859375), (5, 55.12553992638221), (4, 56.453029087611604), (0, 96.09239783653847), (3, 128.36532592773438)]","[(0, 1211.86181640625), (1, 1590.1307373046875)]","[(4, 55.83579847547743), (3, 70.38908835018383), (0, 80.26859283447266), (5, 88.31620788574219), (1, 107.1245978860294), (2, 116.53438313802083)]","[(0, 3349.526611328125), (1, 1513.0506591796875)]","[(1, 64.75931222098214), (2, 73.12015005258414), (4, 102.81080040564903), (5, 118.40848795572917), (0, 162.8900349934896), (3, 256.61354758522725)]","[(0, 2121.606201171875), (1, 2789.3828125)]"
