,epoch_4
anaphoric-one-semantics,0.0
anaphoric-one-syntax,0.39
island-adjunct,0.728
island-complex-np,0.38
island-wh,0.934
principle_a_command,0.486
principle_a_locality,0.29
question-formation_or,0.632
question-formation_or_strict,0.264
question-formation_rr,0.616
question-formation_rr_strict,0.228
question-formation_sr,0.636
question-formation_sr_strict,0.214
wanna,0.526
