,anaphoric-one-semantics,anaphoric-one-syntax,island-adjunct,island-complex-np,island-wh,principle_a_command,principle_a_locality,question-formation_or,question-formation_or_strict,question-formation_rr,question-formation_rr_strict,question-formation_sr,question-formation_sr_strict,wanna
0,"[(0, 922.6917724609375), (1, 1080.8038330078125)]","[(0, 668.2634887695312), (1, 908.9842529296875)]","[(0, 6803.46142578125), (1, 6334.85009765625)]","[(0, 4987.86328125), (1, 3617.766357421875)]","[(0, 11888.0322265625), (1, 7168.5087890625)]","[(0, 10599.54296875), (1, 11245.416015625)]","[(0, 12454.8193359375), (1, 15707.923828125)]","[(0, 1081.019775390625), (1, 935.833740234375)]","[(4, 49.62088551240809), (3, 57.93238830566406), (1, 76.41888834635417), (5, 83.89444173177084), (0, 93.74905831473214), (2, 143.68870192307693)]","[(0, 7535.177734375), (1, 5991.09521484375)]","[(4, 49.51461995442708), (3, 59.99810355050223), (5, 77.59759521484375), (0, 91.95386759440105), (2, 125.9691162109375), (1, 131.09544959435095)]","[(0, 5259.26806640625), (1, 3037.225341796875)]","[(4, 723.5757279829545), (5, 794.613623046875), (1, 853.0750177556819), (3, 945.7830078125), (2, 964.7919921875), (0, 1175.392578125)]","[(0, 15518.716796875), (1, 12198.68359375)]"
1,"[(0, 1057.7901611328125), (1, 1168.9212646484375)]","[(0, 1090.0892333984375), (1, 1580.3170166015625)]","[(0, 1714.955078125), (1, 1497.38818359375)]","[(0, 6658.80126953125), (1, 6394.46728515625)]","[(0, 10796.0625), (1, 5838.19189453125)]","[(0, 11357.2568359375), (1, 10261.6591796875)]","[(0, 6213.697265625), (1, 8165.578125)]","[(0, 2067.08740234375), (1, 835.4735717773438)]","[(4, 179.0328369140625), (5, 190.14573974609374), (3, 247.4738525390625), (1, 261.9500621448864), (2, 281.0607421875), (0, 372.029638671875)]","[(0, 3306.95361328125), (1, 2585.6220703125)]","[(4, 522.7360432942709), (5, 659.3662553267045), (3, 667.4778497869319), (1, 782.2286783854166), (2, 787.5304509943181), (0, 805.6866122159091)]","[(0, 2021.4404296875), (1, 2646.18359375)]","[(4, 179.3740234375), (1, 201.919921875), (5, 213.17000906808036), (3, 220.97423502604167), (2, 264.8190511067708), (0, 284.44912484975964)]","[(0, 2950.74365234375), (1, 2688.677734375)]"
2,"[(0, 1133.837158203125), (1, 1241.1600341796875)]","[(0, 830.9883422851562), (1, 1081.49462890625)]","[(0, 2992.885009765625), (1, 3170.64501953125)]","[(0, 4363.08984375), (1, 4789.15673828125)]","[(0, 4878.5546875), (1, 3823.49951171875)]","[(0, 10930.9716796875), (1, 11938.3623046875)]","[(0, 5293.91943359375), (1, 4549.74609375)]","[(0, 844.0097045898438), (1, 812.1926879882812)]","[(1, 112.4172119140625), (2, 141.25477818080358), (4, 218.73321063701923), (0, 247.30671574519232), (5, 272.909423828125), (3, 482.10835404829544)]","[(0, 3010.966796875), (1, 1823.196533203125)]","[(4, 264.6964111328125), (1, 317.4956868489583), (5, 344.7760416666667), (3, 363.85201322115387), (2, 425.890625), (0, 466.99613813920456)]","[(0, 7136.93896484375), (1, 6437.3896484375)]","[(1, 167.09049849076703), (2, 198.7589599609375), (4, 204.1485040838068), (5, 244.4236083984375), (0, 261.946826171875), (3, 321.477880859375)]","[(0, 4127.47998046875), (1, 3517.106201171875)]"
3,"[(0, 1321.2249755859375), (1, 1626.8402099609375)]","[(0, 638.6461791992188), (1, 775.5167846679688)]","[(0, 23137.005859375), (1, 23296.734375)]","[(0, 9647.7177734375), (1, 10272.21484375)]","[(0, 4846.42333984375), (1, 3934.65087890625)]","[(0, 6882.74560546875), (1, 7885.8408203125)]","[(0, 9914.1220703125), (1, 11340.2431640625)]","[(0, 6554.7099609375), (1, 3163.74951171875)]","[(4, 262.0900213068182), (1, 278.31227805397725), (5, 291.2422119140625), (2, 307.3525390625), (3, 327.65908203125), (0, 347.25390625)]","[(0, 1957.84814453125), (1, 1369.4398193359375)]","[(2, 339.42429606119794), (0, 379.5517985026042), (1, 388.41075721153845), (4, 396.9026066706731), (5, 448.4958089192708), (3, 499.8138834635417)]","[(0, 2989.584228515625), (1, 1308.9810791015625)]","[(4, 469.33251953125), (1, 490.4842418323864), (5, 551.036181640625), (2, 570.241650390625), (3, 680.8361328125), (0, 717.779833984375)]","[(0, 13830.119140625), (1, 9796.162109375)]"
4,"[(0, 1234.86767578125), (1, 1716.9736328125)]","[(0, 383.29095458984375), (1, 364.1378479003906)]","[(0, 25969.61328125), (1, 23023.1875)]","[(0, 9408.154296875), (1, 12123.83203125)]","[(0, 10933.1298828125), (1, 6782.548828125)]","[(0, 11209.888671875), (1, 9662.4033203125)]","[(0, 11621.2421875), (1, 10220.599609375)]","[(0, 2805.364013671875), (1, 2543.194091796875)]","[(4, 91.61597551618304), (3, 104.97767130533855), (1, 118.72119140625), (0, 130.1688232421875), (5, 180.0269775390625), (2, 234.27753155048077)]","[(0, 11345.12109375), (1, 5570.99560546875)]","[(2, 136.5128455528846), (1, 166.71672712053572), (4, 199.26365309495193), (5, 217.89849853515625), (0, 259.916748046875), (3, 499.29842862215907)]","[(0, 616.2252807617188), (1, 646.8494262695312)]","[(4, 86.09288024902344), (1, 90.32563018798828), (3, 139.30792236328125), (0, 145.22747802734375), (5, 155.71092006138392), (2, 163.73109654017858)]","[(0, 10068.671875), (1, 7837.5048828125)]"
5,"[(0, 1530.3692626953125), (1, 1980.6641845703125)]","[(0, 242.81109619140625), (1, 237.31085205078125)]","[(0, 6935.97998046875), (1, 7073.39404296875)]","[(0, 6104.10498046875), (1, 6212.826171875)]","[(0, 11336.4697265625), (1, 7100.75341796875)]","[(0, 14097.259765625), (1, 16483.30078125)]","[(0, 6728.64404296875), (1, 7642.67919921875)]","[(0, 2882.79345703125), (1, 1853.790283203125)]","[(4, 134.84670188210228), (5, 135.21622314453126), (1, 152.4190007990057), (2, 153.92452392578124), (3, 176.751806640625), (0, 206.406982421875)]","[(0, 2070.66162109375), (1, 2166.216796875)]","[(2, 97.71842134915866), (4, 113.52286470853366), (5, 126.57615152994792), (1, 145.8658447265625), (0, 190.14192708333334), (3, 250.1121271306818)]","[(0, 1010.9766235351562), (1, 1243.7762451171875)]","[(4, 492.8432210286458), (1, 518.7704671223959), (5, 564.4889914772727), (2, 597.9268909801136), (3, 697.6300603693181), (0, 749.3506747159091)]","[(0, 2859.296875), (1, 2637.89892578125)]"
6,"[(0, 761.40234375), (1, 817.4327392578125)]","[(0, 1172.4844970703125), (1, 1839.5350341796875)]","[(0, 5011.708984375), (1, 4038.22802734375)]","[(0, 3808.673095703125), (1, 4815.6103515625)]","[(0, 4962.99462890625), (1, 3868.37060546875)]","[(0, 11161.138671875), (1, 9524.2392578125)]","[(0, 15734.431640625), (1, 17396.82421875)]","[(0, 1236.8984375), (1, 1050.053466796875)]","[(1, 261.85093180338544), (2, 265.67977627840907), (4, 270.3175862630208), (5, 272.822509765625), (0, 390.54909446022725), (3, 401.4581853693182)]","[(0, 2301.1728515625), (1, 1955.017822265625)]","[(4, 138.0804181780134), (3, 198.0144981971154), (1, 213.3692626953125), (5, 249.85176595052084), (0, 337.10810990767044), (2, 399.454345703125)]","[(0, 2967.646484375), (1, 2388.6357421875)]","[(1, 126.77857259114583), (0, 148.57634626116072), (3, 153.213330078125), (2, 178.62702824519232), (5, 192.93341936383928), (4, 195.4194793701172)]","[(0, 15910.234375), (1, 12028.4052734375)]"
7,"[(0, 1052.12744140625), (1, 1255.967041015625)]","[(0, 1859.2940673828125), (1, 3246.760498046875)]","[(0, 3477.42724609375), (1, 3452.692626953125)]","[(0, 21630.326171875), (1, 18137.76953125)]","[(0, 6335.7802734375), (1, 4492.6337890625)]","[(0, 4621.208984375), (1, 5165.626953125)]","[(0, 13406.8994140625), (1, 16066.9833984375)]","[(0, 2156.422119140625), (1, 1957.86865234375)]","[(4, 188.05146135602678), (1, 196.84889221191406), (5, 206.77403846153845), (2, 219.06398111979166), (0, 229.16741071428572), (3, 240.8387247721354)]","[(0, 1386.29736328125), (1, 1332.0103759765625)]","[(1, 393.8991033380682), (2, 437.748486328125), (4, 583.4284446022727), (5, 665.596337890625), (0, 669.22880859375), (3, 1005.86513671875)]","[(0, 1865.3218994140625), (1, 1908.2159423828125)]","[(4, 112.26238141741071), (1, 114.68483189174107), (5, 133.2684044471154), (2, 138.0220665564904), (3, 144.173095703125), (0, 152.91417518028845)]","[(0, 14290.337890625), (1, 11821.5439453125)]"
8,"[(0, 1614.1353759765625), (1, 2064.162109375)]","[(0, 1395.252197265625), (1, 2133.008056640625)]","[(0, 17501.91015625), (1, 18223.646484375)]","[(0, 10333.00390625), (1, 10466.447265625)]","[(0, 13607.798828125), (1, 8305.9775390625)]","[(0, 7324.68115234375), (1, 6631.77197265625)]","[(0, 9632.134765625), (1, 8326.6923828125)]","[(0, 970.9920654296875), (1, 951.8091430664062)]","[(5, 43.949031575520834), (4, 49.175323486328125), (3, 58.6272705078125), (2, 59.5503173828125), (1, 65.16777801513672), (0, 81.88387044270833)]","[(0, 4530.2412109375), (1, 5369.49169921875)]","[(4, 64.80022430419922), (5, 90.63034493582589), (1, 96.9887939453125), (2, 97.46758563701923), (3, 129.95655168805803), (0, 147.14128230168268)]","[(0, 3269.286865234375), (1, 3518.53564453125)]","[(1, 52.71535110473633), (2, 59.6573486328125), (5, 68.05296107700893), (4, 70.56182454427083), (0, 114.99148123604911), (3, 139.24189640925482)]","[(0, 1737.6783447265625), (1, 1504.6085205078125)]"
9,"[(0, 1295.8277587890625), (1, 1601.7327880859375)]","[(0, 780.7150268554688), (1, 936.0474853515625)]","[(0, 5227.66455078125), (1, 5859.203125)]","[(0, 20598.939453125), (1, 19354.787109375)]","[(0, 4157.97607421875), (1, 2621.79638671875)]","[(0, 3771.83984375), (1, 3396.869384765625)]","[(0, 11766.46484375), (1, 13566.64453125)]","[(0, 1761.214111328125), (1, 1538.4908447265625)]","[(2, 82.15618896484375), (1, 85.85150553385417), (5, 87.7116229717548), (4, 91.83146449497768), (0, 170.37325345552884), (3, 224.14422607421875)]","[(0, 2040.468994140625), (1, 2189.0703125)]","[(3, 74.251953125), (4, 77.71348741319444), (0, 114.07047271728516), (5, 127.94336700439453), (1, 132.1020076976103), (2, 172.56739908854166)]","[(0, 3514.444091796875), (1, 3200.77685546875)]","[(1, 88.86997767857143), (2, 111.46790489783653), (4, 128.55707256610577), (5, 174.70674641927084), (0, 231.77132161458334), (3, 359.2242986505682)]","[(0, 3607.57177734375), (1, 3386.68359375)]"
