,epoch_4
anaphoric-one-semantics,0.0
anaphoric-one-syntax,0.424
island-adjunct,0.714
island-complex-np,0.314
island-wh,0.998
principle_a_command,0.524
principle_a_locality,0.356
question-formation_or,0.486
question-formation_or_strict,0.212
question-formation_rr,0.432
question-formation_rr_strict,0.218
question-formation_sr,0.47
question-formation_sr_strict,0.222
wanna,0.946
