,anaphoric-one-semantics,anaphoric-one-syntax,island-adjunct,island-complex-np,island-wh,principle_a_command,principle_a_locality,question-formation_or,question-formation_rr,question-formation_sr,wanna
10,"[(0, 1757.151611328125), (1, 2139.30517578125)]","[(0, 1092.0489501953125), (1, 1125.6552734375)]","[(0, 12831.7607421875), (1, 13402.9365234375)]","[(0, 4974.552734375), (1, 4943.056640625)]","[(0, 1809.1229248046875), (1, 1420.0340576171875)]","[(0, 3648.1201171875), (1, 3931.717529296875)]","[(0, 15161.1796875), (1, 14699.93359375)]","[(0, 4119.47705078125), (1, 2528.0732421875)]","[(0, 5641.181640625), (1, 6285.9775390625)]","[(0, 2666.810546875), (1, 2696.183349609375)]","[(0, 7139.03564453125), (1, 6126.39453125)]"
11,"[(0, 1916.7545166015625), (1, 2292.25830078125)]","[(0, 814.5382690429688), (1, 829.291748046875)]","[(0, 2661.552490234375), (1, 2902.228515625)]","[(0, 5955.91259765625), (1, 5698.8505859375)]","[(0, 2671.601318359375), (1, 1657.193603515625)]","[(0, 9550.908203125), (1, 10444.9296875)]","[(0, 12286.986328125), (1, 13889.3212890625)]","[(0, 3041.376220703125), (1, 2331.43017578125)]","[(0, 2037.73193359375), (1, 2111.023681640625)]","[(0, 4174.21826171875), (1, 3879.4833984375)]","[(0, 9386.8515625), (1, 8240.404296875)]"
12,"[(0, 2591.85205078125), (1, 3134.9912109375)]","[(0, 1082.20703125), (1, 1859.0556640625)]","[(0, 8492.4287109375), (1, 8882.3779296875)]","[(0, 7192.22900390625), (1, 6541.91357421875)]","[(0, 3641.314208984375), (1, 2937.517578125)]","[(0, 12685.470703125), (1, 11467.125)]","[(0, 9735.568359375), (1, 8688.2265625)]","[(0, 2930.459228515625), (1, 3694.162109375)]","[(0, 1593.5076904296875), (1, 2325.513427734375)]","[(0, 3665.70068359375), (1, 3601.53564453125)]","[(0, 5988.81591796875), (1, 5548.86865234375)]"
13,"[(0, 2983.694091796875), (1, 3675.09912109375)]","[(0, 1704.0897216796875), (1, 3083.310546875)]","[(0, 4116.65380859375), (1, 4968.9150390625)]","[(0, 16410.9453125), (1, 15879.2060546875)]","[(0, 3344.151611328125), (1, 2695.537841796875)]","[(0, 7004.96826171875), (1, 6772.62744140625)]","[(0, 10246.0224609375), (1, 11707.1962890625)]","[(0, 841.02392578125), (1, 909.2826538085938)]","[(0, 3159.645751953125), (1, 3288.68115234375)]","[(0, 5814.95947265625), (1, 6505.685546875)]","[(0, 2342.113525390625), (1, 2831.800537109375)]"
14,"[(0, 3023.52099609375), (1, 3626.91064453125)]","[(0, 1318.1993408203125), (1, 2145.955078125)]","[(0, 2706.6416015625), (1, 2649.783203125)]","[(0, 18429.021484375), (1, 21976.150390625)]","[(0, 3782.20654296875), (1, 2078.170166015625)]","[(0, 9327.21484375), (1, 9616.2744140625)]","[(0, 8484.5439453125), (1, 7239.73291015625)]","[(0, 4229.35546875), (1, 3279.151123046875)]","[(0, 3990.754638671875), (1, 2718.18212890625)]","[(0, 3789.463623046875), (1, 5093.54541015625)]","[(0, 12598.2099609375), (1, 10747.30859375)]"
15,"[(0, 1725.7825927734375), (1, 1905.687255859375)]","[(0, 1001.789306640625), (1, 1335.0517578125)]","[(0, 1916.3524169921875), (1, 2144.4697265625)]","[(0, 3474.6259765625), (1, 3775.107421875)]","[(0, 1500.6046142578125), (1, 1231.5540771484375)]","[(0, 12461.08203125), (1, 13816.6201171875)]","[(0, 8513.9677734375), (1, 9578.6201171875)]","[(0, 3252.952880859375), (1, 3891.322265625)]","[(0, 3190.33642578125), (1, 4189.2685546875)]","[(0, 1263.5111083984375), (1, 1222.7738037109375)]","[(0, 1748.4700927734375), (1, 2085.33740234375)]"
16,"[(0, 2554.03173828125), (1, 2858.674072265625)]","[(0, 903.8651123046875), (1, 890.2718505859375)]","[(0, 5277.5263671875), (1, 5558.26416015625)]","[(0, 6329.7587890625), (1, 6163.38427734375)]","[(0, 3165.037841796875), (1, 2755.9365234375)]","[(0, 9219.89453125), (1, 8421.51171875)]","[(0, 13150.2958984375), (1, 14578.09765625)]","[(0, 2484.803466796875), (1, 2974.103271484375)]","[(0, 2099.345947265625), (1, 1166.7271728515625)]","[(0, 3623.097412109375), (1, 2343.652099609375)]","[(0, 3910.977294921875), (1, 4392.15869140625)]"
17,"[(0, 1835.172119140625), (1, 2180.405029296875)]","[(0, 940.9369506835938), (1, 979.1495971679688)]","[(0, 9269.30078125), (1, 10002.251953125)]","[(0, 2569.148681640625), (1, 2806.0224609375)]","[(0, 3440.3505859375), (1, 2921.739013671875)]","[(0, 7002.40966796875), (1, 6503.65087890625)]","[(0, 10437.3515625), (1, 10469.5927734375)]","[(0, 3536.982177734375), (1, 2181.3046875)]","[(0, 4731.1728515625), (1, 4400.29638671875)]","[(0, 4780.7421875), (1, 4921.9638671875)]","[(0, 7281.07666015625), (1, 6781.70166015625)]"
18,"[(0, 2587.7607421875), (1, 3125.2626953125)]","[(0, 1421.2047119140625), (1, 2504.893798828125)]","[(0, 8367.578125), (1, 6540.3603515625)]","[(0, 5364.255859375), (1, 5995.59326171875)]","[(0, 10734.2275390625), (1, 5492.345703125)]","[(0, 10865.8671875), (1, 11768.21484375)]","[(0, 9699.416015625), (1, 10608.361328125)]","[(0, 6327.59814453125), (1, 7126.6484375)]","[(0, 3790.634521484375), (1, 4326.30419921875)]","[(0, 2718.353271484375), (1, 1854.1890869140625)]","[(0, 1647.0980224609375), (1, 1960.3369140625)]"
19,"[(0, 2036.61083984375), (1, 2472.83203125)]","[(0, 1972.3299560546875), (1, 3645.330810546875)]","[(0, 5455.08984375), (1, 4907.36865234375)]","[(0, 3626.056396484375), (1, 3422.502685546875)]","[(0, 2448.197265625), (1, 1875.972412109375)]","[(0, 12313.9794921875), (1, 11775.07421875)]","[(0, 7900.09765625), (1, 9414.2119140625)]","[(0, 3034.46630859375), (1, 3154.4189453125)]","[(0, 2243.020263671875), (1, 1219.6240234375)]","[(0, 1945.4903564453125), (1, 1689.6927490234375)]","[(0, 10476.3447265625), (1, 9045.4990234375)]"
20,"[(0, 2812.587646484375), (1, 3478.720703125)]","[(0, 1711.11181640625), (1, 2756.531982421875)]","[(0, 12895.306640625), (1, 11695.6474609375)]","[(0, 5733.4013671875), (1, 5873.8671875)]","[(0, 8079.52587890625), (1, 5300.54736328125)]","[(0, 16972.98046875), (1, 17956.126953125)]","[(0, 15103.5693359375), (1, 13198.087890625)]","[(0, 3980.974365234375), (1, 3770.447998046875)]","[(0, 2678.3681640625), (1, 2397.324951171875)]","[(0, 3034.402587890625), (1, 2809.034423828125)]","[(0, 9055.8564453125), (1, 8220.177734375)]"
21,"[(0, 2563.17822265625), (1, 2899.734375)]","[(0, 1129.2249755859375), (1, 1549.993408203125)]","[(0, 1566.83056640625), (1, 1568.6448974609375)]","[(0, 3818.780517578125), (1, 4502.37841796875)]","[(0, 2522.315185546875), (1, 2141.450439453125)]","[(0, 8222.8271484375), (1, 9511.3232421875)]","[(0, 7126.689453125), (1, 8246.7802734375)]","[(0, 3013.460205078125), (1, 2670.71337890625)]","[(0, 3427.134033203125), (1, 3475.868896484375)]","[(0, 965.9630126953125), (1, 1060.8931884765625)]","[(0, 7314.490234375), (1, 6545.20849609375)]"
22,"[(0, 2442.316162109375), (1, 3072.031005859375)]","[(0, 882.0198974609375), (1, 922.631591796875)]","[(0, 2625.372802734375), (1, 3692.918701171875)]","[(0, 9421.6220703125), (1, 11400.576171875)]","[(0, 6893.18994140625), (1, 4145.685546875)]","[(0, 13112.400390625), (1, 11805.140625)]","[(0, 9528.7001953125), (1, 16207.6748046875)]","[(0, 2957.75146484375), (1, 3845.40771484375)]","[(0, 3037.323974609375), (1, 3410.63916015625)]","[(0, 2887.334716796875), (1, 2563.394775390625)]","[(0, 1938.5997314453125), (1, 2172.42236328125)]"
23,"[(0, 2173.152587890625), (1, 2775.171142578125)]","[(0, 1381.1409912109375), (1, 1882.689697265625)]","[(0, 1569.8076171875), (1, 1936.8304443359375)]","[(0, 9619.2373046875), (1, 8925.087890625)]","[(0, 2848.49853515625), (1, 2833.151123046875)]","[(0, 13089.537109375), (1, 12517.9912109375)]","[(0, 5735.52294921875), (1, 9406.404296875)]","[(0, 3092.8876953125), (1, 3817.9609375)]","[(0, 3287.075439453125), (1, 2845.69384765625)]","[(0, 1579.1968994140625), (1, 1975.8466796875)]","[(0, 14139.51171875), (1, 11626.130859375)]"
24,"[(0, 2434.939208984375), (1, 2803.4931640625)]","[(0, 1681.45361328125), (1, 2345.990966796875)]","[(0, 15300.6796875), (1, 14946.3251953125)]","[(0, 3356.580810546875), (1, 3043.102294921875)]","[(0, 6008.890625), (1, 3613.12890625)]","[(0, 6728.26513671875), (1, 7406.89599609375)]","[(0, 6707.07861328125), (1, 6113.49609375)]","[(0, 3737.94287109375), (1, 3019.634033203125)]","[(0, 4136.02294921875), (1, 5032.53857421875)]","[(0, 1818.5928955078125), (1, 2248.703369140625)]","[(0, 5835.87060546875), (1, 5320.88720703125)]"
25,"[(0, 2741.498046875), (1, 3380.994140625)]","[(0, 1719.80126953125), (1, 2310.85595703125)]","[(0, 13841.9033203125), (1, 13684.423828125)]","[(0, 12617.1943359375), (1, 12852.26171875)]","[(0, 3057.6708984375), (1, 2150.470458984375)]","[(0, 5471.8046875), (1, 6385.9169921875)]","[(0, 6614.1435546875), (1, 7030.94970703125)]","[(0, 2316.43603515625), (1, 1651.55322265625)]","[(0, 8930.9970703125), (1, 8735.5)]","[(0, 1190.4947509765625), (1, 2000.9454345703125)]","[(0, 6413.79052734375), (1, 5614.74267578125)]"
26,"[(0, 2207.488525390625), (1, 2554.341064453125)]","[(0, 1270.31884765625), (1, 1465.766357421875)]","[(0, 10034.3447265625), (1, 11816.73046875)]","[(0, 9186.0078125), (1, 8532.1904296875)]","[(0, 4908.576171875), (1, 3421.990234375)]","[(0, 9647.7177734375), (1, 8228.216796875)]","[(0, 7051.67919921875), (1, 8120.8154296875)]","[(0, 4614.810546875), (1, 4072.83935546875)]","[(0, 2470.800048828125), (1, 1794.0533447265625)]","[(0, 2052.44140625), (1, 1385.6405029296875)]","[(0, 11696.505859375), (1, 10077.5771484375)]"
27,"[(0, 1493.478271484375), (1, 1841.7327880859375)]","[(0, 1069.5142822265625), (1, 1049.2060546875)]","[(0, 5492.29296875), (1, 4725.6083984375)]","[(0, 11926.982421875), (1, 10203.1865234375)]","[(0, 2511.279052734375), (1, 1999.22216796875)]","[(0, 7239.99560546875), (1, 7900.8134765625)]","[(0, 5237.16552734375), (1, 6052.802734375)]","[(0, 5482.37646484375), (1, 8629.8193359375)]","[(0, 3251.58203125), (1, 4281.642578125)]","[(0, 4551.72998046875), (1, 5870.1767578125)]","[(0, 2220.03125), (1, 2602.04443359375)]"
28,"[(0, 2411.318603515625), (1, 2882.2822265625)]","[(0, 1509.94287109375), (1, 1886.7645263671875)]","[(0, 4392.39306640625), (1, 4078.984619140625)]","[(0, 4372.8203125), (1, 5593.77587890625)]","[(0, 2434.197509765625), (1, 1900.3162841796875)]","[(0, 8161.583984375), (1, 7514.57470703125)]","[(0, 11931.123046875), (1, 15114.5205078125)]","[(0, 1655.4261474609375), (1, 2143.14306640625)]","[(0, 1177.287841796875), (1, 1319.811279296875)]","[(0, 4057.6572265625), (1, 3590.842041015625)]","[(0, 10781.3388671875), (1, 9537.7099609375)]"
29,"[(0, 3035.41845703125), (1, 3807.721435546875)]","[(0, 854.9690551757812), (1, 801.6940307617188)]","[(0, 2990.995849609375), (1, 3594.508056640625)]","[(0, 3096.376220703125), (1, 3540.856689453125)]","[(0, 11791.7841796875), (1, 8486.6474609375)]","[(0, 4945.560546875), (1, 4698.0849609375)]","[(0, 8761.748046875), (1, 11092.4833984375)]","[(0, 4614.38818359375), (1, 3193.84619140625)]","[(0, 12674.2734375), (1, 9699.4541015625)]","[(0, 7733.1083984375), (1, 6426.3671875)]","[(0, 3786.266845703125), (1, 4257.33056640625)]"
30,"[(0, 2174.803955078125), (1, 2479.26806640625)]","[(0, 878.498291015625), (1, 875.4869995117188)]","[(0, 15360.5947265625), (1, 15697.7548828125)]","[(0, 7807.12060546875), (1, 7202.2294921875)]","[(0, 6959.00439453125), (1, 4851.69970703125)]","[(0, 5337.6279296875), (1, 5686.05517578125)]","[(0, 4259.24755859375), (1, 3718.189208984375)]","[(0, 2438.404052734375), (1, 3224.555419921875)]","[(0, 2621.4912109375), (1, 2088.789794921875)]","[(0, 2816.30908203125), (1, 1778.8682861328125)]","[(0, 8261.7763671875), (1, 9699.6298828125)]"
31,"[(0, 3683.190185546875), (1, 4190.06396484375)]","[(0, 1870.8778076171875), (1, 2760.02783203125)]","[(0, 6153.49365234375), (1, 4914.220703125)]","[(0, 4097.1953125), (1, 4188.53759765625)]","[(0, 3777.898681640625), (1, 3590.828369140625)]","[(0, 11915.125), (1, 11156.669921875)]","[(0, 3609.943115234375), (1, 4287.6572265625)]","[(0, 1663.0452880859375), (1, 1512.2738037109375)]","[(0, 1952.4493408203125), (1, 1787.562744140625)]","[(0, 5781.21826171875), (1, 7192.66748046875)]","[(0, 3505.2724609375), (1, 4191.1669921875)]"
32,"[(0, 2792.489013671875), (1, 3446.442138671875)]","[(0, 2643.76953125), (1, 3843.453369140625)]","[(0, 3308.587646484375), (1, 3844.47265625)]","[(0, 11278.3232421875), (1, 11342.794921875)]","[(0, 4561.28564453125), (1, 4467.21337890625)]","[(0, 11373.3408203125), (1, 11952.1923828125)]","[(0, 8680.681640625), (1, 10493.123046875)]","[(0, 2198.022705078125), (1, 1580.5770263671875)]","[(0, 1960.023681640625), (1, 2007.582763671875)]","[(0, 2247.35595703125), (1, 2092.38427734375)]","[(0, 12979.142578125), (1, 11084.24609375)]"
33,"[(0, 2980.436279296875), (1, 3810.754638671875)]","[(0, 2155.39404296875), (1, 3024.1064453125)]","[(0, 12552.744140625), (1, 16155.2841796875)]","[(0, 6558.71142578125), (1, 7603.26953125)]","[(0, 13417.09375), (1, 10309.5859375)]","[(0, 9182.453125), (1, 10274.2529296875)]","[(0, 6115.96875), (1, 7648.775390625)]","[(0, 2686.873046875), (1, 2171.58642578125)]","[(0, 2758.95166015625), (1, 1887.7489013671875)]","[(0, 5774.00048828125), (1, 6298.63330078125)]","[(0, 1356.508544921875), (1, 1590.281005859375)]"
34,"[(0, 1863.4852294921875), (1, 2220.305419921875)]","[(0, 1496.7164306640625), (1, 1759.7408447265625)]","[(0, 5935.3349609375), (1, 5918.931640625)]","[(0, 12747.5390625), (1, 12434.525390625)]","[(0, 2672.31884765625), (1, 2100.726806640625)]","[(0, 18700.51953125), (1, 16202.8994140625)]","[(0, 9970.5087890625), (1, 8353.46484375)]","[(0, 5400.55224609375), (1, 8145.9072265625)]","[(0, 1950.5992431640625), (1, 3045.860595703125)]","[(0, 2147.122802734375), (1, 1509.9449462890625)]","[(0, 4334.60107421875), (1, 4970.2939453125)]"
35,"[(0, 2940.586669921875), (1, 3488.221923828125)]","[(0, 2281.213623046875), (1, 2956.554443359375)]","[(0, 15711.0400390625), (1, 17526.697265625)]","[(0, 7978.255859375), (1, 8467.6572265625)]","[(0, 1443.0528564453125), (1, 1274.584228515625)]","[(0, 14585.1474609375), (1, 13690.650390625)]","[(0, 15869.849609375), (1, 17998.560546875)]","[(0, 9034.7138671875), (1, 13992.583984375)]","[(0, 8866.6357421875), (1, 5633.73046875)]","[(0, 3855.593994140625), (1, 4429.115234375)]","[(0, 3864.6611328125), (1, 4335.27099609375)]"
36,"[(0, 1895.09326171875), (1, 2144.34716796875)]","[(0, 3262.761474609375), (1, 4337.603515625)]","[(0, 3471.635009765625), (1, 4645.76904296875)]","[(0, 4744.49755859375), (1, 4298.724609375)]","[(0, 3557.0751953125), (1, 2943.869873046875)]","[(0, 6896.45166015625), (1, 7571.76416015625)]","[(0, 12112.3671875), (1, 17010.80078125)]","[(0, 5228.103515625), (1, 6106.6904296875)]","[(0, 4601.455078125), (1, 4862.4140625)]","[(0, 983.4595947265625), (1, 786.8126831054688)]","[(0, 7749.22412109375), (1, 6906.51513671875)]"
37,"[(0, 1878.0640869140625), (1, 2288.941162109375)]","[(0, 2696.817138671875), (1, 3546.364990234375)]","[(0, 9372.3515625), (1, 8963.65234375)]","[(0, 3349.446533203125), (1, 3469.328369140625)]","[(0, 3085.2431640625), (1, 2546.214111328125)]","[(0, 5751.38525390625), (1, 6469.13330078125)]","[(0, 15168.583984375), (1, 19730.861328125)]","[(0, 2307.5625), (1, 2271.966796875)]","[(0, 3097.3125), (1, 4766.68408203125)]","[(0, 4795.55517578125), (1, 4181.6728515625)]","[(0, 3622.31298828125), (1, 4067.04052734375)]"
38,"[(0, 1941.8831787109375), (1, 2351.205322265625)]","[(0, 1756.7939453125), (1, 2126.5185546875)]","[(0, 3046.924072265625), (1, 3945.924072265625)]","[(0, 6769.41162109375), (1, 7115.375)]","[(0, 6466.88818359375), (1, 3664.42138671875)]","[(0, 6571.8095703125), (1, 5574.7421875)]","[(0, 6464.66845703125), (1, 7462.2275390625)]","[(0, 5787.1318359375), (1, 6771.10302734375)]","[(0, 2535.161865234375), (1, 3144.54931640625)]","[(0, 2160.00537109375), (1, 2204.62841796875)]","[(0, 13220.34765625), (1, 11228.6240234375)]"
39,"[(0, 2682.775146484375), (1, 3385.4951171875)]","[(0, 1062.0001220703125), (1, 1055.609375)]","[(0, 12246.697265625), (1, 13973.1279296875)]","[(0, 9128.736328125), (1, 10099.388671875)]","[(0, 3747.1298828125), (1, 2165.42578125)]","[(0, 3420.43701171875), (1, 3075.193603515625)]","[(0, 4731.0419921875), (1, 5346.10009765625)]","[(0, 2620.94384765625), (1, 1472.04638671875)]","[(0, 3067.89990234375), (1, 3641.831787109375)]","[(0, 2290.0283203125), (1, 2913.147216796875)]","[(0, 9925.994140625), (1, 8754.82421875)]"
40,"[(0, 3075.794921875), (1, 3914.5634765625)]","[(0, 930.3042602539062), (1, 924.9569702148438)]","[(0, 5034.0986328125), (1, 5131.53662109375)]","[(0, 2199.6015625), (1, 3050.42724609375)]","[(0, 2098.966552734375), (1, 2015.8968505859375)]","[(0, 7220.17822265625), (1, 7909.55126953125)]","[(0, 11722.2685546875), (1, 10069.4306640625)]","[(0, 2916.555419921875), (1, 4388.98486328125)]","[(0, 2978.739990234375), (1, 2781.593994140625)]","[(0, 2587.86669921875), (1, 2393.1904296875)]","[(0, 9844.3173828125), (1, 8786.2822265625)]"
41,"[(0, 1599.2418212890625), (1, 1898.8524169921875)]","[(0, 1261.6260986328125), (1, 1303.890869140625)]","[(0, 12816.4599609375), (1, 12904.17578125)]","[(0, 5090.64111328125), (1, 5463.84716796875)]","[(0, 2107.258056640625), (1, 1982.657958984375)]","[(0, 4560.11083984375), (1, 4911.34375)]","[(0, 7216.130859375), (1, 7922.47509765625)]","[(0, 3187.08544921875), (1, 2369.96484375)]","[(0, 3428.82763671875), (1, 3486.47900390625)]","[(0, 2426.74072265625), (1, 2983.41259765625)]","[(0, 1363.0482177734375), (1, 1571.8660888671875)]"
42,"[(0, 1999.66064453125), (1, 2452.810546875)]","[(0, 1929.5240478515625), (1, 3083.310546875)]","[(0, 5274.6533203125), (1, 4971.3369140625)]","[(0, 9806.6962890625), (1, 11970.591796875)]","[(0, 8178.2578125), (1, 5590.92236328125)]","[(0, 4124.94970703125), (1, 3690.61962890625)]","[(0, 4920.2509765625), (1, 6304.8291015625)]","[(0, 2863.79296875), (1, 2336.525146484375)]","[(0, 1582.83056640625), (1, 1803.1357421875)]","[(0, 2599.451416015625), (1, 2211.404541015625)]","[(0, 9585.966796875), (1, 8551.146484375)]"
43,"[(0, 2256.434814453125), (1, 2721.558349609375)]","[(0, 2737.927490234375), (1, 4536.35400390625)]","[(0, 10707.9814453125), (1, 11136.12109375)]","[(0, 8701.8505859375), (1, 8637.7314453125)]","[(0, 5736.04833984375), (1, 3987.851806640625)]","[(0, 4699.65380859375), (1, 5114.19775390625)]","[(0, 5464.08642578125), (1, 7594.46484375)]","[(0, 3446.85302734375), (1, 3418.5068359375)]","[(0, 1743.2744140625), (1, 1606.1796875)]","[(0, 2050.554443359375), (1, 3716.275146484375)]","[(0, 6333.3876953125), (1, 7336.482421875)]"
44,"[(0, 1527.6512451171875), (1, 1931.1597900390625)]","[(0, 2303.222412109375), (1, 3483.425048828125)]","[(0, 3786.562744140625), (1, 4104.68896484375)]","[(0, 2365.9912109375), (1, 2803.83544921875)]","[(0, 8471.857421875), (1, 6059.138671875)]","[(0, 7242.41943359375), (1, 6508.869140625)]","[(0, 13234.52734375), (1, 11624.978515625)]","[(0, 3702.877685546875), (1, 3183.0791015625)]","[(0, 2748.96337890625), (1, 2355.2763671875)]","[(0, 4262.4658203125), (1, 3509.677734375)]","[(0, 2685.55908203125), (1, 3143.029052734375)]"
45,"[(0, 3811.5107421875), (1, 4749.88916015625)]","[(0, 1207.46875), (1, 1488.58544921875)]","[(0, 11257.6806640625), (1, 13798.8828125)]","[(0, 3994.490234375), (1, 4644.03271484375)]","[(0, 7883.04345703125), (1, 7209.24560546875)]","[(0, 7863.6640625), (1, 7003.337890625)]","[(0, 8998.9072265625), (1, 10445.1982421875)]","[(0, 4905.384765625), (1, 6445.56005859375)]","[(0, 1334.22900390625), (1, 1398.907470703125)]","[(0, 1172.74560546875), (1, 1272.0699462890625)]","[(0, 12424.224609375), (1, 11349.958984375)]"
