,best
anaphoric-one-semantics,0.726
anaphoric-one-syntax,0.638
island-adjunct,0.366
island-complex-np,0.554
island-wh,0.97
principle_a_command,0.458
principle_a_locality,0.408
question-formation_or,0.504
question-formation_rr,0.51
question-formation_sr,0.436
wanna,0.524
