,best
anaphoric-one-semantics,0.002
anaphoric-one-syntax,0.18
island-adjunct,0.79
island-complex-np,0.47
island-wh,0.832
principle_a_command,0.492
principle_a_locality,0.302
question-formation_or,0.688
question-formation_or_strict,0.132
question-formation_rr,0.652
question-formation_rr_strict,0.088
question-formation_sr,0.688
question-formation_sr_strict,0.082
wanna,0.42
