,best
anaphoric-one-semantics,0.0
anaphoric-one-syntax,0.118
island-adjunct,0.702
island-complex-np,0.384
island-wh,0.892
principle_a_command,0.48
principle_a_locality,0.302
question-formation_or,0.7
question-formation_or_strict,0.054
question-formation_rr,0.642
question-formation_rr_strict,0.046
question-formation_sr,0.672
question-formation_sr_strict,0.04
wanna,0.0
