,epoch_4
anaphoric-one-semantics,0.006
anaphoric-one-syntax,0.29
island-adjunct,0.74
island-complex-np,0.276
island-wh,0.984
principle_a_command,0.48
principle_a_locality,0.252
question-formation_or,0.704
question-formation_or_strict,0.164
question-formation_rr,0.656
question-formation_rr_strict,0.164
question-formation_sr,0.724
question-formation_sr_strict,0.146
wanna,0.37
