,best
anaphoric-one-semantics,0.038
anaphoric-one-syntax,0.382
island-adjunct,0.694
island-complex-np,0.436
island-wh,0.998
principle_a_command,0.482
principle_a_locality,0.39
question-formation_or,0.51
question-formation_or_strict,0.042
question-formation_rr,0.486
question-formation_rr_strict,0.028
question-formation_sr,0.548
question-formation_sr_strict,0.026
wanna,0.0
