,best
adjunct_island,0.475
superlative_quantifiers_2,0.408
anaphor_gender_agreement,0.602
tough_vs_raising_1,0.578
anaphor_number_agreement,0.558
tough_vs_raising_2,0.495
animate_subject_passive,0.551
wh_questions_subject_gap,0.933
animate_subject_trans,0.404
causative,0.461
wh_vs_that_no_gap,0.965
complex_NP_island,0.437
coordinate_structure_constraint_complex_left_branch,0.428
left_branch_island_echo_question,0.602
coordinate_structure_constraint_object_extraction,0.382
transitive,0.561
determiner_noun_agreement_1,0.506
wh_island,0.817
determiner_noun_agreement_2,0.496
only_npi_scope,0.095
determiner_noun_agreement_irregular_1,0.5
passive_1,0.511
determiner_noun_agreement_irregular_2,0.533
principle_A_domain_1,1.0
determiner_noun_agreement_with_adj_2,0.502
left_branch_island_simple_question,0.474
determiner_noun_agreement_with_adj_irregular_1,0.525
matrix_question_npi_licensor_present,0.055
determiner_noun_agreement_with_adj_irregular_2,0.469
npi_present_1,0.226
determiner_noun_agreement_with_adjective_1,0.506
principle_A_domain_2,0.572
distractor_agreement_relational_noun,0.418
principle_A_domain_3,0.532
distractor_agreement_relative_clause,0.502
drop_argument,0.41
wh_vs_that_with_gap,0.055
ellipsis_n_bar_1,0.228
ellipsis_n_bar_2,0.415
principle_A_reconstruction,0.249
existential_there_object_raising,0.675
regular_plural_subject_verb_agreement_1,0.532
existential_there_quantifiers_1,0.713
regular_plural_subject_verb_agreement_2,0.471
existential_there_quantifiers_2,0.169
sentential_negation_npi_licensor_present,1.0
existential_there_subject_raising,0.471
wh_questions_object_gap,0.636
expletive_it_object_raising,0.609
inchoative,0.435
intransitive,0.35
sentential_negation_npi_scope,0.39
irregular_past_participle_adjectives,0.531
sentential_subject_island,0.537
irregular_past_participle_verbs,0.704
npi_present_2,0.198
irregular_plural_subject_verb_agreement_1,0.498
only_npi_licensor_present,0.043
irregular_plural_subject_verb_agreement_2,0.556
passive_2,0.471
principle_A_c_command,0.263
principle_A_case_1,1.0
principle_A_case_2,0.441
superlative_quantifiers_1,0.069
wh_questions_subject_gap_long_distance,0.945
wh_vs_that_no_gap_long_distance,0.969
wh_vs_that_with_gap_long_distance,0.057
