,epoch_1
adjunct_island,0.464
anaphor_gender_agreement,0.498
anaphor_number_agreement,0.52
animate_subject_passive,0.435
animate_subject_trans,0.517
causative,0.454
complex_NP_island,0.629
coordinate_structure_constraint_complex_left_branch,0.415
coordinate_structure_constraint_object_extraction,0.445
determiner_noun_agreement_1,0.513
determiner_noun_agreement_2,0.525
determiner_noun_agreement_irregular_1,0.512
determiner_noun_agreement_irregular_2,0.467
determiner_noun_agreement_with_adj_2,0.498
determiner_noun_agreement_with_adj_irregular_1,0.5
determiner_noun_agreement_with_adj_irregular_2,0.466
determiner_noun_agreement_with_adjective_1,0.483
distractor_agreement_relational_noun,0.477
distractor_agreement_relative_clause,0.554
drop_argument,0.687
ellipsis_n_bar_1,0.355
ellipsis_n_bar_2,0.445
existential_there_object_raising,0.518
existential_there_quantifiers_1,0.434
existential_there_quantifiers_2,0.434
existential_there_subject_raising,0.51
expletive_it_object_raising,0.521
inchoative,0.559
intransitive,0.647
irregular_past_participle_adjectives,0.512
irregular_past_participle_verbs,0.377
irregular_plural_subject_verb_agreement_1,0.528
irregular_plural_subject_verb_agreement_2,0.442
left_branch_island_echo_question,0.141
left_branch_island_simple_question,0.392
matrix_question_npi_licensor_present,0.783
npi_present_1,0.959
npi_present_2,0.91
only_npi_licensor_present,0.976
only_npi_scope,0.839
passive_1,0.527
passive_2,0.544
principle_A_c_command,0.322
principle_A_case_1,0.275
principle_A_case_2,0.461
principle_A_domain_1,0.04
principle_A_domain_2,0.484
principle_A_domain_3,0.486
principle_A_reconstruction,0.46
regular_plural_subject_verb_agreement_1,0.537
regular_plural_subject_verb_agreement_2,0.514
sentential_negation_npi_licensor_present,0.175
sentential_negation_npi_scope,0.411
sentential_subject_island,0.52
superlative_quantifiers_1,0.872
superlative_quantifiers_2,0.178
tough_vs_raising_1,0.502
tough_vs_raising_2,0.464
transitive,0.459
wh_island,0.122
wh_questions_object_gap,0.177
wh_questions_subject_gap,0.149
wh_questions_subject_gap_long_distance,0.17
wh_vs_that_no_gap,0.407
wh_vs_that_no_gap_long_distance,0.3
wh_vs_that_with_gap,0.581
wh_vs_that_with_gap_long_distance,0.656
