,epoch_8
adjunct_island,0.684
anaphor_gender_agreement,0.599
anaphor_number_agreement,0.566
animate_subject_passive,0.588
animate_subject_trans,0.535
causative,0.433
complex_NP_island,0.594
coordinate_structure_constraint_complex_left_branch,0.093
coordinate_structure_constraint_object_extraction,0.489
determiner_noun_agreement_1,0.572
determiner_noun_agreement_2,0.525
determiner_noun_agreement_irregular_1,0.531
determiner_noun_agreement_irregular_2,0.594
determiner_noun_agreement_with_adj_2,0.497
determiner_noun_agreement_with_adj_irregular_1,0.498
determiner_noun_agreement_with_adj_irregular_2,0.552
determiner_noun_agreement_with_adjective_1,0.506
distractor_agreement_relational_noun,0.474
distractor_agreement_relative_clause,0.499
drop_argument,0.632
ellipsis_n_bar_1,0.339
ellipsis_n_bar_2,0.512
existential_there_object_raising,0.683
existential_there_quantifiers_1,0.778
existential_there_quantifiers_2,0.049
existential_there_subject_raising,0.544
expletive_it_object_raising,0.653
inchoative,0.447
intransitive,0.499
irregular_past_participle_adjectives,0.63
irregular_past_participle_verbs,0.61
irregular_plural_subject_verb_agreement_1,0.569
irregular_plural_subject_verb_agreement_2,0.531
left_branch_island_echo_question,0.375
left_branch_island_simple_question,0.108
matrix_question_npi_licensor_present,0.142
npi_present_1,0.514
npi_present_2,0.389
only_npi_licensor_present,0.81
only_npi_scope,0.547
passive_1,0.55
passive_2,0.523
principle_A_c_command,0.517
principle_A_case_1,1.0
principle_A_case_2,0.457
principle_A_domain_1,0.95
principle_A_domain_2,0.518
principle_A_domain_3,0.522
principle_A_reconstruction,0.202
regular_plural_subject_verb_agreement_1,0.591
regular_plural_subject_verb_agreement_2,0.488
sentential_negation_npi_licensor_present,1.0
sentential_negation_npi_scope,0.586
sentential_subject_island,0.52
superlative_quantifiers_1,0.108
superlative_quantifiers_2,0.349
tough_vs_raising_1,0.457
tough_vs_raising_2,0.585
transitive,0.587
wh_island,0.668
wh_questions_object_gap,0.443
wh_questions_subject_gap,0.707
wh_questions_subject_gap_long_distance,0.757
wh_vs_that_no_gap,0.924
wh_vs_that_no_gap_long_distance,0.943
wh_vs_that_with_gap,0.096
wh_vs_that_with_gap_long_distance,0.092
