,adjunct_island,superlative_quantifiers_2,anaphor_gender_agreement,tough_vs_raising_1,anaphor_number_agreement,tough_vs_raising_2,animate_subject_passive,wh_questions_subject_gap,animate_subject_trans,causative,wh_vs_that_no_gap,complex_NP_island,coordinate_structure_constraint_complex_left_branch,left_branch_island_echo_question,coordinate_structure_constraint_object_extraction,transitive,determiner_noun_agreement_1,wh_island,determiner_noun_agreement_2,only_npi_scope,determiner_noun_agreement_irregular_1,passive_1,determiner_noun_agreement_irregular_2,principle_A_domain_1,determiner_noun_agreement_with_adj_2,left_branch_island_simple_question,determiner_noun_agreement_with_adj_irregular_1,matrix_question_npi_licensor_present,determiner_noun_agreement_with_adj_irregular_2,npi_present_1,determiner_noun_agreement_with_adjective_1,principle_A_domain_2,distractor_agreement_relational_noun,principle_A_domain_3,distractor_agreement_relative_clause,drop_argument,wh_vs_that_with_gap,ellipsis_n_bar_1,ellipsis_n_bar_2,principle_A_reconstruction,existential_there_object_raising,regular_plural_subject_verb_agreement_1,existential_there_quantifiers_1,regular_plural_subject_verb_agreement_2,existential_there_quantifiers_2,sentential_negation_npi_licensor_present,existential_there_subject_raising,wh_questions_object_gap,expletive_it_object_raising,inchoative,intransitive,sentential_negation_npi_scope,irregular_past_participle_adjectives,sentential_subject_island,irregular_past_participle_verbs,npi_present_2,irregular_plural_subject_verb_agreement_1,only_npi_licensor_present,irregular_plural_subject_verb_agreement_2,passive_2,principle_A_c_command,principle_A_case_1,principle_A_case_2,superlative_quantifiers_1,wh_questions_subject_gap_long_distance,wh_vs_that_no_gap_long_distance,wh_vs_that_with_gap_long_distance
0,"[(0, 10415.4462890625), (1, 9108.5615234375)]","[(0, 5721.935546875), (1, 3649.9853515625)]","[(0, 752.6544799804688), (1, 840.2875366210938)]","[(0, 2201.639404296875), (1, 2297.440673828125)]","[(0, 4333.7705078125), (1, 4329.6474609375)]","[(0, 3186.985107421875), (1, 3351.28076171875)]","[(0, 1894.9442138671875), (1, 4227.287109375)]","[(0, 8607.1171875), (1, 6685.29638671875)]","[(0, 4199.07275390625), (1, 4594.81591796875)]","[(0, 2163.882568359375), (1, 1968.3349609375)]","[(0, 5593.3974609375), (1, 4330.72119140625)]","[(0, 2973.750244140625), (1, 2108.013916015625)]","[(0, 6504.8974609375), (1, 8195.9814453125)]","[(0, 10851.9384765625), (1, 7117.173828125)]","[(0, 1586.7314453125), (1, 1664.50732421875)]","[(0, 4437.77001953125), (1, 12455.009765625)]","[(0, 4503.1943359375), (1, 3592.544189453125)]","[(0, 2485.503662109375), (1, 2467.15185546875)]","[(0, 5138.74560546875), (1, 4557.6982421875)]","[(0, 4757.7958984375), (1, 4838.4111328125)]","[(0, 2539.240234375), (1, 2411.13134765625)]","[(0, 3515.4228515625), (1, 3076.69873046875)]","[(0, 2442.015625), (1, 2052.299560546875)]","[(0, 4541.3623046875), (1, 3541.43408203125)]","[(0, 3389.552978515625), (1, 3959.80810546875)]","[(0, 17424.78515625), (1, 20982.072265625)]","[(0, 3305.626220703125), (1, 3126.4375)]","[(0, 3548.743408203125), (1, 5723.447265625)]","[(0, 1039.6177978515625), (1, 854.8026733398438)]","[(0, 4398.43798828125), (1, 3640.16162109375)]","[(0, 4689.2265625), (1, 5371.591796875)]","[(0, 5342.34423828125), (1, 5877.794921875)]","[(0, 2901.455078125), (1, 3097.590087890625)]","[(0, 2115.64501953125), (1, 3754.935546875)]","[(0, 1807.3631591796875), (1, 1900.3353271484375)]","[(0, 1866.5062255859375), (1, 1740.243896484375)]","[(0, 2038.3236083984375), (1, 2818.82275390625)]","[(0, 837.1240844726562), (1, 875.7011108398438)]","[(0, 2504.36474609375), (1, 1798.02197265625)]","[(0, 1230.01416015625), (1, 1543.538330078125)]","[(0, 2074.164794921875), (1, 1756.6180419921875)]","[(0, 3435.157470703125), (1, 4371.119140625)]","[(0, 4198.48779296875), (1, 2165.675537109375)]","[(0, 1966.5853271484375), (1, 2191.63232421875)]","[(0, 3732.215087890625), (1, 4060.73486328125)]","[(0, 2035.7564697265625), (1, 1566.28076171875)]","[(0, 283.2459411621094), (1, 287.1434020996094)]","[(0, 2004.0430908203125), (1, 3145.4970703125)]","[(0, 1114.137939453125), (1, 1707.9228515625)]","[(0, 2843.01123046875), (1, 2305.378173828125)]","[(0, 524.3749389648438), (1, 693.373779296875)]","[(0, 2495.04736328125), (1, 2241.103271484375)]","[(0, 1816.6981201171875), (1, 1716.0478515625)]","[(0, 2248.34326171875), (1, 2154.226806640625)]","[(0, 1327.6292724609375), (1, 1105.5277099609375)]","[(0, 2778.452392578125), (1, 2435.58251953125)]","[(0, 6671.3037109375), (1, 6472.07666015625)]","[(0, 2842.32958984375), (1, 3589.417724609375)]","[(0, 817.3154296875), (1, 986.66259765625)]","[(0, 1022.7288208007812), (1, 601.0108642578125)]","[(0, 1073.789794921875), (1, 939.2205200195312)]","[(0, 2078.2197265625), (1, 1191.7545166015625)]","[(0, 8630.86328125), (1, 10075.8955078125)]","[(0, 2325.8193359375), (1, 5076.66455078125)]","[(0, 4237.44189453125), (1, 2778.890869140625)]","[(0, 8322.9375), (1, 7525.130859375)]","[(0, 1403.1048583984375), (1, 1387.6663818359375)]"
1,"[(0, 1386.9730224609375), (1, 1355.6239013671875)]","[(0, 1413.1341552734375), (1, 1247.4178466796875)]","[(0, 1083.7794189453125), (1, 1110.98681640625)]","[(0, 2185.798095703125), (1, 1654.2755126953125)]","[(0, 636.05078125), (1, 663.1221923828125)]","[(0, 758.2194213867188), (1, 754.7727661132812)]","[(0, 2385.65576171875), (1, 2109.17919921875)]","[(0, 5871.95166015625), (1, 4877.3681640625)]","[(0, 6555.93505859375), (1, 8147.67919921875)]","[(0, 1535.5079345703125), (1, 764.7863159179688)]","[(0, 5421.1767578125), (1, 4954.8369140625)]","[(0, 2705.924072265625), (1, 3090.99462890625)]","[(0, 7265.65673828125), (1, 7081.35888671875)]","[(0, 4755.3056640625), (1, 4832.6142578125)]","[(0, 6612.90087890625), (1, 5525.2646484375)]","[(0, 2250.629150390625), (1, 3053.771728515625)]","[(0, 8381.6826171875), (1, 7355.92333984375)]","[(0, 2839.869140625), (1, 1892.25146484375)]","[(0, 6449.64306640625), (1, 7538.42578125)]","[(0, 2818.4921875), (1, 2733.27734375)]","[(0, 2199.0478515625), (1, 3506.091796875)]","[(0, 1366.2359619140625), (1, 1581.4342041015625)]","[(0, 1512.1036376953125), (1, 1365.6185302734375)]","[(0, 706.7443237304688), (1, 497.1787109375)]","[(0, 3065.796875), (1, 2561.5302734375)]","[(0, 6393.9609375), (1, 6357.44873046875)]","[(0, 899.6868896484375), (1, 1113.2197265625)]","[(0, 3224.22021484375), (1, 10212.298828125)]","[(0, 5203.41162109375), (1, 5941.7119140625)]","[(0, 12795.33203125), (1, 15349.787109375)]","[(0, 9355.142578125), (1, 16738.4375)]","[(0, 3156.697021484375), (1, 3319.9091796875)]","[(0, 1207.7008056640625), (1, 1229.10009765625)]","[(0, 8276.91015625), (1, 6157.9970703125)]","[(0, 1303.988525390625), (1, 1414.454833984375)]","[(0, 2137.00390625), (1, 2706.07763671875)]","[(0, 2041.53955078125), (1, 1814.401611328125)]","[(0, 3196.012451171875), (1, 3616.765869140625)]","[(0, 4139.4794921875), (1, 5961.2880859375)]","[(0, 1605.4200439453125), (1, 1800.1220703125)]","[(0, 6331.18359375), (1, 4345.78515625)]","[(0, 4855.884765625), (1, 4396.99072265625)]","[(0, 3473.9501953125), (1, 2930.871826171875)]","[(0, 3105.59130859375), (1, 3347.789306640625)]","[(0, 3071.506591796875), (1, 3714.939208984375)]","[(0, 2759.95947265625), (1, 1046.3668212890625)]","[(0, 293.1280822753906), (1, 294.392578125)]","[(0, 1551.5853271484375), (1, 2416.164306640625)]","[(0, 2114.904541015625), (1, 2367.8603515625)]","[(0, 1418.1502685546875), (1, 3319.073486328125)]","[(0, 3483.142822265625), (1, 2141.666748046875)]","[(0, 2171.237548828125), (1, 1732.69482421875)]","[(0, 2696.01220703125), (1, 2544.37890625)]","[(0, 4027.001953125), (1, 3570.55126953125)]","[(0, 9630.646484375), (1, 10988.36328125)]","[(0, 3439.373046875), (1, 4312.41015625)]","[(0, 3699.168212890625), (1, 2753.107421875)]","[(0, 7612.76708984375), (1, 9469.2919921875)]","[(0, 945.2874145507812), (1, 1137.0076904296875)]","[(0, 4694.52880859375), (1, 3295.990234375)]","[(0, 1787.087158203125), (1, 1742.0089111328125)]","[(0, 1285.7816162109375), (1, 717.9375610351562)]","[(0, 10993.9296875), (1, 9282.5361328125)]","[(0, 1229.2138671875), (1, 2856.557861328125)]","[(0, 4203.8525390625), (1, 3706.86328125)]","[(0, 2040.8367919921875), (1, 2182.393798828125)]","[(0, 1633.1365966796875), (1, 1774.1170654296875)]"
2,"[(0, 12001.591796875), (1, 11524.95703125)]","[(0, 2203.447998046875), (1, 1253.3837890625)]","[(0, 669.2846069335938), (1, 570.5693969726562)]","[(0, 3026.102783203125), (1, 2532.72705078125)]","[(0, 7222.78173828125), (1, 7310.396484375)]","[(0, 1768.022216796875), (1, 1911.892822265625)]","[(0, 1028.8179931640625), (1, 657.0286865234375)]","[(0, 7441.51171875), (1, 6868.28076171875)]","[(0, 2106.0517578125), (1, 2362.178955078125)]","[(0, 3686.525146484375), (1, 3507.68017578125)]","[(0, 3613.30810546875), (1, 3403.429443359375)]","[(0, 4751.49755859375), (1, 4696.71435546875)]","[(0, 10465.708984375), (1, 10818.232421875)]","[(0, 4692.783203125), (1, 3455.133544921875)]","[(0, 4768.0341796875), (1, 2713.9150390625)]","[(0, 5154.2255859375), (1, 4695.41552734375)]","[(0, 3346.2890625), (1, 3518.83740234375)]","[(0, 2809.681396484375), (1, 2666.352783203125)]","[(0, 685.8684692382812), (1, 858.995361328125)]","[(0, 10804.0859375), (1, 9534.69140625)]","[(0, 1915.5821533203125), (1, 2697.938720703125)]","[(0, 1694.800537109375), (1, 1478.2996826171875)]","[(0, 3765.97412109375), (1, 4098.9306640625)]","[(0, 5075.56103515625), (1, 3663.73291015625)]","[(0, 2474.699462890625), (1, 3415.658447265625)]","[(0, 2799.046630859375), (1, 3533.25)]","[(0, 8668.140625), (1, 8117.1064453125)]","[(0, 6223.64892578125), (1, 6662.79052734375)]","[(0, 2897.194091796875), (1, 2612.717041015625)]","[(0, 1982.400634765625), (1, 2915.2373046875)]","[(0, 4787.1337890625), (1, 3666.466064453125)]","[(0, 10691.8291015625), (1, 11076.4267578125)]","[(0, 5272.65673828125), (1, 5018.68212890625)]","[(0, 4073.3017578125), (1, 4156.92919921875)]","[(0, 4609.88818359375), (1, 3939.858642578125)]","[(0, 1519.1043701171875), (1, 1820.658935546875)]","[(0, 1201.6068115234375), (1, 1482.6221923828125)]","[(0, 3441.37451171875), (1, 3339.679931640625)]","[(0, 1908.603759765625), (1, 1782.925048828125)]","[(0, 813.5515747070312), (1, 1210.8941650390625)]","[(0, 7025.4267578125), (1, 5746.275390625)]","[(0, 4528.53515625), (1, 5850.380859375)]","[(0, 2541.811767578125), (1, 783.429443359375)]","[(0, 4498.3828125), (1, 4664.18798828125)]","[(0, 734.542236328125), (1, 851.261474609375)]","[(0, 13117.841796875), (1, 4459.67431640625)]","[(0, 2302.277099609375), (1, 1295.735107421875)]","[(0, 842.6034545898438), (1, 864.0235595703125)]","[(0, 2588.7060546875), (1, 2146.365478515625)]","[(0, 2750.686279296875), (1, 6474.33642578125)]","[(0, 3850.6591796875), (1, 3599.92138671875)]","[(0, 4661.27099609375), (1, 4280.22607421875)]","[(0, 1334.5323486328125), (1, 1138.3909912109375)]","[(0, 701.9710083007812), (1, 976.1911010742188)]","[(0, 2057.57421875), (1, 1544.5491943359375)]","[(0, 1129.8880615234375), (1, 1570.5390625)]","[(0, 3013.437255859375), (1, 2439.29345703125)]","[(0, 12191.58984375), (1, 12872.2314453125)]","[(0, 3961.178955078125), (1, 3508.105224609375)]","[(0, 3113.615966796875), (1, 4670.869140625)]","[(0, 1725.5357666015625), (1, 1358.37060546875)]","[(0, 1786.0972900390625), (1, 751.6921997070312)]","[(0, 12100.3251953125), (1, 11438.1259765625)]","[(0, 2827.643310546875), (1, 4505.0634765625)]","[(0, 1930.7822265625), (1, 2350.871337890625)]","[(0, 2105.67919921875), (1, 1966.5244140625)]","[(0, 3666.529052734375), (1, 3711.49365234375)]"
3,"[(0, 17931.587890625), (1, 16577.05078125)]","[(0, 2433.35595703125), (1, 2428.9599609375)]","[(0, 2436.30615234375), (1, 1542.681884765625)]","[(0, 647.1363525390625), (1, 669.0829467773438)]","[(0, 7112.9326171875), (1, 6523.0927734375)]","[(0, 998.7744140625), (1, 1094.1578369140625)]","[(0, 1207.894287109375), (1, 879.6707763671875)]","[(0, 1467.570068359375), (1, 1231.321533203125)]","[(0, 5137.04541015625), (1, 7699.16259765625)]","[(0, 4656.56591796875), (1, 6254.70849609375)]","[(0, 2863.457275390625), (1, 2565.20947265625)]","[(0, 3477.178466796875), (1, 2769.8740234375)]","[(0, 9087.251953125), (1, 11322.1318359375)]","[(0, 1818.5010986328125), (1, 3051.86181640625)]","[(0, 439.5923767089844), (1, 609.6983642578125)]","[(0, 2283.649169921875), (1, 1722.546630859375)]","[(0, 13619.5859375), (1, 10934.9345703125)]","[(0, 2299.313720703125), (1, 1770.196044921875)]","[(0, 2740.713623046875), (1, 2532.7451171875)]","[(0, 697.0927124023438), (1, 1204.3779296875)]","[(0, 3122.301513671875), (1, 2333.773681640625)]","[(0, 4051.953857421875), (1, 5388.84765625)]","[(0, 10448.16796875), (1, 8446.228515625)]","[(0, 4626.34619140625), (1, 3221.50634765625)]","[(0, 1941.599853515625), (1, 2449.08349609375)]","[(0, 6205.50732421875), (1, 7644.712890625)]","[(0, 1385.922607421875), (1, 1487.447998046875)]","[(0, 2613.38232421875), (1, 7704.14990234375)]","[(0, 2321.8935546875), (1, 2699.7724609375)]","[(0, 3615.003662109375), (1, 4059.313720703125)]","[(0, 4038.297119140625), (1, 2511.856201171875)]","[(0, 5267.0732421875), (1, 5972.89111328125)]","[(0, 2640.733154296875), (1, 2525.315185546875)]","[(0, 5817.03955078125), (1, 5942.205078125)]","[(0, 5805.07470703125), (1, 5533.232421875)]","[(0, 695.1651000976562), (1, 561.8449096679688)]","[(0, 1585.4698486328125), (1, 1821.936279296875)]","[(0, 4429.77392578125), (1, 4338.43505859375)]","[(0, 810.870361328125), (1, 1026.082763671875)]","[(0, 1495.2725830078125), (1, 1829.7607421875)]","[(0, 2341.123291015625), (1, 2154.551513671875)]","[(0, 7534.68115234375), (1, 4671.0654296875)]","[(0, 1046.083984375), (1, 1022.5660400390625)]","[(0, 2840.470458984375), (1, 6113.29833984375)]","[(0, 1969.8955078125), (1, 2694.642333984375)]","[(0, 2636.22509765625), (1, 1546.79931640625)]","[(0, 359.9590148925781), (1, 258.5959777832031)]","[(0, 673.0148315429688), (1, 824.659912109375)]","[(0, 1539.652587890625), (1, 1297.9290771484375)]","[(0, 1996.3385009765625), (1, 3811.24560546875)]","[(0, 2800.447021484375), (1, 1721.620361328125)]","[(0, 3030.810546875), (1, 2284.6708984375)]","[(0, 1547.67431640625), (1, 1635.5111083984375)]","[(0, 3785.93798828125), (1, 3700.904052734375)]","[(0, 1183.0994873046875), (1, 1434.9381103515625)]","[(0, 2238.46533203125), (1, 2407.660400390625)]","[(0, 3382.47119140625), (1, 2575.802001953125)]","[(0, 1405.4283447265625), (1, 1649.4715576171875)]","[(0, 1787.468994140625), (1, 1334.0157470703125)]","[(0, 4014.5322265625), (1, 4371.2734375)]","[(0, 2766.807373046875), (1, 2992.748046875)]","[(0, 2230.766845703125), (1, 1019.5001831054688)]","[(0, 2400.2392578125), (1, 2659.478271484375)]","[(0, 5399.57861328125), (1, 4830.3427734375)]","[(0, 14153.93359375), (1, 14623.05859375)]","[(0, 2944.78369140625), (1, 2687.71142578125)]","[(0, 2175.92333984375), (1, 2312.09033203125)]"
4,"[(0, 1971.599365234375), (1, 1875.398193359375)]","[(0, 4266.9150390625), (1, 4021.2451171875)]","[(0, 7535.93212890625), (1, 4741.7470703125)]","[(0, 1057.0484619140625), (1, 662.302734375)]","[(0, 4033.58984375), (1, 4234.27880859375)]","[(0, 1941.911865234375), (1, 1257.3807373046875)]","[(0, 954.7442626953125), (1, 941.4935302734375)]","[(0, 7672.18212890625), (1, 5503.0048828125)]","[(0, 1683.188720703125), (1, 1953.5164794921875)]","[(0, 2178.60205078125), (1, 6245.57080078125)]","[(0, 1472.7359619140625), (1, 1332.7117919921875)]","[(0, 4862.3857421875), (1, 4971.0244140625)]","[(0, 3954.637939453125), (1, 6078.83447265625)]","[(0, 5477.37548828125), (1, 4279.86669921875)]","[(0, 3681.771240234375), (1, 3459.6044921875)]","[(0, 1929.0860595703125), (1, 2381.52880859375)]","[(0, 3264.576171875), (1, 3349.159423828125)]","[(0, 2563.103759765625), (1, 2336.61083984375)]","[(0, 2984.340087890625), (1, 3106.9951171875)]","[(0, 4616.29345703125), (1, 4766.84326171875)]","[(0, 3846.357421875), (1, 5059.5107421875)]","[(0, 2256.853515625), (1, 2131.3505859375)]","[(0, 7745.12353515625), (1, 7143.55810546875)]","[(0, 4857.732421875), (1, 3563.50634765625)]","[(0, 3942.61767578125), (1, 4409.9296875)]","[(0, 10497.7265625), (1, 14448.298828125)]","[(0, 1831.4996337890625), (1, 1736.2645263671875)]","[(0, 5983.20458984375), (1, 20345.6015625)]","[(0, 2980.476318359375), (1, 1965.07421875)]","[(0, 4530.1806640625), (1, 3519.40478515625)]","[(0, 6154.2509765625), (1, 5792.9130859375)]","[(0, 3238.281494140625), (1, 3363.53759765625)]","[(0, 783.9601440429688), (1, 1065.7398681640625)]","[(0, 5420.58251953125), (1, 5007.72900390625)]","[(0, 2496.07080078125), (1, 2667.894287109375)]","[(0, 2565.964111328125), (1, 1449.0765380859375)]","[(0, 1167.6287841796875), (1, 1474.9327392578125)]","[(0, 3569.250732421875), (1, 3898.490966796875)]","[(0, 1317.07470703125), (1, 1559.235107421875)]","[(0, 3349.485107421875), (1, 3261.03515625)]","[(0, 722.5223999023438), (1, 791.8207397460938)]","[(0, 1557.3106689453125), (1, 1284.7464599609375)]","[(0, 1615.7947998046875), (1, 1451.398681640625)]","[(0, 1674.0933837890625), (1, 1337.3040771484375)]","[(0, 4120.318359375), (1, 6800.10791015625)]","[(0, 2780.6181640625), (1, 2195.92529296875)]","[(0, 733.3599853515625), (1, 948.7152709960938)]","[(0, 2023.6353759765625), (1, 2360.853515625)]","[(0, 1606.7572021484375), (1, 1763.8472900390625)]","[(0, 1692.1043701171875), (1, 1873.8587646484375)]","[(0, 5934.4462890625), (1, 6878.185546875)]","[(0, 2611.43798828125), (1, 2267.78662109375)]","[(0, 1294.072265625), (1, 1331.1348876953125)]","[(0, 8048.4716796875), (1, 7663.283203125)]","[(0, 4103.85546875), (1, 3673.651611328125)]","[(0, 11188.6025390625), (1, 9879.435546875)]","[(0, 5622.1318359375), (1, 5294.8583984375)]","[(0, 7228.4736328125), (1, 8494.5830078125)]","[(0, 1728.9610595703125), (1, 2417.5126953125)]","[(0, 1673.011962890625), (1, 1113.7034912109375)]","[(0, 1102.298828125), (1, 1028.5477294921875)]","[(0, 5110.0390625), (1, 2687.056396484375)]","[(0, 6173.89111328125), (1, 5770.9560546875)]","[(0, 3085.634521484375), (1, 6769.35986328125)]","[(0, 2090.8173828125), (1, 1780.4976806640625)]","[(0, 4053.039794921875), (1, 3965.26123046875)]","[(0, 3623.405029296875), (1, 3876.835205078125)]"
5,"[(0, 5142.83935546875), (1, 5824.9775390625)]","[(0, 1617.4244384765625), (1, 1007.0255737304688)]","[(0, 2984.849609375), (1, 3523.427978515625)]","[(0, 2176.3974609375), (1, 1650.755615234375)]","[(0, 6685.69189453125), (1, 6155.654296875)]","[(0, 2576.938232421875), (1, 1541.21044921875)]","[(0, 864.861572265625), (1, 1006.0594482421875)]","[(0, 2174.360107421875), (1, 1728.97265625)]","[(0, 2329.3779296875), (1, 1682.02783203125)]","[(0, 9239.6904296875), (1, 4575.61474609375)]","[(0, 2023.590087890625), (1, 1624.9361572265625)]","[(0, 4216.154296875), (1, 3498.552978515625)]","[(0, 12118.283203125), (1, 15739.96875)]","[(0, 7518.8681640625), (1, 6394.90625)]","[(0, 849.9586791992188), (1, 811.0850219726562)]","[(0, 5731.18701171875), (1, 3486.998046875)]","[(0, 3344.435302734375), (1, 2692.636962890625)]","[(0, 1208.5960693359375), (1, 1097.955810546875)]","[(0, 9711.9306640625), (1, 10874.7099609375)]","[(0, 3475.447998046875), (1, 3354.948486328125)]","[(0, 1156.4537353515625), (1, 1562.4263916015625)]","[(0, 5240.35302734375), (1, 4053.429931640625)]","[(0, 2095.11376953125), (1, 1439.212158203125)]","[(0, 1986.9091796875), (1, 1402.94091796875)]","[(0, 4157.353515625), (1, 4660.14208984375)]","[(0, 571.751953125), (1, 834.2490234375)]","[(0, 13738.1142578125), (1, 16058.265625)]","[(0, 2456.193115234375), (1, 9710.828125)]","[(0, 6725.33984375), (1, 5648.29296875)]","[(0, 4294.0986328125), (1, 4821.6396484375)]","[(0, 5412.5810546875), (1, 4032.266845703125)]","[(0, 1183.15478515625), (1, 1193.7508544921875)]","[(0, 4680.9384765625), (1, 6100.869140625)]","[(0, 6424.15478515625), (1, 6820.91064453125)]","[(0, 2147.72314453125), (1, 1668.1861572265625)]","[(0, 2325.505615234375), (1, 2556.492919921875)]","[(0, 563.9325561523438), (1, 530.1671752929688)]","[(0, 3865.236328125), (1, 4320.103515625)]","[(0, 2754.806884765625), (1, 1813.7509765625)]","[(0, 1875.069091796875), (1, 2392.287841796875)]","[(0, 3802.4453125), (1, 4690.5595703125)]","[(0, 7574.306640625), (1, 7385.6435546875)]","[(0, 4646.29638671875), (1, 4639.587890625)]","[(0, 5171.76904296875), (1, 4064.113037109375)]","[(0, 1816.775390625), (1, 2009.0087890625)]","[(0, 1440.618896484375), (1, 891.6214599609375)]","[(0, 558.5142822265625), (1, 1417.738525390625)]","[(0, 1544.7318115234375), (1, 1774.5299072265625)]","[(0, 614.7115478515625), (1, 1719.6676025390625)]","[(0, 3913.757080078125), (1, 7757.73486328125)]","[(0, 1184.97900390625), (1, 1823.085205078125)]","[(0, 6270.12890625), (1, 4032.389892578125)]","[(0, 3167.501953125), (1, 2771.30859375)]","[(0, 1007.5927734375), (1, 990.2763671875)]","[(0, 4019.83837890625), (1, 3507.422607421875)]","[(0, 7514.59619140625), (1, 7147.15625)]","[(0, 2584.697265625), (1, 1928.1510009765625)]","[(0, 1973.6959228515625), (1, 2349.089599609375)]","[(0, 1243.24853515625), (1, 1645.9344482421875)]","[(0, 1146.069091796875), (1, 1523.787353515625)]","[(0, 1263.646728515625), (1, 1265.9656982421875)]","[(0, 1800.7161865234375), (1, 1079.2685546875)]","[(0, 1472.5511474609375), (1, 1353.2369384765625)]","[(0, 1861.2705078125), (1, 1558.887939453125)]","[(0, 2333.07177734375), (1, 2537.098876953125)]","[(0, 1104.1016845703125), (1, 997.7190551757812)]","[(0, 4231.4453125), (1, 5201.94287109375)]"
6,"[(0, 2895.957763671875), (1, 3325.86376953125)]","[(0, 3055.962646484375), (1, 3795.575927734375)]","[(0, 5506.4853515625), (1, 4200.2421875)]","[(0, 400.99920654296875), (1, 263.2336120605469)]","[(0, 672.3893432617188), (1, 726.4263916015625)]","[(0, 2541.341796875), (1, 1819.3961181640625)]","[(0, 2283.71240234375), (1, 3469.304931640625)]","[(0, 4991.88427734375), (1, 4256.0478515625)]","[(0, 7576.03271484375), (1, 7684.103515625)]","[(0, 5289.31201171875), (1, 5748.2822265625)]","[(0, 2792.56494140625), (1, 2382.2431640625)]","[(0, 3182.36279296875), (1, 2760.688720703125)]","[(0, 9080.9716796875), (1, 8458.96484375)]","[(0, 5044.36328125), (1, 8471.9140625)]","[(0, 3405.1142578125), (1, 3624.856689453125)]","[(0, 2513.851318359375), (1, 4021.237548828125)]","[(0, 3422.094970703125), (1, 4852.1533203125)]","[(0, 1382.0257568359375), (1, 1239.428955078125)]","[(0, 3047.435302734375), (1, 3073.660400390625)]","[(0, 2505.3095703125), (1, 5364.0)]","[(0, 2083.67041015625), (1, 2538.84912109375)]","[(0, 2473.8759765625), (1, 2869.659912109375)]","[(0, 2980.830078125), (1, 3454.12548828125)]","[(0, 2762.0029296875), (1, 2001.05615234375)]","[(0, 5638.06787109375), (1, 5195.35888671875)]","[(0, 10611.771484375), (1, 11298.390625)]","[(0, 1528.2086181640625), (1, 1741.0947265625)]","[(0, 3051.969482421875), (1, 5475.359375)]","[(0, 6981.1328125), (1, 8672.5146484375)]","[(0, 3636.63623046875), (1, 3370.33837890625)]","[(0, 4939.96044921875), (1, 4531.29541015625)]","[(0, 3402.381103515625), (1, 3303.29736328125)]","[(0, 2111.565185546875), (1, 2458.30810546875)]","[(0, 4850.1220703125), (1, 4820.1728515625)]","[(0, 6265.1025390625), (1, 6690.73681640625)]","[(0, 6593.08447265625), (1, 6127.814453125)]","[(0, 642.9456176757812), (1, 681.9359130859375)]","[(0, 3226.228759765625), (1, 3853.792724609375)]","[(0, 1166.6314697265625), (1, 1268.00830078125)]","[(0, 1011.5706787109375), (1, 643.5391235351562)]","[(0, 1184.298828125), (1, 1422.3531494140625)]","[(0, 3425.52001953125), (1, 4194.02978515625)]","[(0, 5108.96728515625), (1, 2717.719482421875)]","[(0, 10299.189453125), (1, 6389.9072265625)]","[(0, 1564.4990234375), (1, 1599.920654296875)]","[(0, 7999.3828125), (1, 3114.780029296875)]","[(0, 289.89019775390625), (1, 216.9420166015625)]","[(0, 3947.15478515625), (1, 3162.0087890625)]","[(0, 1300.7003173828125), (1, 2626.00537109375)]","[(0, 2371.905029296875), (1, 1853.0675048828125)]","[(0, 6366.7802734375), (1, 7827.263671875)]","[(0, 2651.15478515625), (1, 2318.777587890625)]","[(0, 1307.3662109375), (1, 1416.72412109375)]","[(0, 1160.339599609375), (1, 999.1044921875)]","[(0, 2383.072509765625), (1, 1300.0374755859375)]","[(0, 1348.3892822265625), (1, 1211.3326416015625)]","[(0, 6946.34619140625), (1, 7419.572265625)]","[(0, 13334.5234375), (1, 17871.0859375)]","[(0, 773.3321533203125), (1, 620.7774047851562)]","[(0, 1961.3419189453125), (1, 3040.932373046875)]","[(0, 8852.634765625), (1, 9407.078125)]","[(0, 2798.35546875), (1, 1646.911865234375)]","[(0, 3363.3642578125), (1, 3031.076416015625)]","[(0, 4112.75341796875), (1, 4203.3671875)]","[(0, 2072.63720703125), (1, 1591.7550048828125)]","[(0, 1093.3931884765625), (1, 1030.85693359375)]","[(0, 3569.744384765625), (1, 4274.88232421875)]"
