,epoch_9
adjunct_island,0.575
anaphor_gender_agreement,0.68
anaphor_number_agreement,0.559
animate_subject_passive,0.6
animate_subject_trans,0.404
causative,0.436
complex_NP_island,0.368
coordinate_structure_constraint_complex_left_branch,0.439
coordinate_structure_constraint_object_extraction,0.461
determiner_noun_agreement_1,0.517
determiner_noun_agreement_2,0.49
determiner_noun_agreement_irregular_1,0.479
determiner_noun_agreement_irregular_2,0.531
determiner_noun_agreement_with_adj_2,0.473
determiner_noun_agreement_with_adj_irregular_1,0.5
determiner_noun_agreement_with_adj_irregular_2,0.537
determiner_noun_agreement_with_adjective_1,0.491
distractor_agreement_relational_noun,0.477
distractor_agreement_relative_clause,0.524
drop_argument,0.552
ellipsis_n_bar_1,0.319
ellipsis_n_bar_2,0.339
existential_there_object_raising,0.716
existential_there_quantifiers_1,0.754
existential_there_quantifiers_2,0.709
existential_there_subject_raising,0.582
expletive_it_object_raising,0.671
inchoative,0.322
intransitive,0.404
irregular_past_participle_adjectives,0.225
irregular_past_participle_verbs,0.82
irregular_plural_subject_verb_agreement_1,0.526
irregular_plural_subject_verb_agreement_2,0.497
left_branch_island_echo_question,0.557
left_branch_island_simple_question,0.527
matrix_question_npi_licensor_present,0.145
npi_present_1,0.281
npi_present_2,0.244
only_npi_licensor_present,0.227
only_npi_scope,0.506
passive_1,0.654
passive_2,0.609
principle_A_c_command,0.469
principle_A_case_1,1.0
principle_A_case_2,0.425
principle_A_domain_1,1.0
principle_A_domain_2,0.465
principle_A_domain_3,0.534
principle_A_reconstruction,0.259
regular_plural_subject_verb_agreement_1,0.462
regular_plural_subject_verb_agreement_2,0.464
sentential_negation_npi_licensor_present,1.0
sentential_negation_npi_scope,0.814
sentential_subject_island,0.514
superlative_quantifiers_1,0.508
superlative_quantifiers_2,0.251
tough_vs_raising_1,0.425
tough_vs_raising_2,0.613
transitive,0.618
wh_island,0.943
wh_questions_object_gap,0.705
wh_questions_subject_gap,0.98
wh_questions_subject_gap_long_distance,0.918
wh_vs_that_no_gap,0.985
wh_vs_that_no_gap_long_distance,0.994
wh_vs_that_with_gap,0.025
wh_vs_that_with_gap_long_distance,0.017
