,epoch_5
adjunct_island,0.526
anaphor_gender_agreement,0.407
anaphor_number_agreement,0.501
animate_subject_passive,0.57
animate_subject_trans,0.429
causative,0.43
complex_NP_island,0.535
coordinate_structure_constraint_complex_left_branch,0.508
coordinate_structure_constraint_object_extraction,0.562
determiner_noun_agreement_1,0.504
determiner_noun_agreement_2,0.494
determiner_noun_agreement_irregular_1,0.49
determiner_noun_agreement_irregular_2,0.528
determiner_noun_agreement_with_adj_2,0.473
determiner_noun_agreement_with_adj_irregular_1,0.532
determiner_noun_agreement_with_adj_irregular_2,0.535
determiner_noun_agreement_with_adjective_1,0.533
distractor_agreement_relational_noun,0.483
distractor_agreement_relative_clause,0.528
drop_argument,0.62
ellipsis_n_bar_1,0.216
ellipsis_n_bar_2,0.325
existential_there_object_raising,0.695
existential_there_quantifiers_1,0.759
existential_there_quantifiers_2,0.654
existential_there_subject_raising,0.556
expletive_it_object_raising,0.608
inchoative,0.345
intransitive,0.474
irregular_past_participle_adjectives,0.251
irregular_past_participle_verbs,0.684
irregular_plural_subject_verb_agreement_1,0.514
irregular_plural_subject_verb_agreement_2,0.518
left_branch_island_echo_question,0.571
left_branch_island_simple_question,0.52
matrix_question_npi_licensor_present,0.158
npi_present_1,0.284
npi_present_2,0.31
only_npi_licensor_present,0.653
only_npi_scope,0.533
passive_1,0.679
passive_2,0.627
principle_A_c_command,0.535
principle_A_case_1,1.0
principle_A_case_2,0.453
principle_A_domain_1,0.988
principle_A_domain_2,0.544
principle_A_domain_3,0.51
principle_A_reconstruction,0.39
regular_plural_subject_verb_agreement_1,0.434
regular_plural_subject_verb_agreement_2,0.478
sentential_negation_npi_licensor_present,1.0
sentential_negation_npi_scope,0.403
sentential_subject_island,0.481
superlative_quantifiers_1,0.501
superlative_quantifiers_2,0.306
tough_vs_raising_1,0.436
tough_vs_raising_2,0.599
transitive,0.601
wh_island,0.838
wh_questions_object_gap,0.73
wh_questions_subject_gap,0.976
wh_questions_subject_gap_long_distance,0.959
wh_vs_that_no_gap,0.998
wh_vs_that_no_gap_long_distance,0.994
wh_vs_that_with_gap,0.002
wh_vs_that_with_gap_long_distance,0.005
