,epoch_9
adjunct_island,0.648
anaphor_gender_agreement,0.677
anaphor_number_agreement,0.563
animate_subject_passive,0.573
animate_subject_trans,0.578
causative,0.405
complex_NP_island,0.627
coordinate_structure_constraint_complex_left_branch,0.153
coordinate_structure_constraint_object_extraction,0.637
determiner_noun_agreement_1,0.532
determiner_noun_agreement_2,0.494
determiner_noun_agreement_irregular_1,0.526
determiner_noun_agreement_irregular_2,0.56
determiner_noun_agreement_with_adj_2,0.485
determiner_noun_agreement_with_adj_irregular_1,0.564
determiner_noun_agreement_with_adj_irregular_2,0.529
determiner_noun_agreement_with_adjective_1,0.51
distractor_agreement_relational_noun,0.449
distractor_agreement_relative_clause,0.469
drop_argument,0.578
ellipsis_n_bar_1,0.394
ellipsis_n_bar_2,0.453
existential_there_object_raising,0.685
existential_there_quantifiers_1,0.824
existential_there_quantifiers_2,0.139
existential_there_subject_raising,0.545
expletive_it_object_raising,0.673
inchoative,0.404
intransitive,0.478
irregular_past_participle_adjectives,0.811
irregular_past_participle_verbs,0.692
irregular_plural_subject_verb_agreement_1,0.563
irregular_plural_subject_verb_agreement_2,0.532
left_branch_island_echo_question,0.411
left_branch_island_simple_question,0.241
matrix_question_npi_licensor_present,0.102
npi_present_1,0.323
npi_present_2,0.27
only_npi_licensor_present,0.349
only_npi_scope,0.402
passive_1,0.562
passive_2,0.556
principle_A_c_command,0.477
principle_A_case_1,1.0
principle_A_case_2,0.427
principle_A_domain_1,0.969
principle_A_domain_2,0.514
principle_A_domain_3,0.517
principle_A_reconstruction,0.179
regular_plural_subject_verb_agreement_1,0.582
regular_plural_subject_verb_agreement_2,0.48
sentential_negation_npi_licensor_present,1.0
sentential_negation_npi_scope,0.591
sentential_subject_island,0.594
superlative_quantifiers_1,0.429
superlative_quantifiers_2,0.807
tough_vs_raising_1,0.441
tough_vs_raising_2,0.612
transitive,0.594
wh_island,0.956
wh_questions_object_gap,0.478
wh_questions_subject_gap,0.806
wh_questions_subject_gap_long_distance,0.763
wh_vs_that_no_gap,0.89
wh_vs_that_no_gap_long_distance,0.944
wh_vs_that_with_gap,0.169
wh_vs_that_with_gap_long_distance,0.113
