,epoch_2
adjunct_island,0.507
anaphor_gender_agreement,0.725
anaphor_number_agreement,0.54
animate_subject_passive,0.573
animate_subject_trans,0.436
causative,0.433
complex_NP_island,0.477
coordinate_structure_constraint_complex_left_branch,0.204
coordinate_structure_constraint_object_extraction,0.191
determiner_noun_agreement_1,0.513
determiner_noun_agreement_2,0.489
determiner_noun_agreement_irregular_1,0.494
determiner_noun_agreement_irregular_2,0.528
determiner_noun_agreement_with_adj_2,0.473
determiner_noun_agreement_with_adj_irregular_1,0.509
determiner_noun_agreement_with_adj_irregular_2,0.536
determiner_noun_agreement_with_adjective_1,0.505
distractor_agreement_relational_noun,0.461
distractor_agreement_relative_clause,0.499
drop_argument,0.644
ellipsis_n_bar_1,0.311
ellipsis_n_bar_2,0.352
existential_there_object_raising,0.695
existential_there_quantifiers_1,0.747
existential_there_quantifiers_2,0.036
existential_there_subject_raising,0.522
expletive_it_object_raising,0.634
inchoative,0.371
intransitive,0.491
irregular_past_participle_adjectives,0.716
irregular_past_participle_verbs,0.58
irregular_plural_subject_verb_agreement_1,0.515
irregular_plural_subject_verb_agreement_2,0.523
left_branch_island_echo_question,0.198
left_branch_island_simple_question,0.215
matrix_question_npi_licensor_present,0.228
npi_present_1,0.516
npi_present_2,0.534
only_npi_licensor_present,0.391
only_npi_scope,0.386
passive_1,0.601
passive_2,0.605
principle_A_c_command,0.614
principle_A_case_1,0.999
principle_A_case_2,0.398
principle_A_domain_1,0.807
principle_A_domain_2,0.418
principle_A_domain_3,0.541
principle_A_reconstruction,0.318
regular_plural_subject_verb_agreement_1,0.556
regular_plural_subject_verb_agreement_2,0.48
sentential_negation_npi_licensor_present,1.0
sentential_negation_npi_scope,0.382
sentential_subject_island,0.555
superlative_quantifiers_1,0.299
superlative_quantifiers_2,0.019
tough_vs_raising_1,0.472
tough_vs_raising_2,0.553
transitive,0.595
wh_island,0.521
wh_questions_object_gap,0.5
wh_questions_subject_gap,0.715
wh_questions_subject_gap_long_distance,0.63
wh_vs_that_no_gap,0.897
wh_vs_that_no_gap_long_distance,0.846
wh_vs_that_with_gap,0.083
wh_vs_that_with_gap_long_distance,0.14
