,epoch_2
adjunct_island,0.422
anaphor_gender_agreement,0.768
anaphor_number_agreement,0.634
animate_subject_passive,0.574
animate_subject_trans,0.588
causative,0.449
complex_NP_island,0.319
coordinate_structure_constraint_complex_left_branch,0.7
coordinate_structure_constraint_object_extraction,0.3
determiner_noun_agreement_1,0.48
determiner_noun_agreement_2,0.49
determiner_noun_agreement_irregular_1,0.509
determiner_noun_agreement_irregular_2,0.509
determiner_noun_agreement_with_adj_2,0.506
determiner_noun_agreement_with_adj_irregular_1,0.506
determiner_noun_agreement_with_adj_irregular_2,0.54
determiner_noun_agreement_with_adjective_1,0.516
distractor_agreement_relational_noun,0.505
distractor_agreement_relative_clause,0.53
drop_argument,0.612
ellipsis_n_bar_1,0.329
ellipsis_n_bar_2,0.403
existential_there_object_raising,0.544
existential_there_quantifiers_1,0.685
existential_there_quantifiers_2,0.533
existential_there_subject_raising,0.577
expletive_it_object_raising,0.553
inchoative,0.406
intransitive,0.553
irregular_past_participle_adjectives,0.357
irregular_past_participle_verbs,0.581
irregular_plural_subject_verb_agreement_1,0.512
irregular_plural_subject_verb_agreement_2,0.507
left_branch_island_echo_question,0.571
left_branch_island_simple_question,0.729
matrix_question_npi_licensor_present,0.321
npi_present_1,0.121
npi_present_2,0.047
only_npi_licensor_present,0.004
only_npi_scope,0.227
passive_1,0.582
passive_2,0.611
principle_A_c_command,0.494
principle_A_case_1,0.94
principle_A_case_2,0.425
principle_A_domain_1,0.953
principle_A_domain_2,0.417
principle_A_domain_3,0.515
principle_A_reconstruction,0.44
regular_plural_subject_verb_agreement_1,0.547
regular_plural_subject_verb_agreement_2,0.494
sentential_negation_npi_licensor_present,0.821
sentential_negation_npi_scope,0.83
sentential_subject_island,0.46
superlative_quantifiers_1,0.207
superlative_quantifiers_2,0.196
tough_vs_raising_1,0.362
tough_vs_raising_2,0.649
transitive,0.539
wh_island,0.744
wh_questions_object_gap,0.399
wh_questions_subject_gap,0.761
wh_questions_subject_gap_long_distance,0.574
wh_vs_that_no_gap,0.551
wh_vs_that_no_gap_long_distance,0.536
wh_vs_that_with_gap,0.397
wh_vs_that_with_gap_long_distance,0.438
