,best
adjunct_island,0.465
superlative_quantifiers_2,0.364
anaphor_gender_agreement,0.77
tough_vs_raising_1,0.501
anaphor_number_agreement,0.594
tough_vs_raising_2,0.474
animate_subject_passive,0.513
wh_questions_subject_gap,0.855
animate_subject_trans,0.632
causative,0.491
wh_vs_that_no_gap,0.861
complex_NP_island,0.265
coordinate_structure_constraint_complex_left_branch,0.705
left_branch_island_echo_question,0.716
coordinate_structure_constraint_object_extraction,0.267
transitive,0.428
determiner_noun_agreement_1,0.496
wh_island,0.879
determiner_noun_agreement_2,0.504
only_npi_scope,0.364
determiner_noun_agreement_irregular_1,0.503
passive_1,0.403
determiner_noun_agreement_irregular_2,0.482
principle_A_domain_1,0.599
determiner_noun_agreement_with_adj_2,0.515
left_branch_island_simple_question,0.641
determiner_noun_agreement_with_adj_irregular_1,0.479
matrix_question_npi_licensor_present,0.671
determiner_noun_agreement_with_adj_irregular_2,0.477
npi_present_1,0.043
determiner_noun_agreement_with_adjective_1,0.51
principle_A_domain_2,0.473
distractor_agreement_relational_noun,0.486
principle_A_domain_3,0.5
distractor_agreement_relative_clause,0.495
drop_argument,0.47
wh_vs_that_with_gap,0.147
ellipsis_n_bar_1,0.496
ellipsis_n_bar_2,0.477
principle_A_reconstruction,0.653
existential_there_object_raising,0.413
regular_plural_subject_verb_agreement_1,0.607
existential_there_quantifiers_1,0.38
regular_plural_subject_verb_agreement_2,0.501
existential_there_quantifiers_2,0.405
sentential_negation_npi_licensor_present,0.229
existential_there_subject_raising,0.429
wh_questions_object_gap,0.564
expletive_it_object_raising,0.447
inchoative,0.571
intransitive,0.587
sentential_negation_npi_scope,0.807
irregular_past_participle_adjectives,0.282
sentential_subject_island,0.533
irregular_past_participle_verbs,0.477
npi_present_2,0.063
irregular_plural_subject_verb_agreement_1,0.513
only_npi_licensor_present,0.0
irregular_plural_subject_verb_agreement_2,0.492
passive_2,0.394
principle_A_c_command,0.342
principle_A_case_1,0.267
principle_A_case_2,0.497
superlative_quantifiers_1,0.974
wh_questions_subject_gap_long_distance,0.869
wh_vs_that_no_gap_long_distance,0.912
wh_vs_that_with_gap_long_distance,0.097
