,epoch_3
adjunct_island,0.543
anaphor_gender_agreement,0.682
anaphor_number_agreement,0.595
animate_subject_passive,0.564
animate_subject_trans,0.499
causative,0.403
complex_NP_island,0.58
coordinate_structure_constraint_complex_left_branch,0.226
coordinate_structure_constraint_object_extraction,0.496
determiner_noun_agreement_1,0.502
determiner_noun_agreement_2,0.493
determiner_noun_agreement_irregular_1,0.493
determiner_noun_agreement_irregular_2,0.525
determiner_noun_agreement_with_adj_2,0.479
determiner_noun_agreement_with_adj_irregular_1,0.541
determiner_noun_agreement_with_adj_irregular_2,0.534
determiner_noun_agreement_with_adjective_1,0.512
distractor_agreement_relational_noun,0.463
distractor_agreement_relative_clause,0.495
drop_argument,0.635
ellipsis_n_bar_1,0.335
ellipsis_n_bar_2,0.452
existential_there_object_raising,0.691
existential_there_quantifiers_1,0.663
existential_there_quantifiers_2,0.036
existential_there_subject_raising,0.563
expletive_it_object_raising,0.665
inchoative,0.364
intransitive,0.476
irregular_past_participle_adjectives,0.521
irregular_past_participle_verbs,0.743
irregular_plural_subject_verb_agreement_1,0.534
irregular_plural_subject_verb_agreement_2,0.533
left_branch_island_echo_question,0.337
left_branch_island_simple_question,0.264
matrix_question_npi_licensor_present,0.046
npi_present_1,0.338
npi_present_2,0.259
only_npi_licensor_present,0.388
only_npi_scope,0.244
passive_1,0.598
passive_2,0.572
principle_A_c_command,0.464
principle_A_case_1,1.0
principle_A_case_2,0.415
principle_A_domain_1,0.95
principle_A_domain_2,0.459
principle_A_domain_3,0.538
principle_A_reconstruction,0.189
regular_plural_subject_verb_agreement_1,0.61
regular_plural_subject_verb_agreement_2,0.481
sentential_negation_npi_licensor_present,1.0
sentential_negation_npi_scope,0.576
sentential_subject_island,0.566
superlative_quantifiers_1,0.435
superlative_quantifiers_2,0.595
tough_vs_raising_1,0.462
tough_vs_raising_2,0.598
transitive,0.591
wh_island,0.932
wh_questions_object_gap,0.545
wh_questions_subject_gap,0.765
wh_questions_subject_gap_long_distance,0.723
wh_vs_that_no_gap,0.947
wh_vs_that_no_gap_long_distance,0.945
wh_vs_that_with_gap,0.07
wh_vs_that_with_gap_long_distance,0.064
