,epoch_2
adjunct_island,0.534
anaphor_gender_agreement,0.696
anaphor_number_agreement,0.598
animate_subject_passive,0.551
animate_subject_trans,0.455
causative,0.399
complex_NP_island,0.566
coordinate_structure_constraint_complex_left_branch,0.207
coordinate_structure_constraint_object_extraction,0.403
determiner_noun_agreement_1,0.507
determiner_noun_agreement_2,0.501
determiner_noun_agreement_irregular_1,0.476
determiner_noun_agreement_irregular_2,0.499
determiner_noun_agreement_with_adj_2,0.48
determiner_noun_agreement_with_adj_irregular_1,0.546
determiner_noun_agreement_with_adj_irregular_2,0.523
determiner_noun_agreement_with_adjective_1,0.501
distractor_agreement_relational_noun,0.44
distractor_agreement_relative_clause,0.506
drop_argument,0.644
ellipsis_n_bar_1,0.323
ellipsis_n_bar_2,0.467
existential_there_object_raising,0.686
existential_there_quantifiers_1,0.663
existential_there_quantifiers_2,0.013
existential_there_subject_raising,0.566
expletive_it_object_raising,0.67
inchoative,0.339
intransitive,0.491
irregular_past_participle_adjectives,0.533
irregular_past_participle_verbs,0.761
irregular_plural_subject_verb_agreement_1,0.539
irregular_plural_subject_verb_agreement_2,0.548
left_branch_island_echo_question,0.26
left_branch_island_simple_question,0.243
matrix_question_npi_licensor_present,0.159
npi_present_1,0.351
npi_present_2,0.272
only_npi_licensor_present,0.784
only_npi_scope,0.284
passive_1,0.589
passive_2,0.564
principle_A_c_command,0.486
principle_A_case_1,1.0
principle_A_case_2,0.406
principle_A_domain_1,0.97
principle_A_domain_2,0.45
principle_A_domain_3,0.537
principle_A_reconstruction,0.182
regular_plural_subject_verb_agreement_1,0.587
regular_plural_subject_verb_agreement_2,0.449
sentential_negation_npi_licensor_present,1.0
sentential_negation_npi_scope,0.561
sentential_subject_island,0.549
superlative_quantifiers_1,0.339
superlative_quantifiers_2,0.307
tough_vs_raising_1,0.441
tough_vs_raising_2,0.58
transitive,0.587
wh_island,0.986
wh_questions_object_gap,0.514
wh_questions_subject_gap,0.736
wh_questions_subject_gap_long_distance,0.664
wh_vs_that_no_gap,0.867
wh_vs_that_no_gap_long_distance,0.856
wh_vs_that_with_gap,0.11
wh_vs_that_with_gap_long_distance,0.187
