,best
adjunct_island,0.555
superlative_quantifiers_2,0.433
anaphor_gender_agreement,0.612
tough_vs_raising_1,0.57
anaphor_number_agreement,0.573
tough_vs_raising_2,0.499
animate_subject_passive,0.558
wh_questions_subject_gap,0.883
animate_subject_trans,0.435
causative,0.463
wh_vs_that_no_gap,0.931
complex_NP_island,0.401
coordinate_structure_constraint_complex_left_branch,0.355
left_branch_island_echo_question,0.65
coordinate_structure_constraint_object_extraction,0.365
transitive,0.561
determiner_noun_agreement_1,0.516
wh_island,0.822
determiner_noun_agreement_2,0.487
only_npi_scope,0.134
determiner_noun_agreement_irregular_1,0.514
passive_1,0.473
determiner_noun_agreement_irregular_2,0.537
principle_A_domain_1,1.0
determiner_noun_agreement_with_adj_2,0.5
left_branch_island_simple_question,0.453
determiner_noun_agreement_with_adj_irregular_1,0.525
matrix_question_npi_licensor_present,0.018
determiner_noun_agreement_with_adj_irregular_2,0.507
npi_present_1,0.203
determiner_noun_agreement_with_adjective_1,0.512
principle_A_domain_2,0.538
distractor_agreement_relational_noun,0.415
principle_A_domain_3,0.511
distractor_agreement_relative_clause,0.481
drop_argument,0.407
wh_vs_that_with_gap,0.127
ellipsis_n_bar_1,0.26
ellipsis_n_bar_2,0.44
principle_A_reconstruction,0.22
existential_there_object_raising,0.673
regular_plural_subject_verb_agreement_1,0.52
existential_there_quantifiers_1,0.736
regular_plural_subject_verb_agreement_2,0.468
existential_there_quantifiers_2,0.233
sentential_negation_npi_licensor_present,1.0
existential_there_subject_raising,0.469
wh_questions_object_gap,0.574
expletive_it_object_raising,0.612
inchoative,0.448
intransitive,0.355
sentential_negation_npi_scope,0.414
irregular_past_participle_adjectives,0.619
sentential_subject_island,0.502
irregular_past_participle_verbs,0.713
npi_present_2,0.2
irregular_plural_subject_verb_agreement_1,0.499
only_npi_licensor_present,0.355
irregular_plural_subject_verb_agreement_2,0.532
passive_2,0.459
principle_A_c_command,0.339
principle_A_case_1,1.0
principle_A_case_2,0.435
superlative_quantifiers_1,0.158
wh_questions_subject_gap_long_distance,0.933
wh_vs_that_no_gap_long_distance,0.953
wh_vs_that_with_gap_long_distance,0.096
