,epoch_1
adjunct_island,0.474
anaphor_gender_agreement,0.639
anaphor_number_agreement,0.528
animate_subject_passive,0.498
animate_subject_trans,0.403
causative,0.454
complex_NP_island,0.521
coordinate_structure_constraint_complex_left_branch,0.279
coordinate_structure_constraint_object_extraction,0.27
determiner_noun_agreement_1,0.52
determiner_noun_agreement_2,0.529
determiner_noun_agreement_irregular_1,0.492
determiner_noun_agreement_irregular_2,0.486
determiner_noun_agreement_with_adj_2,0.484
determiner_noun_agreement_with_adj_irregular_1,0.529
determiner_noun_agreement_with_adj_irregular_2,0.505
determiner_noun_agreement_with_adjective_1,0.527
distractor_agreement_relational_noun,0.474
distractor_agreement_relative_clause,0.543
drop_argument,0.706
ellipsis_n_bar_1,0.359
ellipsis_n_bar_2,0.478
existential_there_object_raising,0.603
existential_there_quantifiers_1,0.5
existential_there_quantifiers_2,0.001
existential_there_subject_raising,0.472
expletive_it_object_raising,0.603
inchoative,0.492
intransitive,0.698
irregular_past_participle_adjectives,0.088
irregular_past_participle_verbs,0.615
irregular_plural_subject_verb_agreement_1,0.512
irregular_plural_subject_verb_agreement_2,0.449
left_branch_island_echo_question,0.241
left_branch_island_simple_question,0.343
matrix_question_npi_licensor_present,0.803
npi_present_1,0.504
npi_present_2,0.444
only_npi_licensor_present,0.97
only_npi_scope,0.351
passive_1,0.552
passive_2,0.604
principle_A_c_command,0.32
principle_A_case_1,0.843
principle_A_case_2,0.458
principle_A_domain_1,0.493
principle_A_domain_2,0.473
principle_A_domain_3,0.517
principle_A_reconstruction,0.291
regular_plural_subject_verb_agreement_1,0.537
regular_plural_subject_verb_agreement_2,0.47
sentential_negation_npi_licensor_present,0.818
sentential_negation_npi_scope,0.49
sentential_subject_island,0.527
superlative_quantifiers_1,0.961
superlative_quantifiers_2,0.009
tough_vs_raising_1,0.468
tough_vs_raising_2,0.512
transitive,0.468
wh_island,0.914
wh_questions_object_gap,0.302
wh_questions_subject_gap,0.577
wh_questions_subject_gap_long_distance,0.516
wh_vs_that_no_gap,0.635
wh_vs_that_no_gap_long_distance,0.691
wh_vs_that_with_gap,0.355
wh_vs_that_with_gap_long_distance,0.352
