,best
adjunct_island,0.522
superlative_quantifiers_2,0.549
anaphor_gender_agreement,0.767
tough_vs_raising_1,0.475
anaphor_number_agreement,0.592
tough_vs_raising_2,0.594
animate_subject_passive,0.582
wh_questions_subject_gap,0.778
animate_subject_trans,0.506
causative,0.414
wh_vs_that_no_gap,0.866
complex_NP_island,0.512
coordinate_structure_constraint_complex_left_branch,0.264
left_branch_island_echo_question,0.625
coordinate_structure_constraint_object_extraction,0.448
transitive,0.598
determiner_noun_agreement_1,0.518
wh_island,0.997
determiner_noun_agreement_2,0.492
only_npi_scope,0.155
determiner_noun_agreement_irregular_1,0.483
passive_1,0.614
determiner_noun_agreement_irregular_2,0.527
principle_A_domain_1,1.0
determiner_noun_agreement_with_adj_2,0.476
left_branch_island_simple_question,0.311
determiner_noun_agreement_with_adj_irregular_1,0.559
matrix_question_npi_licensor_present,0.015
determiner_noun_agreement_with_adj_irregular_2,0.536
npi_present_1,0.419
determiner_noun_agreement_with_adjective_1,0.503
principle_A_domain_2,0.461
distractor_agreement_relational_noun,0.452
principle_A_domain_3,0.511
distractor_agreement_relative_clause,0.474
drop_argument,0.564
wh_vs_that_with_gap,0.115
ellipsis_n_bar_1,0.254
ellipsis_n_bar_2,0.426
principle_A_reconstruction,0.355
existential_there_object_raising,0.678
regular_plural_subject_verb_agreement_1,0.557
existential_there_quantifiers_1,0.748
regular_plural_subject_verb_agreement_2,0.456
existential_there_quantifiers_2,0.199
sentential_negation_npi_licensor_present,1.0
existential_there_subject_raising,0.588
wh_questions_object_gap,0.493
expletive_it_object_raising,0.621
inchoative,0.347
intransitive,0.436
sentential_negation_npi_scope,0.662
irregular_past_participle_adjectives,0.45
sentential_subject_island,0.498
irregular_past_participle_verbs,0.655
npi_present_2,0.384
irregular_plural_subject_verb_agreement_1,0.528
only_npi_licensor_present,0.002
irregular_plural_subject_verb_agreement_2,0.503
passive_2,0.574
principle_A_c_command,0.4
principle_A_case_1,1.0
principle_A_case_2,0.42
superlative_quantifiers_1,0.071
wh_questions_subject_gap_long_distance,0.702
wh_vs_that_no_gap_long_distance,0.815
wh_vs_that_with_gap_long_distance,0.223
