,best
adjunct_island,0.532
superlative_quantifiers_2,0.588
anaphor_gender_agreement,0.686
tough_vs_raising_1,0.473
anaphor_number_agreement,0.612
tough_vs_raising_2,0.575
animate_subject_passive,0.553
wh_questions_subject_gap,0.772
animate_subject_trans,0.559
causative,0.42
wh_vs_that_no_gap,0.88
complex_NP_island,0.559
coordinate_structure_constraint_complex_left_branch,0.163
left_branch_island_echo_question,0.563
coordinate_structure_constraint_object_extraction,0.55
transitive,0.603
determiner_noun_agreement_1,0.508
wh_island,0.896
determiner_noun_agreement_2,0.491
only_npi_scope,0.163
determiner_noun_agreement_irregular_1,0.523
passive_1,0.598
determiner_noun_agreement_irregular_2,0.524
principle_A_domain_1,0.995
determiner_noun_agreement_with_adj_2,0.483
left_branch_island_simple_question,0.241
determiner_noun_agreement_with_adj_irregular_1,0.548
matrix_question_npi_licensor_present,0.017
determiner_noun_agreement_with_adj_irregular_2,0.529
npi_present_1,0.42
determiner_noun_agreement_with_adjective_1,0.496
principle_A_domain_2,0.496
distractor_agreement_relational_noun,0.438
principle_A_domain_3,0.516
distractor_agreement_relative_clause,0.492
drop_argument,0.531
wh_vs_that_with_gap,0.152
ellipsis_n_bar_1,0.286
ellipsis_n_bar_2,0.45
principle_A_reconstruction,0.306
existential_there_object_raising,0.689
regular_plural_subject_verb_agreement_1,0.565
existential_there_quantifiers_1,0.726
regular_plural_subject_verb_agreement_2,0.462
existential_there_quantifiers_2,0.047
sentential_negation_npi_licensor_present,1.0
existential_there_subject_raising,0.589
wh_questions_object_gap,0.472
expletive_it_object_raising,0.634
inchoative,0.372
intransitive,0.419
sentential_negation_npi_scope,0.653
irregular_past_participle_adjectives,0.58
sentential_subject_island,0.558
irregular_past_participle_verbs,0.724
npi_present_2,0.343
irregular_plural_subject_verb_agreement_1,0.539
only_npi_licensor_present,0.006
irregular_plural_subject_verb_agreement_2,0.509
passive_2,0.545
principle_A_c_command,0.414
principle_A_case_1,1.0
principle_A_case_2,0.415
superlative_quantifiers_1,0.256
wh_questions_subject_gap_long_distance,0.746
wh_vs_that_no_gap_long_distance,0.895
wh_vs_that_with_gap_long_distance,0.149
