,best
adjunct_island,0.661
superlative_quantifiers_2,0.717
anaphor_gender_agreement,0.655
tough_vs_raising_1,0.387
anaphor_number_agreement,0.53
tough_vs_raising_2,0.647
animate_subject_passive,0.589
wh_questions_subject_gap,0.879
animate_subject_trans,0.511
causative,0.449
wh_vs_that_no_gap,0.702
complex_NP_island,0.372
coordinate_structure_constraint_complex_left_branch,0.089
left_branch_island_echo_question,0.596
coordinate_structure_constraint_object_extraction,0.287
transitive,0.6
determiner_noun_agreement_1,0.626
wh_island,0.847
determiner_noun_agreement_2,0.535
only_npi_scope,0.236
determiner_noun_agreement_irregular_1,0.638
passive_1,0.473
determiner_noun_agreement_irregular_2,0.673
principle_A_domain_1,0.993
determiner_noun_agreement_with_adj_2,0.517
left_branch_island_simple_question,0.194
determiner_noun_agreement_with_adj_irregular_1,0.603
matrix_question_npi_licensor_present,0.143
determiner_noun_agreement_with_adj_irregular_2,0.554
npi_present_1,0.214
determiner_noun_agreement_with_adjective_1,0.532
principle_A_domain_2,0.479
distractor_agreement_relational_noun,0.415
principle_A_domain_3,0.512
distractor_agreement_relative_clause,0.401
drop_argument,0.402
wh_vs_that_with_gap,0.384
ellipsis_n_bar_1,0.299
ellipsis_n_bar_2,0.569
principle_A_reconstruction,0.198
existential_there_object_raising,0.646
regular_plural_subject_verb_agreement_1,0.483
existential_there_quantifiers_1,0.827
regular_plural_subject_verb_agreement_2,0.536
existential_there_quantifiers_2,0.46
sentential_negation_npi_licensor_present,0.996
existential_there_subject_raising,0.555
wh_questions_object_gap,0.497
expletive_it_object_raising,0.61
inchoative,0.51
intransitive,0.388
sentential_negation_npi_scope,0.659
irregular_past_participle_adjectives,0.566
sentential_subject_island,0.54
irregular_past_participle_verbs,0.802
npi_present_2,0.256
irregular_plural_subject_verb_agreement_1,0.608
only_npi_licensor_present,0.0
irregular_plural_subject_verb_agreement_2,0.56
passive_2,0.427
principle_A_c_command,0.623
principle_A_case_1,0.999
principle_A_case_2,0.504
superlative_quantifiers_1,0.364
wh_questions_subject_gap_long_distance,0.897
wh_vs_that_no_gap_long_distance,0.756
wh_vs_that_with_gap_long_distance,0.354
