,epoch_1
adjunct_island,0.49
anaphor_gender_agreement,0.334
anaphor_number_agreement,0.446
animate_subject_passive,0.489
animate_subject_trans,0.433
causative,0.478
complex_NP_island,0.596
coordinate_structure_constraint_complex_left_branch,0.447
coordinate_structure_constraint_object_extraction,0.587
determiner_noun_agreement_1,0.498
determiner_noun_agreement_2,0.512
determiner_noun_agreement_irregular_1,0.509
determiner_noun_agreement_irregular_2,0.472
determiner_noun_agreement_with_adj_2,0.491
determiner_noun_agreement_with_adj_irregular_1,0.504
determiner_noun_agreement_with_adj_irregular_2,0.456
determiner_noun_agreement_with_adjective_1,0.489
distractor_agreement_relational_noun,0.515
distractor_agreement_relative_clause,0.557
drop_argument,0.667
ellipsis_n_bar_1,0.295
ellipsis_n_bar_2,0.411
existential_there_object_raising,0.652
existential_there_quantifiers_1,0.684
existential_there_quantifiers_2,0.544
existential_there_subject_raising,0.581
expletive_it_object_raising,0.61
inchoative,0.382
intransitive,0.475
irregular_past_participle_adjectives,0.771
irregular_past_participle_verbs,0.492
irregular_plural_subject_verb_agreement_1,0.514
irregular_plural_subject_verb_agreement_2,0.491
left_branch_island_echo_question,0.264
left_branch_island_simple_question,0.46
matrix_question_npi_licensor_present,0.127
npi_present_1,0.143
npi_present_2,0.167
only_npi_licensor_present,0.445
only_npi_scope,0.597
passive_1,0.639
passive_2,0.636
principle_A_c_command,0.39
principle_A_case_1,0.957
principle_A_case_2,0.496
principle_A_domain_1,0.63
principle_A_domain_2,0.557
principle_A_domain_3,0.533
principle_A_reconstruction,0.457
regular_plural_subject_verb_agreement_1,0.419
regular_plural_subject_verb_agreement_2,0.469
sentential_negation_npi_licensor_present,0.957
sentential_negation_npi_scope,0.578
sentential_subject_island,0.483
superlative_quantifiers_1,0.483
superlative_quantifiers_2,0.129
tough_vs_raising_1,0.393
tough_vs_raising_2,0.615
transitive,0.555
wh_island,0.486
wh_questions_object_gap,0.647
wh_questions_subject_gap,0.856
wh_questions_subject_gap_long_distance,0.685
wh_vs_that_no_gap,0.839
wh_vs_that_no_gap_long_distance,0.823
wh_vs_that_with_gap,0.182
wh_vs_that_with_gap_long_distance,0.222
