,best
adjunct_island,0.671
superlative_quantifiers_2,0.309
anaphor_gender_agreement,0.639
tough_vs_raising_1,0.488
anaphor_number_agreement,0.524
tough_vs_raising_2,0.56
animate_subject_passive,0.587
wh_questions_subject_gap,0.89
animate_subject_trans,0.495
causative,0.487
wh_vs_that_no_gap,0.895
complex_NP_island,0.331
coordinate_structure_constraint_complex_left_branch,0.115
left_branch_island_echo_question,0.545
coordinate_structure_constraint_object_extraction,0.221
transitive,0.567
determiner_noun_agreement_1,0.603
wh_island,0.904
determiner_noun_agreement_2,0.522
only_npi_scope,0.207
determiner_noun_agreement_irregular_1,0.56
passive_1,0.432
determiner_noun_agreement_irregular_2,0.607
principle_A_domain_1,0.997
determiner_noun_agreement_with_adj_2,0.493
left_branch_island_simple_question,0.137
determiner_noun_agreement_with_adj_irregular_1,0.525
matrix_question_npi_licensor_present,0.178
determiner_noun_agreement_with_adj_irregular_2,0.551
npi_present_1,0.41
determiner_noun_agreement_with_adjective_1,0.537
principle_A_domain_2,0.496
distractor_agreement_relational_noun,0.444
principle_A_domain_3,0.504
distractor_agreement_relative_clause,0.511
drop_argument,0.416
wh_vs_that_with_gap,0.198
ellipsis_n_bar_1,0.296
ellipsis_n_bar_2,0.511
principle_A_reconstruction,0.103
existential_there_object_raising,0.675
regular_plural_subject_verb_agreement_1,0.554
existential_there_quantifiers_1,0.804
regular_plural_subject_verb_agreement_2,0.509
existential_there_quantifiers_2,0.191
sentential_negation_npi_licensor_present,1.0
existential_there_subject_raising,0.499
wh_questions_object_gap,0.428
expletive_it_object_raising,0.604
inchoative,0.557
intransitive,0.452
sentential_negation_npi_scope,0.559
irregular_past_participle_adjectives,0.539
sentential_subject_island,0.421
irregular_past_participle_verbs,0.683
npi_present_2,0.408
irregular_plural_subject_verb_agreement_1,0.606
only_npi_licensor_present,0.005
irregular_plural_subject_verb_agreement_2,0.611
passive_2,0.371
principle_A_c_command,0.498
principle_A_case_1,1.0
principle_A_case_2,0.476
superlative_quantifiers_1,0.451
wh_questions_subject_gap_long_distance,0.955
wh_vs_that_no_gap_long_distance,0.932
wh_vs_that_with_gap_long_distance,0.148
