,epoch_9
adjunct_island,0.66
anaphor_gender_agreement,0.675
anaphor_number_agreement,0.566
animate_subject_passive,0.572
animate_subject_trans,0.577
causative,0.406
complex_NP_island,0.622
coordinate_structure_constraint_complex_left_branch,0.154
coordinate_structure_constraint_object_extraction,0.624
determiner_noun_agreement_1,0.527
determiner_noun_agreement_2,0.496
determiner_noun_agreement_irregular_1,0.531
determiner_noun_agreement_irregular_2,0.562
determiner_noun_agreement_with_adj_2,0.482
determiner_noun_agreement_with_adj_irregular_1,0.573
determiner_noun_agreement_with_adj_irregular_2,0.53
determiner_noun_agreement_with_adjective_1,0.502
distractor_agreement_relational_noun,0.443
distractor_agreement_relative_clause,0.471
drop_argument,0.588
ellipsis_n_bar_1,0.392
ellipsis_n_bar_2,0.452
existential_there_object_raising,0.687
existential_there_quantifiers_1,0.816
existential_there_quantifiers_2,0.122
existential_there_subject_raising,0.54
expletive_it_object_raising,0.672
inchoative,0.405
intransitive,0.481
irregular_past_participle_adjectives,0.793
irregular_past_participle_verbs,0.68
irregular_plural_subject_verb_agreement_1,0.563
irregular_plural_subject_verb_agreement_2,0.533
left_branch_island_echo_question,0.408
left_branch_island_simple_question,0.238
matrix_question_npi_licensor_present,0.115
npi_present_1,0.317
npi_present_2,0.259
only_npi_licensor_present,0.344
only_npi_scope,0.417
passive_1,0.564
passive_2,0.553
principle_A_c_command,0.473
principle_A_case_1,1.0
principle_A_case_2,0.425
principle_A_domain_1,0.969
principle_A_domain_2,0.515
principle_A_domain_3,0.52
principle_A_reconstruction,0.175
regular_plural_subject_verb_agreement_1,0.565
regular_plural_subject_verb_agreement_2,0.482
sentential_negation_npi_licensor_present,1.0
sentential_negation_npi_scope,0.593
sentential_subject_island,0.598
superlative_quantifiers_1,0.432
superlative_quantifiers_2,0.792
tough_vs_raising_1,0.443
tough_vs_raising_2,0.613
transitive,0.599
wh_island,0.956
wh_questions_object_gap,0.468
wh_questions_subject_gap,0.812
wh_questions_subject_gap_long_distance,0.758
wh_vs_that_no_gap,0.869
wh_vs_that_no_gap_long_distance,0.934
wh_vs_that_with_gap,0.183
wh_vs_that_with_gap_long_distance,0.129
