,epoch_5
adjunct_island,0.506
anaphor_gender_agreement,0.682
anaphor_number_agreement,0.631
animate_subject_passive,0.574
animate_subject_trans,0.428
causative,0.445
complex_NP_island,0.363
coordinate_structure_constraint_complex_left_branch,0.42
coordinate_structure_constraint_object_extraction,0.443
determiner_noun_agreement_1,0.53
determiner_noun_agreement_2,0.49
determiner_noun_agreement_irregular_1,0.497
determiner_noun_agreement_irregular_2,0.539
determiner_noun_agreement_with_adj_2,0.47
determiner_noun_agreement_with_adj_irregular_1,0.51
determiner_noun_agreement_with_adj_irregular_2,0.535
determiner_noun_agreement_with_adjective_1,0.486
distractor_agreement_relational_noun,0.494
distractor_agreement_relative_clause,0.529
drop_argument,0.606
ellipsis_n_bar_1,0.248
ellipsis_n_bar_2,0.315
existential_there_object_raising,0.682
existential_there_quantifiers_1,0.76
existential_there_quantifiers_2,0.612
existential_there_subject_raising,0.613
expletive_it_object_raising,0.631
inchoative,0.331
intransitive,0.438
irregular_past_participle_adjectives,0.156
irregular_past_participle_verbs,0.677
irregular_plural_subject_verb_agreement_1,0.535
irregular_plural_subject_verb_agreement_2,0.513
left_branch_island_echo_question,0.543
left_branch_island_simple_question,0.436
matrix_question_npi_licensor_present,0.153
npi_present_1,0.373
npi_present_2,0.334
only_npi_licensor_present,0.552
only_npi_scope,0.673
passive_1,0.583
passive_2,0.567
principle_A_c_command,0.411
principle_A_case_1,1.0
principle_A_case_2,0.438
principle_A_domain_1,0.967
principle_A_domain_2,0.462
principle_A_domain_3,0.509
principle_A_reconstruction,0.398
regular_plural_subject_verb_agreement_1,0.446
regular_plural_subject_verb_agreement_2,0.478
sentential_negation_npi_licensor_present,0.999
sentential_negation_npi_scope,0.423
sentential_subject_island,0.481
superlative_quantifiers_1,0.319
superlative_quantifiers_2,0.373
tough_vs_raising_1,0.494
tough_vs_raising_2,0.568
transitive,0.623
wh_island,0.902
wh_questions_object_gap,0.677
wh_questions_subject_gap,0.972
wh_questions_subject_gap_long_distance,0.952
wh_vs_that_no_gap,0.92
wh_vs_that_no_gap_long_distance,0.917
wh_vs_that_with_gap,0.072
wh_vs_that_with_gap_long_distance,0.078
